pop,method,rep,idx1,idx2,idx3,idx4,idx5
meuse_eq,UPmaxentropy,487,45,89,91,102,140
meuse_eq,UPmaxentropy,488,15,75,100,104,111
meuse_eq,UPmaxentropy,489,2,16,75,91,99
meuse_eq,UPmaxentropy,490,39,52,98,116,152
meuse_eq,UPmaxentropy,491,25,57,94,99,104
meuse_eq,UPmaxentropy,492,13,17,76,102,120
meuse_eq,UPmaxentropy,493,34,55,126,145,150
meuse_eq,UPmaxentropy,494,3,17,29,67,76
meuse_eq,UPmaxentropy,495,29,41,49,78,149
meuse_eq,UPmaxentropy,496,25,26,30,132,145
meuse_eq,UPmaxentropy,497,2,86,89,127,142
meuse_eq,UPmaxentropy,498,6,36,48,107,155
meuse_eq,UPmaxentropy,499,29,47,49,62,130
meuse_eq,UPmaxentropy,500,9,37,110,120,148
meuse_eq,UPmaxentropy,501,4,41,72,144,155
meuse_eq,UPmaxentropy,502,18,49,98,125,151
meuse_eq,UPmaxentropy,503,31,41,48,94,97
meuse_eq,UPmaxentropy,504,22,64,66,138,146
meuse_eq,UPmaxentropy,505,44,52,100,130,134
meuse_eq,UPmaxentropy,506,7,27,32,55,91
meuse_eq,UPmaxentropy,507,11,39,44,101,129
meuse_eq,UPmaxentropy,508,9,45,47,106,155
meuse_eq,UPmaxentropy,509,38,116,136,145,151
meuse_eq,UPmaxentropy,510,16,33,37,70,90
meuse_eq,UPmaxentropy,511,13,37,61,77,90
meuse_eq,UPmaxentropy,512,3,26,38,96,116
meuse_eq,UPmaxentropy,513,22,28,76,86,105
meuse_eq,UPmaxentropy,514,8,27,55,81,118
meuse_eq,UPmaxentropy,515,17,65,112,120,127
meuse_eq,UPmaxentropy,516,18,90,116,118,148
meuse_eq,UPmaxentropy,517,49,70,77,106,143
meuse_eq,UPmaxentropy,518,18,47,60,115,126
meuse_eq,UPmaxentropy,519,40,53,78,82,115
meuse_eq,UPmaxentropy,520,12,16,74,77,121
meuse_eq,UPmaxentropy,521,21,42,81,132,137
meuse_eq,UPmaxentropy,522,16,28,72,81,114
meuse_eq,UPmaxentropy,523,24,38,73,81,130
meuse_eq,UPmaxentropy,524,24,63,103,117,119
meuse_eq,UPmaxentropy,525,20,64,87,106,109
meuse_eq,UPmaxentropy,526,75,97,100,116,145
meuse_eq,UPmaxentropy,527,8,23,31,47,129
meuse_eq,UPmaxentropy,528,12,30,51,88,129
meuse_eq,UPmaxentropy,529,28,89,92,95,149
meuse_eq,UPmaxentropy,530,2,17,63,64,142
meuse_eq,UPmaxentropy,531,27,43,100,108,125
meuse_eq,UPmaxentropy,532,32,61,89,90,146
meuse_eq,UPmaxentropy,533,45,50,65,75,110
meuse_eq,UPmaxentropy,534,27,32,74,100,137
meuse_eq,UPmaxentropy,535,7,21,54,142,144
meuse_eq,UPmaxentropy,536,42,54,56,65,99
meuse_eq,UPmaxentropy,537,12,14,59,148,149
meuse_eq,UPmaxentropy,538,15,25,48,102,129
meuse_eq,UPmaxentropy,539,41,48,76,79,87
meuse_eq,UPmaxentropy,540,26,28,77,79,107
meuse_eq,UPmaxentropy,541,23,30,104,114,137
meuse_eq,UPmaxentropy,542,12,46,83,136,142
meuse_eq,UPmaxentropy,543,19,32,36,97,137
meuse_eq,UPmaxentropy,544,34,51,71,108,122
meuse_eq,UPmaxentropy,545,3,30,31,44,72
meuse_eq,UPmaxentropy,546,15,31,90,93,140
meuse_eq,UPmaxentropy,547,94,109,131,146,148
meuse_eq,UPmaxentropy,548,1,10,18,29,85
meuse_eq,UPmaxentropy,549,33,70,101,113,142
meuse_eq,UPmaxentropy,550,17,55,86,108,125
meuse_eq,UPmaxentropy,551,42,45,47,60,99
meuse_eq,UPmaxentropy,552,8,67,73,84,108
meuse_eq,UPmaxentropy,553,10,23,70,125,139
meuse_eq,UPmaxentropy,554,97,99,125,129,136
meuse_eq,UPmaxentropy,555,4,50,62,82,137
meuse_eq,UPmaxentropy,556,39,49,58,72,149
meuse_eq,UPmaxentropy,557,15,23,55,83,139
meuse_eq,UPmaxentropy,558,39,57,89,108,119
meuse_eq,UPmaxentropy,559,18,34,129,145,148
meuse_eq,UPmaxentropy,560,46,71,91,100,155
meuse_eq,UPmaxentropy,561,19,59,61,114,151
meuse_eq,UPmaxentropy,562,22,49,89,95,111
meuse_eq,UPmaxentropy,563,51,99,101,140,148
meuse_eq,UPmaxentropy,564,45,83,88,104,135
meuse_eq,UPmaxentropy,565,1,96,126,146,147
meuse_eq,UPmaxentropy,566,50,53,74,89,152
meuse_eq,UPmaxentropy,567,31,80,85,94,112
meuse_eq,UPmaxentropy,568,14,21,115,120,144
meuse_eq,UPmaxentropy,569,14,30,37,76,95
meuse_eq,UPmaxentropy,570,6,59,69,77,154
meuse_eq,UPmaxentropy,571,50,68,72,122,150
meuse_eq,UPmaxentropy,572,9,21,40,80,120
meuse_eq,UPmaxentropy,573,20,34,40,59,144
meuse_eq,UPmaxentropy,574,1,69,90,120,129
meuse_eq,UPmaxentropy,575,36,66,86,107,141
meuse_eq,UPmaxentropy,576,6,39,131,145,151
meuse_eq,UPmaxentropy,577,40,45,66,93,128
meuse_eq,UPmaxentropy,578,66,96,97,109,129
meuse_eq,UPmaxentropy,579,13,30,76,85,103
meuse_eq,UPmaxentropy,580,22,42,73,74,137
meuse_eq,UPmaxentropy,581,9,29,33,123,125
meuse_eq,UPmaxentropy,582,7,60,95,119,129
meuse_eq,UPmaxentropy,583,43,61,65,73,91
meuse_eq,UPmaxentropy,584,36,61,73,94,123
meuse_eq,UPmaxentropy,585,27,46,66,73,146
meuse_eq,UPmaxentropy,586,83,86,100,127,149
meuse_eq,UPmaxentropy,587,47,50,90,94,130
meuse_eq,UPmaxentropy,588,6,16,57,66,153
meuse_eq,UPmaxentropy,589,22,35,63,120,150
meuse_eq,UPmaxentropy,590,19,24,110,123,126
meuse_eq,UPmaxentropy,591,13,39,56,68,151
meuse_eq,UPmaxentropy,592,14,34,39,130,144
meuse_eq,UPmaxentropy,593,9,24,56,132,133
meuse_eq,UPmaxentropy,594,19,37,52,129,132
meuse_eq,UPmaxentropy,595,5,52,65,67,127
meuse_eq,UPmaxentropy,596,11,16,37,120,135
meuse_eq,UPmaxentropy,597,29,36,77,86,113
meuse_eq,UPmaxentropy,598,36,66,72,81,91
meuse_eq,UPmaxentropy,599,11,12,94,113,132
meuse_eq,UPmaxentropy,600,39,56,79,107,143
meuse_eq,UPmaxentropy,601,40,49,122,127,142
meuse_eq,UPmaxentropy,602,52,84,93,104,137
meuse_eq,UPmaxentropy,603,38,90,123,141,144
meuse_eq,UPmaxentropy,604,6,7,76,111,131
meuse_eq,UPmaxentropy,605,30,48,71,97,149
meuse_eq,UPmaxentropy,606,62,75,80,92,101
meuse_eq,UPmaxentropy,607,1,4,18,32,133
meuse_eq,UPmaxentropy,608,27,82,84,87,125
meuse_eq,UPmaxentropy,609,7,27,44,81,98
meuse_eq,UPmaxentropy,610,42,53,101,110,113
meuse_eq,UPmaxentropy,611,7,28,32,116,117
meuse_eq,UPmaxentropy,612,43,47,60,102,155
meuse_eq,UPmaxentropy,613,12,90,98,111,124
meuse_eq,UPmaxentropy,614,11,27,75,94,100
meuse_eq,UPmaxentropy,615,9,22,29,40,49
meuse_eq,UPmaxentropy,616,5,15,55,78,144
meuse_eq,UPmaxentropy,617,35,60,83,106,150
meuse_eq,UPmaxentropy,618,55,67,137,147,152
meuse_eq,UPmaxentropy,619,26,49,58,80,118
meuse_eq,UPmaxentropy,620,30,71,92,105,121
meuse_eq,UPmaxentropy,621,23,40,90,103,106
meuse_eq,UPmaxentropy,622,56,120,132,141,147
meuse_eq,UPmaxentropy,623,18,86,94,97,124
meuse_eq,UPmaxentropy,624,59,122,143,144,149
meuse_eq,UPmaxentropy,625,44,65,77,81,102
meuse_eq,UPmaxentropy,626,38,100,121,124,154
meuse_eq,UPmaxentropy,627,8,38,48,67,128
meuse_eq,UPmaxentropy,628,36,76,85,110,121
meuse_eq,UPmaxentropy,629,19,25,33,63,112
meuse_eq,UPmaxentropy,630,34,43,50,117,129
meuse_eq,UPmaxentropy,631,15,58,67,95,139
meuse_eq,UPmaxentropy,632,22,67,98,106,138
meuse_eq,UPmaxentropy,633,5,16,62,74,145
meuse_eq,UPmaxentropy,634,7,19,65,77,112
meuse_eq,UPmaxentropy,635,4,17,56,89,115
meuse_eq,UPmaxentropy,636,33,37,98,146,151
meuse_eq,UPmaxentropy,637,19,46,115,126,144
meuse_eq,UPmaxentropy,638,19,42,67,128,136
meuse_eq,UPmaxentropy,639,31,62,128,129,145
meuse_eq,UPmaxentropy,640,41,46,50,119,134
meuse_eq,UPmaxentropy,641,43,78,108,140,143
meuse_eq,UPmaxentropy,642,20,21,56,61,85
meuse_eq,UPmaxentropy,643,13,46,120,142,148
meuse_eq,UPmaxentropy,644,1,14,15,60,61
meuse_eq,UPmaxentropy,645,30,64,73,91,122
meuse_eq,UPmaxentropy,646,15,26,50,60,78
meuse_eq,UPmaxentropy,647,77,107,117,126,149
meuse_eq,UPmaxentropy,648,26,73,104,105,145
meuse_eq,UPmaxentropy,649,27,89,108,112,148
meuse_eq,UPmaxentropy,650,2,5,36,120,123
meuse_eq,UPmaxentropy,651,40,59,76,135,154
meuse_eq,UPmaxentropy,652,31,49,59,62,75
meuse_eq,UPmaxentropy,653,16,32,54,70,128
meuse_eq,UPmaxentropy,654,26,42,80,145,147
meuse_eq,UPmaxentropy,655,73,88,139,145,148
meuse_eq,UPmaxentropy,656,25,28,55,67,71
meuse_eq,UPmaxentropy,657,39,48,61,113,134
meuse_eq,UPmaxentropy,658,17,66,83,111,114
meuse_eq,UPmaxentropy,659,11,36,75,104,149
meuse_eq,UPmaxentropy,660,18,31,39,53,80
meuse_eq,UPmaxentropy,661,18,27,83,111,120
meuse_eq,UPmaxentropy,662,31,61,118,152,154
meuse_eq,UPmaxentropy,663,18,75,130,134,138
meuse_eq,UPmaxentropy,664,17,87,97,113,144
meuse_eq,UPmaxentropy,665,7,13,22,86,140
meuse_eq,UPmaxentropy,666,20,84,110,113,154
meuse_eq,UPmaxentropy,667,26,50,72,116,147
meuse_eq,UPmaxentropy,668,6,9,11,42,137
meuse_eq,UPmaxentropy,669,17,24,46,116,124
meuse_eq,UPmaxentropy,670,38,52,67,89,96
meuse_eq,UPmaxentropy,671,60,73,115,146,150
meuse_eq,UPmaxentropy,672,58,67,96,110,144
meuse_eq,UPmaxentropy,673,10,62,85,136,150
meuse_eq,UPmaxentropy,674,6,12,41,64,69
meuse_eq,UPmaxentropy,675,43,54,80,121,143
meuse_eq,UPmaxentropy,676,52,58,76,104,148
meuse_eq,UPmaxentropy,677,69,85,89,113,129
meuse_eq,UPmaxentropy,678,1,26,69,72,97
meuse_eq,UPmaxentropy,679,28,76,99,133,136
meuse_eq,UPmaxentropy,680,12,33,34,69,94
meuse_eq,UPmaxentropy,681,2,3,55,98,135
meuse_eq,UPmaxentropy,682,26,58,64,81,115
meuse_eq,UPmaxentropy,683,34,69,92,143,150
meuse_eq,UPmaxentropy,684,64,76,123,136,152
meuse_eq,UPmaxentropy,685,39,51,59,115,139
meuse_eq,UPmaxentropy,686,48,97,112,133,138
meuse_eq,UPmaxentropy,687,30,79,90,100,113
meuse_eq,UPmaxentropy,688,24,25,82,121,128
meuse_eq,UPmaxentropy,689,23,34,40,70,144
meuse_eq,UPmaxentropy,690,24,69,73,114,116
meuse_eq,UPmaxentropy,691,4,19,46,71,149
meuse_eq,UPmaxentropy,692,41,100,112,115,116
meuse_eq,UPmaxentropy,693,9,32,61,98,99
meuse_eq,UPmaxentropy,694,26,81,93,112,148
meuse_eq,UPmaxentropy,695,38,53,91,139,147
meuse_eq,UPmaxentropy,696,2,41,62,83,153
meuse_eq,UPmaxentropy,697,2,43,123,132,148
meuse_eq,UPmaxentropy,698,20,77,84,111,136
meuse_eq,UPmaxentropy,699,1,9,72,125,143
meuse_eq,UPmaxentropy,700,9,10,39,75,101
meuse_eq,UPmaxentropy,701,14,61,93,136,144
meuse_eq,UPmaxentropy,702,39,63,137,146,150
meuse_eq,UPmaxentropy,703,61,85,86,95,117
meuse_eq,UPmaxentropy,704,21,56,93,114,117
meuse_eq,UPmaxentropy,705,9,45,55,113,126
meuse_eq,UPmaxentropy,706,34,59,66,77,100
meuse_eq,UPmaxentropy,707,38,51,56,81,120
meuse_eq,UPmaxentropy,708,17,82,89,129,137
meuse_eq,UPmaxentropy,709,2,46,51,76,136
meuse_eq,UPmaxentropy,710,63,83,126,151,154
meuse_eq,UPmaxentropy,711,2,23,30,49,64
meuse_eq,UPmaxentropy,712,52,70,106,130,136
meuse_eq,UPmaxentropy,713,21,52,71,100,117
meuse_eq,UPmaxentropy,714,5,102,103,104,124
meuse_eq,UPmaxentropy,715,5,74,85,131,138
meuse_eq,UPmaxentropy,716,43,111,136,143,145
meuse_eq,UPmaxentropy,717,8,39,49,137,148
meuse_eq,UPmaxentropy,718,40,68,96,111,139
meuse_eq,UPmaxentropy,719,30,61,69,83,98
meuse_eq,UPmaxentropy,720,16,66,71,133,145
meuse_eq,UPmaxentropy,721,24,31,32,74,116
meuse_eq,UPmaxentropy,722,3,23,39,91,109
meuse_eq,UPmaxentropy,723,9,19,86,90,128
meuse_eq,UPmaxentropy,724,42,59,123,125,133
meuse_eq,UPmaxentropy,725,18,92,99,121,138
meuse_eq,UPmaxentropy,726,4,30,73,85,96
meuse_eq,UPmaxentropy,727,4,51,94,97,147
meuse_eq,UPmaxentropy,728,39,93,121,128,154
meuse_eq,UPmaxentropy,729,59,71,118,120,152
meuse_eq,UPmaxentropy,730,2,46,50,70,146
meuse_eq,UPmaxentropy,731,37,66,96,115,143
meuse_eq,UPmaxentropy,732,9,11,25,31,125
meuse_eq,UPmaxentropy,733,63,76,81,95,117
meuse_eq,UPmaxentropy,734,6,15,30,32,149
meuse_eq,UPmaxentropy,735,26,69,78,125,149
meuse_eq,UPmaxentropy,736,21,32,40,90,128
meuse_eq,UPmaxentropy,737,47,55,59,113,152
meuse_eq,UPmaxentropy,738,25,27,47,98,116
meuse_eq,UPmaxentropy,739,10,28,133,136,150
meuse_eq,UPmaxentropy,740,11,30,48,87,99
meuse_eq,UPmaxentropy,741,21,61,81,90,107
meuse_eq,UPmaxentropy,742,21,33,53,57,133
meuse_eq,UPmaxentropy,743,10,32,36,91,148
meuse_eq,UPmaxentropy,744,34,84,105,124,152
meuse_eq,UPmaxentropy,745,14,59,64,89,153
meuse_eq,UPmaxentropy,746,39,65,116,126,151
meuse_eq,UPmaxentropy,747,20,35,114,116,147
meuse_eq,UPmaxentropy,748,70,108,129,131,151
meuse_eq,UPmaxentropy,749,57,73,86,96,113
meuse_eq,UPmaxentropy,750,30,53,107,110,154
meuse_eq,UPmaxentropy,751,9,67,81,110,134
meuse_eq,UPmaxentropy,752,7,26,63,97,113
meuse_eq,UPmaxentropy,753,30,77,96,120,147
meuse_eq,UPmaxentropy,754,5,55,69,126,151
meuse_eq,UPmaxentropy,755,14,17,114,129,134
meuse_eq,UPmaxentropy,756,57,108,125,130,142
meuse_eq,UPmaxentropy,757,56,90,116,123,139
meuse_eq,UPmaxentropy,758,34,91,92,147,153
meuse_eq,UPmaxentropy,759,50,95,123,138,145
meuse_eq,UPmaxentropy,760,55,63,75,128,141
meuse_eq,UPmaxentropy,761,36,84,146,154,155
meuse_eq,UPmaxentropy,762,23,43,90,106,145
meuse_eq,UPmaxentropy,763,16,43,73,83,115
meuse_eq,UPmaxentropy,764,5,64,100,141,154
meuse_eq,UPmaxentropy,765,62,106,110,119,147
meuse_eq,UPmaxentropy,766,1,6,100,104,121
meuse_eq,UPmaxentropy,767,27,60,72,114,145
meuse_eq,UPmaxentropy,768,11,30,43,122,127
meuse_eq,UPmaxentropy,769,1,21,107,122,135
meuse_eq,UPmaxentropy,770,26,49,60,119,128
meuse_eq,UPmaxentropy,771,62,83,91,121,124
meuse_eq,UPmaxentropy,772,51,65,67,136,145
meuse_eq,UPmaxentropy,773,4,8,67,144,153
meuse_eq,UPmaxentropy,774,33,38,89,90,132
meuse_eq,UPmaxentropy,775,40,94,101,110,139
meuse_eq,UPmaxentropy,776,48,53,107,122,143
meuse_eq,UPmaxentropy,777,20,55,123,136,154
meuse_eq,UPmaxentropy,778,55,99,109,125,134
meuse_eq,UPmaxentropy,779,1,82,91,94,102
meuse_eq,UPmaxentropy,780,4,46,59,129,137
meuse_eq,UPmaxentropy,781,23,30,61,78,115
meuse_eq,UPmaxentropy,782,16,76,84,116,119
meuse_eq,UPmaxentropy,783,22,61,79,118,135
meuse_eq,UPmaxentropy,784,32,80,107,109,136
meuse_eq,UPmaxentropy,785,16,27,85,90,107
meuse_eq,UPmaxentropy,786,6,64,70,134,143
meuse_eq,UPmaxentropy,787,34,42,81,107,127
meuse_eq,UPmaxentropy,788,6,16,35,38,74
meuse_eq,UPmaxentropy,789,38,80,87,108,141
meuse_eq,UPmaxentropy,790,46,56,95,136,143
meuse_eq,UPmaxentropy,791,33,51,75,96,152
meuse_eq,UPmaxentropy,792,2,7,66,102,117
meuse_eq,UPmaxentropy,793,3,4,11,122,129
meuse_eq,UPmaxentropy,794,4,17,74,94,120
meuse_eq,UPmaxentropy,795,9,34,76,100,135
meuse_eq,UPmaxentropy,796,41,62,73,141,153
meuse_eq,UPmaxentropy,797,12,34,51,74,75
meuse_eq,UPmaxentropy,798,105,110,141,147,151
meuse_eq,UPmaxentropy,799,6,20,30,91,150
meuse_eq,UPmaxentropy,800,80,85,107,124,129
meuse_eq,UPmaxentropy,801,32,41,77,134,139
meuse_eq,UPmaxentropy,802,30,34,60,100,142
meuse_eq,UPmaxentropy,803,27,44,78,97,116
meuse_eq,UPmaxentropy,804,5,17,31,135,153
meuse_eq,UPmaxentropy,805,7,9,37,70,139
meuse_eq,UPmaxentropy,806,19,81,89,127,137
meuse_eq,UPmaxentropy,807,26,37,78,94,132
meuse_eq,UPmaxentropy,808,32,40,50,62,78
meuse_eq,UPmaxentropy,809,33,50,60,90,150
meuse_eq,UPmaxentropy,810,6,59,106,108,135
meuse_eq,UPmaxentropy,811,46,84,99,118,145
meuse_eq,UPmaxentropy,812,57,105,126,149,153
meuse_eq,UPmaxentropy,813,2,41,96,101,127
meuse_eq,UPmaxentropy,814,44,84,120,122,151
meuse_eq,UPmaxentropy,815,22,63,110,122,127
meuse_eq,UPmaxentropy,816,36,75,132,148,152
meuse_eq,UPmaxentropy,817,1,59,102,136,147
meuse_eq,UPmaxentropy,818,105,121,145,150,155
meuse_eq,UPmaxentropy,819,3,8,37,48,60
meuse_eq,UPmaxentropy,820,9,36,38,110,130
meuse_eq,UPmaxentropy,821,12,20,58,65,92
meuse_eq,UPmaxentropy,822,60,77,99,118,143
meuse_eq,UPmaxentropy,823,15,16,78,109,155
meuse_eq,UPmaxentropy,824,5,21,59,66,129
meuse_eq,UPmaxentropy,825,17,72,124,144,146
meuse_eq,UPmaxentropy,826,75,104,133,136,150
meuse_eq,UPmaxentropy,827,53,60,63,114,145
meuse_eq,UPmaxentropy,828,1,29,64,100,155
meuse_eq,UPmaxentropy,829,36,53,82,88,94
meuse_eq,UPmaxentropy,830,17,42,73,92,107
meuse_eq,UPmaxentropy,831,60,75,117,141,154
meuse_eq,UPmaxentropy,832,66,73,77,115,139
meuse_eq,UPmaxentropy,833,53,90,122,138,148
meuse_eq,UPmaxentropy,834,68,69,94,113,115
meuse_eq,UPmaxentropy,835,9,30,93,114,152
meuse_eq,UPmaxentropy,836,6,13,63,84,135
meuse_eq,UPmaxentropy,837,21,24,73,109,139
meuse_eq,UPmaxentropy,838,35,92,105,107,132
meuse_eq,UPmaxentropy,839,39,96,107,132,141
meuse_eq,UPmaxentropy,840,78,85,112,119,140
meuse_eq,UPmaxentropy,841,9,78,105,126,145
meuse_eq,UPmaxentropy,842,14,15,43,50,111
meuse_eq,UPmaxentropy,843,45,82,91,93,124
meuse_eq,UPmaxentropy,844,57,91,101,125,148
meuse_eq,UPmaxentropy,845,35,58,143,146,153
meuse_eq,UPmaxentropy,846,12,24,75,97,141
meuse_eq,UPmaxentropy,847,6,15,120,129,133
meuse_eq,UPmaxentropy,848,47,98,114,117,126
meuse_eq,UPmaxentropy,849,25,39,51,128,147
meuse_eq,UPmaxentropy,850,64,117,122,124,138
meuse_eq,UPmaxentropy,851,1,12,13,33,56
meuse_eq,UPmaxentropy,852,63,108,111,123,144
meuse_eq,UPmaxentropy,853,30,60,78,97,100
meuse_eq,UPmaxentropy,854,15,33,90,94,122
meuse_eq,UPmaxentropy,855,2,9,104,137,148
meuse_eq,UPmaxentropy,856,25,35,89,98,121
meuse_eq,UPmaxentropy,857,58,91,116,144,148
meuse_eq,UPmaxentropy,858,47,69,80,145,150
meuse_eq,UPmaxentropy,859,31,46,61,71,96
meuse_eq,UPmaxentropy,860,42,55,56,62,112
meuse_eq,UPmaxentropy,861,14,50,60,111,127
meuse_eq,UPmaxentropy,862,1,49,131,142,146
meuse_eq,UPmaxentropy,863,51,73,94,141,155
meuse_eq,UPmaxentropy,864,13,34,41,55,153
meuse_eq,UPmaxentropy,865,15,53,102,116,155
meuse_eq,UPmaxentropy,866,25,73,122,128,130
meuse_eq,UPmaxentropy,867,67,75,96,115,120
meuse_eq,UPmaxentropy,868,8,62,88,103,131
meuse_eq,UPmaxentropy,869,30,32,52,79,97
meuse_eq,UPmaxentropy,870,8,9,33,50,78
meuse_eq,UPmaxentropy,871,26,47,49,67,73
meuse_eq,UPmaxentropy,872,9,115,117,121,150
meuse_eq,UPmaxentropy,873,9,10,72,76,101
meuse_eq,UPmaxentropy,874,38,51,94,101,148
meuse_eq,UPmaxentropy,875,28,66,106,112,122
meuse_eq,UPmaxentropy,876,1,45,100,118,149
meuse_eq,UPmaxentropy,877,56,80,95,141,145
meuse_eq,UPmaxentropy,878,33,45,106,123,131
meuse_eq,UPmaxentropy,879,12,15,42,64,65
meuse_eq,UPmaxentropy,880,8,22,46,99,132
meuse_eq,UPmaxentropy,881,16,28,85,98,114
meuse_eq,UPmaxentropy,882,71,80,130,136,140
meuse_eq,UPmaxentropy,883,44,101,102,105,136
meuse_eq,UPmaxentropy,884,62,70,84,95,106
meuse_eq,UPmaxentropy,885,62,76,80,83,85
meuse_eq,UPmaxentropy,886,24,59,78,135,153
meuse_eq,UPmaxentropy,887,24,77,78,122,137
meuse_eq,UPmaxentropy,888,30,39,75,77,151
meuse_eq,UPmaxentropy,889,49,67,104,133,146
meuse_eq,UPmaxentropy,890,2,27,43,56,112
meuse_eq,UPmaxentropy,891,16,37,95,122,147
meuse_eq,UPmaxentropy,892,15,28,32,125,126
meuse_eq,UPmaxentropy,893,22,33,56,101,105
meuse_eq,UPmaxentropy,894,1,53,77,81,155
meuse_eq,UPmaxentropy,895,23,31,51,53,80
meuse_eq,UPmaxentropy,896,20,70,78,97,119
meuse_eq,UPmaxentropy,897,5,33,43,122,146
meuse_eq,UPmaxentropy,898,14,61,86,120,121
meuse_eq,UPmaxentropy,899,11,19,38,75,97
meuse_eq,UPmaxentropy,900,12,20,45,63,67
meuse_eq,UPmaxentropy,901,2,12,36,92,101
meuse_eq,UPmaxentropy,902,1,28,55,76,100
meuse_eq,UPmaxentropy,903,13,44,75,78,117
meuse_eq,UPmaxentropy,904,48,60,85,101,120
meuse_eq,UPmaxentropy,905,16,39,77,83,135
meuse_eq,UPmaxentropy,906,23,50,87,104,146
meuse_eq,UPmaxentropy,907,1,103,117,126,150
meuse_eq,UPmaxentropy,908,41,43,89,103,139
meuse_eq,UPmaxentropy,909,48,71,81,92,93
meuse_eq,UPmaxentropy,910,31,50,61,91,106
meuse_eq,UPmaxentropy,911,27,51,53,90,132
meuse_eq,UPmaxentropy,912,28,34,64,65,108
meuse_eq,UPmaxentropy,913,31,91,110,131,153
meuse_eq,UPmaxentropy,914,6,46,83,130,132
meuse_eq,UPmaxentropy,915,2,82,90,150,154
meuse_eq,UPmaxentropy,916,7,38,50,67,96
meuse_eq,UPmaxentropy,917,27,39,62,90,122
meuse_eq,UPmaxentropy,918,15,29,65,129,150
meuse_eq,UPmaxentropy,919,129,136,145,152,155
meuse_eq,UPmaxentropy,920,35,63,65,97,121
meuse_eq,UPmaxentropy,921,15,26,109,116,146
meuse_eq,UPmaxentropy,922,1,17,61,73,87
meuse_eq,UPmaxentropy,923,42,60,79,96,155
meuse_eq,UPmaxentropy,924,7,49,57,108,136
meuse_eq,UPmaxentropy,925,5,48,69,79,94
meuse_eq,UPmaxentropy,926,46,79,117,125,140
meuse_eq,UPmaxentropy,927,48,66,72,129,149
meuse_eq,UPmaxentropy,928,66,82,90,125,154
meuse_eq,UPmaxentropy,929,1,82,87,125,150
meuse_eq,UPmaxentropy,930,4,14,39,65,125
meuse_eq,UPmaxentropy,931,1,118,131,135,151
meuse_eq,UPmaxentropy,932,24,50,99,119,150
meuse_eq,UPmaxentropy,933,8,14,66,113,127
meuse_eq,UPmaxentropy,934,16,61,71,81,95
meuse_eq,UPmaxentropy,935,65,109,117,118,143
meuse_eq,UPmaxentropy,936,23,34,69,84,153
meuse_eq,UPmaxentropy,937,17,48,58,99,115
meuse_eq,UPmaxentropy,938,3,18,67,120,144
meuse_eq,UPmaxentropy,939,2,64,96,97,126
meuse_eq,UPmaxentropy,940,37,43,75,109,127
meuse_eq,UPmaxentropy,941,8,40,47,70,92
meuse_eq,UPmaxentropy,942,8,34,45,122,146
meuse_eq,UPmaxentropy,943,17,46,49,59,87
meuse_eq,UPmaxentropy,944,3,30,52,93,131
meuse_eq,UPmaxentropy,945,8,22,74,75,150
meuse_eq,UPmaxentropy,946,48,58,82,95,100
meuse_eq,UPmaxentropy,947,10,95,96,104,115
meuse_eq,UPmaxentropy,948,5,8,24,65,144
meuse_eq,UPmaxentropy,949,36,55,100,137,151
meuse_eq,UPmaxentropy,950,10,50,59,86,145
meuse_eq,UPmaxentropy,951,1,35,41,98,150
meuse_eq,UPmaxentropy,952,6,17,44,79,100
meuse_eq,UPmaxentropy,953,3,25,46,135,148
meuse_eq,UPmaxentropy,954,54,71,84,97,153
meuse_eq,UPmaxentropy,955,7,27,71,91,140
meuse_eq,UPmaxentropy,956,3,19,47,88,145
meuse_eq,UPmaxentropy,957,2,20,76,106,154
meuse_eq,UPmaxentropy,958,89,99,112,128,130
meuse_eq,UPmaxentropy,959,12,33,96,121,154
meuse_eq,UPmaxentropy,960,2,20,36,40,76
meuse_eq,UPmaxentropy,961,56,75,94,112,130
meuse_eq,UPmaxentropy,962,36,98,112,135,154
meuse_eq,UPmaxentropy,963,26,30,44,93,115
meuse_eq,UPmaxentropy,964,11,40,70,80,94
meuse_eq,UPmaxentropy,965,28,39,55,111,133
meuse_eq,UPmaxentropy,966,39,41,62,84,143
meuse_eq,UPmaxentropy,967,50,57,67,119,150
meuse_eq,UPmaxentropy,968,36,49,117,125,149
meuse_eq,UPmaxentropy,969,38,53,84,94,136
meuse_eq,UPmaxentropy,970,46,48,50,51,113
meuse_eq,UPmaxentropy,971,28,44,50,82,150
meuse_eq,UPmaxentropy,972,16,17,69,81,101
meuse_eq,UPmaxentropy,973,27,62,75,117,132
meuse_eq,UPmaxentropy,974,10,49,60,99,144
meuse_eq,UPmaxentropy,975,1,35,59,91,119
meuse_eq,UPmaxentropy,976,42,44,49,129,152
meuse_eq,UPmaxentropy,977,7,18,70,95,130
meuse_eq,UPmaxentropy,978,28,37,149,152,154
meuse_eq,UPmaxentropy,979,40,72,87,91,107
meuse_eq,UPmaxentropy,980,29,34,49,132,133
meuse_eq,UPmaxentropy,981,74,98,117,131,149
meuse_eq,UPmaxentropy,982,41,80,124,132,146
meuse_eq,UPmaxentropy,983,70,81,84,103,127
meuse_eq,UPmaxentropy,984,38,77,124,151,153
meuse_eq,UPmaxentropy,985,86,105,137,141,143
