"pop","method","rep","idx1","idx2","idx3","idx4","idx5","idx6","idx7","idx8","idx9","idx10","idx11","idx12","idx13","idx14","idx15","idx16"
"swiss_eq_fake_N=100","lpm1",919,3,9,10,16,18,19,21,30,31,42,46,61,72,76,93,98
"swiss_eq_fake_N=100","lpm1",920,2,7,17,20,38,39,49,55,57,62,63,81,83,90,95,98
"swiss_eq_fake_N=100","lpm1",921,8,22,25,34,43,46,54,56,60,62,63,70,83,90,99,100
"swiss_eq_fake_N=100","lpm1",922,4,7,11,14,24,25,33,35,50,51,70,71,79,87,88,100
"swiss_eq_fake_N=100","lpm1",923,3,9,11,12,13,14,19,21,28,45,47,68,78,82,83,91
"swiss_eq_fake_N=100","lpm1",924,6,8,11,12,27,28,47,54,66,69,74,76,83,94,96,100
"swiss_eq_fake_N=100","lpm1",925,6,8,9,21,43,44,48,59,65,73,75,85,88,91,98,99
"swiss_eq_fake_N=100","lpm1",926,2,4,5,10,24,28,44,46,53,54,55,60,67,71,75,82
"swiss_eq_fake_N=100","lpm1",927,3,8,12,28,42,68,71,80,83,84,85,86,90,91,92,95
"swiss_eq_fake_N=100","lpm1",928,2,9,11,20,24,31,32,47,48,51,69,72,83,86,91,97
"swiss_eq_fake_N=100","lpm1",929,1,8,15,17,22,25,46,47,63,66,69,83,85,89,99,100
"swiss_eq_fake_N=100","lpm1",930,4,5,9,12,14,22,24,26,32,36,45,55,60,61,72,87
"swiss_eq_fake_N=100","lpm1",931,4,5,8,15,23,24,29,40,41,63,65,68,86,87,92,97
"swiss_eq_fake_N=100","lpm1",932,11,15,25,29,30,37,38,45,49,54,69,74,76,79,89,91
"swiss_eq_fake_N=100","lpm1",933,6,8,12,23,28,29,31,33,44,55,61,65,67,79,80,86
"swiss_eq_fake_N=100","lpm1",934,8,9,22,24,25,34,38,48,63,67,69,72,77,91,98,99
"swiss_eq_fake_N=100","lpm1",935,3,8,10,18,27,33,40,43,48,60,62,63,78,82,99,100
"swiss_eq_fake_N=100","lpm1",936,29,40,43,47,50,55,57,61,63,64,84,92,93,98,99,100
"swiss_eq_fake_N=100","lpm1",937,5,10,16,26,28,29,35,43,45,46,57,63,65,75,77,90
"swiss_eq_fake_N=100","lpm1",938,5,22,25,27,30,36,40,41,43,45,47,49,69,74,76,97
"swiss_eq_fake_N=100","lpm1",939,8,10,11,17,19,37,40,42,44,49,51,64,67,73,83,93
"swiss_eq_fake_N=100","lpm1",940,2,7,8,9,12,13,16,18,23,26,47,55,58,63,75,90
"swiss_eq_fake_N=100","lpm1",941,3,5,6,7,12,15,17,20,28,38,49,62,64,73,81,94
"swiss_eq_fake_N=100","lpm1",942,2,7,15,20,25,38,47,51,60,61,66,76,85,88,95,100
"swiss_eq_fake_N=100","lpm1",943,4,8,15,16,21,22,26,34,57,61,62,65,73,79,85,96
"swiss_eq_fake_N=100","lpm1",944,23,26,38,39,41,46,53,56,57,58,59,68,72,73,89,99
"swiss_eq_fake_N=100","lpm1",945,4,8,11,14,17,26,28,30,33,62,64,83,89,91,95,99
"swiss_eq_fake_N=100","lpm1",946,3,17,18,26,29,30,33,42,58,67,74,83,86,96,97,100
"swiss_eq_fake_N=100","lpm1",947,13,15,16,18,21,22,31,45,50,57,72,77,80,84,89,97
"swiss_eq_fake_N=100","lpm1",948,3,7,12,20,35,37,41,42,49,50,58,71,82,92,94,96
"swiss_eq_fake_N=100","lpm1",949,7,9,10,17,21,30,37,42,49,53,60,64,77,82,83,92
"swiss_eq_fake_N=100","lpm1",950,7,20,27,29,41,49,51,56,57,58,60,63,72,77,84,95
"swiss_eq_fake_N=100","lpm1",951,5,20,21,25,46,58,64,69,70,71,75,77,85,89,92,98
"swiss_eq_fake_N=100","lpm1",952,7,9,15,21,24,27,54,57,59,65,76,85,95,97,99,100
"swiss_eq_fake_N=100","lpm1",953,8,17,25,46,48,52,56,61,64,65,66,69,77,85,94,99
"swiss_eq_fake_N=100","lpm1",954,17,35,47,48,57,58,67,68,80,84,88,92,95,96,97,98
"swiss_eq_fake_N=100","lpm1",955,5,6,9,10,22,26,27,55,66,68,76,81,85,86,90,99
"swiss_eq_fake_N=100","lpm1",956,11,14,19,20,30,42,48,50,61,62,71,81,93,94,95,100
"swiss_eq_fake_N=100","lpm1",957,8,22,29,37,39,42,66,72,75,77,86,90,92,93,98,99
"swiss_eq_fake_N=100","lpm1",958,1,19,20,21,25,34,46,51,54,66,72,75,77,91,93,98
"swiss_eq_fake_N=100","lpm1",959,7,16,30,31,36,39,40,43,51,53,58,61,72,92,93,98
"swiss_eq_fake_N=100","lpm1",960,16,17,20,24,27,37,39,43,48,52,53,57,71,77,82,94
"swiss_eq_fake_N=100","lpm1",961,3,5,6,7,23,31,36,40,42,45,48,53,54,65,75,87
"swiss_eq_fake_N=100","lpm1",962,11,14,16,25,26,30,32,42,56,64,68,72,75,79,85,95
"swiss_eq_fake_N=100","lpm1",963,1,4,15,27,35,43,45,47,60,66,85,87,88,91,95,100
"swiss_eq_fake_N=100","lpm1",964,2,9,10,16,19,20,24,41,42,44,53,65,76,88,89,97
"swiss_eq_fake_N=100","lpm1",965,8,12,17,19,28,30,33,40,44,71,76,79,80,87,90,96
"swiss_eq_fake_N=100","lpm1",966,5,16,25,27,28,35,45,46,54,57,59,63,77,89,90,91
"swiss_eq_fake_N=100","lpm1",967,3,5,6,12,17,41,47,49,51,57,59,62,67,69,76,86
"swiss_eq_fake_N=100","lpm1",968,6,7,9,16,18,23,48,57,63,66,68,72,80,91,95,98
"swiss_eq_fake_N=100","lpm1",969,8,9,10,13,14,17,33,50,64,65,75,77,84,87,89,92
"swiss_eq_fake_N=100","lpm1",970,6,26,33,35,48,54,59,62,70,71,73,78,81,86,94,99
"swiss_eq_fake_N=100","lpm1",971,9,11,18,25,26,29,30,36,37,55,67,83,85,86,88,100
"swiss_eq_fake_N=100","lpm1",972,2,6,16,25,26,36,45,65,69,75,78,79,86,93,94,100
"swiss_eq_fake_N=100","lpm1",973,2,21,25,29,37,47,53,66,70,75,76,79,88,89,99,100
"swiss_eq_fake_N=100","lpm1",974,15,25,26,33,40,49,52,56,65,78,81,83,89,90,93,99
"swiss_eq_fake_N=100","lpm1",975,1,2,5,6,17,20,24,28,29,33,38,44,47,64,70,88
"swiss_eq_fake_N=100","lpm1",976,2,8,17,20,24,25,27,28,33,46,53,60,71,86,91,93
"swiss_eq_fake_N=100","lpm1",977,4,7,15,20,21,23,34,36,41,49,60,62,70,73,88,97
"swiss_eq_fake_N=100","lpm1",978,6,9,15,24,32,44,47,51,53,54,68,77,78,79,89,99
"swiss_eq_fake_N=100","lpm1",979,3,11,14,17,23,30,31,43,47,51,62,73,75,87,94,95
"swiss_eq_fake_N=100","lpm1",980,16,17,40,45,48,55,64,65,69,79,80,89,93,97,98,100
"swiss_eq_fake_N=100","lpm1",981,6,9,20,26,31,33,36,38,42,48,54,57,67,74,78,90
"swiss_eq_fake_N=100","lpm1",982,13,14,20,36,39,48,50,60,64,67,68,69,81,82,90,98
"swiss_eq_fake_N=100","lpm1",983,12,19,23,29,31,37,43,45,55,57,58,59,75,77,78,87
"swiss_eq_fake_N=100","lpm1",984,12,13,28,29,31,33,38,44,51,60,62,67,72,82,83,94
"swiss_eq_fake_N=100","lpm1",985,4,16,17,26,32,33,37,39,41,55,65,70,76,85,93,100
"swiss_eq_fake_N=100","lpm1",986,9,11,13,20,23,46,48,64,65,68,70,71,72,76,83,90
"swiss_eq_fake_N=100","lpm1",987,2,3,7,11,14,16,33,34,36,48,61,64,70,84,85,86
"swiss_eq_fake_N=100","lpm1",988,11,18,23,26,30,37,41,48,49,54,58,65,69,77,84,94
"swiss_eq_fake_N=100","lpm1",989,9,26,28,33,34,46,60,63,64,65,75,77,82,85,87,90
"swiss_eq_fake_N=100","lpm1",990,3,8,14,36,43,49,55,60,61,64,65,83,84,85,94,99
"swiss_eq_fake_N=100","lpm1",991,11,13,14,28,32,43,44,45,47,53,68,72,73,76,80,84
"swiss_eq_fake_N=100","lpm1",992,5,14,17,28,29,32,38,39,59,61,69,70,77,89,92,93
"swiss_eq_fake_N=100","lpm1",993,1,2,10,18,32,37,57,63,81,82,83,84,85,87,92,98
"swiss_eq_fake_N=100","lpm1",994,10,18,19,26,32,39,45,49,50,51,63,67,72,75,82,98
"swiss_eq_fake_N=100","lpm1",995,2,4,6,7,9,51,64,65,70,72,76,80,83,85,88,92
"swiss_eq_fake_N=100","lpm1",996,5,6,7,8,9,11,13,24,54,56,69,71,76,83,85,86
"swiss_eq_fake_N=100","lpm1",997,8,17,20,31,32,39,43,44,46,47,50,51,64,91,95,98
"swiss_eq_fake_N=100","lpm1",998,8,28,33,36,65,69,74,75,76,79,84,85,87,90,92,97
"swiss_eq_fake_N=100","lpm1",999,16,17,18,23,28,46,52,62,63,67,70,80,83,90,96,100
"swiss_eq_fake_N=100","lpm1",1000,6,11,17,18,23,31,33,38,39,44,45,71,74,75,76,90
"swiss_eq_fake_N=100","lpm1",1001,2,14,25,36,42,43,44,57,59,63,71,79,84,85,95,99
"swiss_eq_fake_N=100","lpm1",1002,1,2,4,14,24,33,38,39,56,59,61,72,81,83,85,88
"swiss_eq_fake_N=100","lpm1",1003,14,15,21,25,35,38,64,66,68,69,70,73,80,81,83,93
"swiss_eq_fake_N=100","lpm1",1004,5,12,14,17,30,38,41,42,49,52,54,56,66,76,86,90
"swiss_eq_fake_N=100","lpm1",1005,1,3,9,18,20,22,24,40,43,45,50,53,61,79,91,100
"swiss_eq_fake_N=100","lpm1",1006,8,9,10,12,14,18,21,26,41,43,57,61,72,87,90,99
"swiss_eq_fake_N=100","lpm1",1007,1,9,15,16,17,20,22,32,35,56,63,69,70,79,85,86
"swiss_eq_fake_N=100","lpm1",1008,3,21,23,26,38,42,51,53,58,68,72,75,80,88,91,97
"swiss_eq_fake_N=100","lpm1",1009,8,12,16,19,25,32,33,34,40,57,65,68,75,79,80,82
"swiss_eq_fake_N=100","lpm1",1010,8,28,30,36,37,38,43,50,66,69,72,87,88,94,98,100
"swiss_eq_fake_N=100","lpm1",1011,2,4,15,31,35,37,40,44,57,60,71,72,85,88,91,94
"swiss_eq_fake_N=100","lpm1",1012,9,19,29,30,31,40,42,51,69,75,78,88,89,91,92,98
"swiss_eq_fake_N=100","lpm1",1013,9,10,11,23,29,37,42,57,58,63,72,77,86,87,95,98
"swiss_eq_fake_N=100","lpm1",1014,8,13,17,37,39,49,56,59,65,66,74,75,86,90,93,95
"swiss_eq_fake_N=100","lpm1",1015,7,10,18,32,33,40,45,55,60,66,72,76,79,87,93,100
"swiss_eq_fake_N=100","lpm1",1016,3,10,25,30,38,42,43,51,62,74,78,90,93,95,99,100
"swiss_eq_fake_N=100","lpm1",1017,4,14,27,30,35,39,42,43,47,50,54,58,60,68,91,99
"swiss_eq_fake_N=100","lpm1",1018,1,7,20,38,39,41,48,52,55,64,74,85,91,93,97,100
"swiss_eq_fake_N=100","lpm1",1019,5,7,8,9,10,24,33,37,48,61,65,74,87,93,95,99
"swiss_eq_fake_N=100","lpm1",1020,2,6,10,33,38,39,42,44,50,58,70,75,80,82,90,95
"swiss_eq_fake_N=100","lpm1",1021,13,14,25,26,31,33,57,58,59,61,65,72,79,88,91,94
"swiss_eq_fake_N=100","lpm1",1022,8,13,17,29,40,47,50,57,84,86,87,92,93,95,97,100
"swiss_eq_fake_N=100","lpm1",1023,1,13,23,25,35,38,53,55,56,64,66,75,86,87,97,100
"swiss_eq_fake_N=100","lpm1",1024,5,10,13,17,19,22,26,28,46,51,63,64,68,73,80,89
"swiss_eq_fake_N=100","lpm1",1025,3,5,12,18,20,25,33,36,41,46,51,60,62,68,71,72
"swiss_eq_fake_N=100","lpm1",1026,5,14,17,20,21,36,38,48,61,63,64,70,76,87,89,92
"swiss_eq_fake_N=100","lpm1",1027,5,11,24,25,37,42,54,63,84,86,90,91,92,98,99,100
"swiss_eq_fake_N=100","lpm1",1028,2,8,19,21,37,53,57,58,60,61,72,73,79,88,96,99
"swiss_eq_fake_N=100","lpm1",1029,10,18,20,23,31,34,40,41,53,54,66,67,70,74,76,81
"swiss_eq_fake_N=100","lpm1",1030,3,11,30,37,38,39,49,50,53,55,71,74,79,88,91,94
"swiss_eq_fake_N=100","lpm1",1031,3,7,11,18,25,27,38,40,55,69,70,76,78,91,93,100
"swiss_eq_fake_N=100","lpm1",1032,12,13,18,20,28,35,40,42,44,62,68,78,82,83,89,96
"swiss_eq_fake_N=100","lpm1",1033,2,7,10,18,20,26,27,39,42,46,57,62,63,78,87,88
"swiss_eq_fake_N=100","lpm1",1034,1,6,26,38,39,41,48,49,50,56,63,67,69,73,74,80
"swiss_eq_fake_N=100","lpm1",1035,22,25,29,31,32,35,37,44,45,48,62,77,78,86,96,98
"swiss_eq_fake_N=100","lpm1",1036,18,21,25,27,57,65,68,74,77,81,85,89,92,93,95,97
"swiss_eq_fake_N=100","lpm1",1037,1,3,4,6,15,39,45,54,56,60,67,71,74,82,83,86
"swiss_eq_fake_N=100","lpm1",1038,2,5,7,14,16,17,22,33,41,47,55,56,70,76,86,92
"swiss_eq_fake_N=100","lpm1",1039,2,3,16,19,28,37,42,43,53,57,61,63,71,72,79,93
"swiss_eq_fake_N=100","lpm1",1040,10,13,20,21,24,31,34,41,46,51,62,64,67,73,78,92
"swiss_eq_fake_N=100","lpm1",1041,2,11,19,26,28,40,57,64,69,78,81,83,84,90,96,100
"swiss_eq_fake_N=100","lpm1",1042,11,23,24,28,32,35,36,38,46,57,64,67,68,72,76,84
"swiss_eq_fake_N=100","lpm1",1043,1,4,7,10,14,20,31,48,50,57,72,75,77,81,92,95
"swiss_eq_fake_N=100","lpm1",1044,2,6,9,13,20,22,28,34,42,44,53,61,65,78,90,96
"swiss_eq_fake_N=100","lpm1",1045,8,10,20,23,33,34,37,44,63,65,68,76,78,79,84,98
"swiss_eq_fake_N=100","lpm1",1046,3,7,20,22,39,40,45,47,55,56,58,61,63,83,90,98
"swiss_eq_fake_N=100","lpm1",1047,8,9,10,15,27,36,44,46,54,56,69,70,72,74,80,86
"swiss_eq_fake_N=100","lpm1",1048,14,15,16,20,23,25,51,52,56,61,62,69,73,83,86,94
"swiss_eq_fake_N=100","lpm1",1049,9,31,34,35,40,42,47,52,53,63,64,67,77,81,83,87
"swiss_eq_fake_N=100","lpm1",1050,4,13,14,55,56,57,60,61,62,63,65,66,76,77,82,88
"swiss_eq_fake_N=100","lpm1",1051,1,2,4,8,12,17,21,28,47,52,61,79,87,92,97,100
"swiss_eq_fake_N=100","lpm1",1052,2,6,8,12,17,18,27,32,36,50,52,59,65,76,84,99
"swiss_eq_fake_N=100","lpm1",1053,3,14,17,21,27,28,30,41,62,68,73,87,88,89,91,95
"swiss_eq_fake_N=100","lpm1",1054,3,6,7,21,27,30,35,36,47,48,53,54,76,80,93,96
"swiss_eq_fake_N=100","lpm1",1055,5,14,16,20,24,38,43,53,58,60,62,63,64,70,73,98
"swiss_eq_fake_N=100","lpm1",1056,1,7,14,17,28,29,30,32,33,45,47,59,66,77,83,88
"swiss_eq_fake_N=100","lpm1",1057,9,12,45,56,57,58,68,71,73,80,82,85,86,90,97,98
"swiss_eq_fake_N=100","lpm1",1058,4,8,10,16,20,21,25,28,29,40,44,56,74,85,89,98
"swiss_eq_fake_N=100","lpm1",1059,3,5,15,26,31,34,43,46,53,64,71,76,77,80,82,94
"swiss_eq_fake_N=100","lpm1",1060,1,7,12,15,27,41,44,45,54,68,69,78,84,86,87,91
"swiss_eq_fake_N=100","lpm1",1061,2,10,17,21,25,50,51,52,55,62,65,66,88,89,95,99
"swiss_eq_fake_N=100","lpm1",1062,6,8,11,19,24,31,33,55,72,73,76,83,90,93,96,99
"swiss_eq_fake_N=100","lpm1",1063,18,25,36,40,43,44,54,58,70,75,78,93,95,97,98,100
"swiss_eq_fake_N=100","lpm1",1064,7,8,9,12,19,33,36,37,48,52,66,68,71,73,78,83
"swiss_eq_fake_N=100","lpm1",1065,1,20,21,36,37,42,47,52,54,57,74,75,81,88,89,93
"swiss_eq_fake_N=100","lpm1",1066,4,13,17,23,27,32,40,42,47,58,60,66,87,88,91,100
"swiss_eq_fake_N=100","lpm1",1067,10,26,28,30,38,40,45,59,62,64,73,74,83,85,94,98
"swiss_eq_fake_N=100","lpm1",1068,2,14,18,28,32,38,44,45,49,54,62,63,75,80,85,96
"swiss_eq_fake_N=100","lpm1",1069,7,8,13,18,44,55,56,58,68,72,73,80,84,86,88,94
"swiss_eq_fake_N=100","lpm1",1070,1,6,19,33,42,48,56,57,67,75,78,80,91,93,95,100
"swiss_eq_fake_N=100","lpm1",1071,10,17,24,34,38,40,41,44,67,68,79,81,86,87,95,97
"swiss_eq_fake_N=100","lpm1",1072,1,2,14,16,21,38,41,47,52,55,57,60,63,72,89,95
"swiss_eq_fake_N=100","lpm1",1073,1,6,10,13,17,25,49,51,60,64,66,77,83,86,90,93
"swiss_eq_fake_N=100","lpm1",1074,6,15,18,22,26,33,38,41,43,45,76,80,83,85,87,91
"swiss_eq_fake_N=100","lpm1",1075,3,11,12,19,26,34,36,40,45,48,56,65,68,78,95,98
"swiss_eq_fake_N=100","lpm1",1076,6,18,19,21,29,42,45,48,56,57,60,62,72,74,93,99
"swiss_eq_fake_N=100","lpm1",1077,2,4,7,8,20,32,38,55,62,63,66,72,76,83,88,96
"swiss_eq_fake_N=100","lpm1",1078,4,9,18,23,30,32,42,46,60,63,65,75,81,83,92,100
"swiss_eq_fake_N=100","lpm1",1079,5,8,9,14,24,26,32,41,49,73,74,82,85,88,95,96
"swiss_eq_fake_N=100","lpm1",1080,1,6,13,16,18,39,53,55,56,57,59,74,78,79,89,93
"swiss_eq_fake_N=100","lpm1",1081,4,12,13,18,21,25,26,27,31,37,51,59,73,76,78,89
"swiss_eq_fake_N=100","lpm1",1082,14,20,21,22,24,31,42,52,58,60,64,71,73,79,82,84
"swiss_eq_fake_N=100","lpm1",1083,2,3,6,10,30,34,38,40,48,54,67,80,83,93,94,98
"swiss_eq_fake_N=100","lpm1",1084,14,15,16,23,35,41,47,51,52,66,67,69,73,84,88,94
"swiss_eq_fake_N=100","lpm1",1085,3,4,13,17,30,40,48,49,54,62,65,75,77,80,86,95
"swiss_eq_fake_N=100","lpm1",1086,17,19,21,29,34,37,39,42,58,67,70,77,80,91,95,98
"swiss_eq_fake_N=100","lpm1",1087,7,8,34,46,51,59,63,66,71,75,78,84,88,90,96,99
"swiss_eq_fake_N=100","lpm1",1088,18,22,25,32,33,35,37,41,48,66,67,68,70,81,87,91
"swiss_eq_fake_N=100","lpm1",1089,2,3,5,26,31,33,37,40,41,48,54,58,67,87,93,96
"swiss_eq_fake_N=100","lpm1",1090,9,15,16,17,27,32,33,37,47,57,68,81,86,91,92,93
"swiss_eq_fake_N=100","lpm1",1091,6,7,19,25,26,35,36,48,50,57,59,93,95,96,98,100
"swiss_eq_fake_N=100","lpm1",1092,8,21,25,26,34,42,46,53,59,73,74,86,87,88,96,98
"swiss_eq_fake_N=100","lpm1",1093,8,11,13,14,32,42,43,47,49,66,73,76,78,80,88,96
"swiss_eq_fake_N=100","lpm1",1094,4,5,9,10,12,13,17,30,37,55,60,73,82,89,99,100
"swiss_eq_fake_N=100","lpm1",1095,1,5,10,16,30,33,37,48,66,75,77,81,85,88,89,95
"swiss_eq_fake_N=100","lpm1",1096,3,9,10,14,20,22,31,41,52,69,71,72,81,85,89,94
"swiss_eq_fake_N=100","lpm1",1097,1,8,13,17,31,34,46,57,64,71,77,82,84,86,94,99
"swiss_eq_fake_N=100","lpm1",1098,10,13,14,24,35,36,38,39,49,55,67,70,72,76,83,95
"swiss_eq_fake_N=100","lpm1",1099,4,8,29,36,58,61,62,66,67,80,83,85,86,88,97,100
"swiss_eq_fake_N=100","lpm1",1100,12,28,30,32,34,40,45,52,59,71,72,77,83,87,89,96
"swiss_eq_fake_N=100","lpm1",1101,4,20,23,29,30,32,35,37,39,50,62,64,67,92,98,100
"swiss_eq_fake_N=100","lpm1",1102,8,9,10,11,18,27,34,36,40,53,63,66,67,74,78,87
"swiss_eq_fake_N=100","lpm1",1103,1,19,20,29,43,44,50,51,53,55,57,61,68,82,96,97
"swiss_eq_fake_N=100","lpm1",1104,8,16,23,32,37,39,42,43,47,56,62,78,79,92,95,100
"swiss_eq_fake_N=100","lpm1",1105,12,13,14,25,38,44,45,53,61,67,71,72,76,77,80,87
"swiss_eq_fake_N=100","lpm1",1106,8,11,12,14,17,23,25,35,47,56,58,64,67,68,86,98
"swiss_eq_fake_N=100","lpm1",1107,7,8,14,18,24,34,47,48,52,63,68,78,79,82,87,94
"swiss_eq_fake_N=100","lpm1",1108,5,8,10,11,14,24,25,42,49,61,65,77,85,89,94,95
"swiss_eq_fake_N=100","lpm1",1109,4,8,9,15,16,28,38,44,54,72,77,80,94,95,97,98
"swiss_eq_fake_N=100","lpm1",1110,4,12,14,15,17,21,29,31,36,39,41,52,60,61,64,66
"swiss_eq_fake_N=100","lpm1",1111,4,9,17,23,32,38,40,42,51,71,83,87,89,92,98,100
"swiss_eq_fake_N=100","lpm1",1112,8,14,16,24,42,56,57,61,63,76,79,82,85,86,88,90
"swiss_eq_fake_N=100","lpm1",1113,11,15,31,33,37,66,68,70,71,74,76,82,89,90,96,98
"swiss_eq_fake_N=100","lpm1",1114,18,19,26,27,29,33,51,55,58,70,74,80,84,87,88,91
"swiss_eq_fake_N=100","lpm1",1115,16,22,26,37,48,56,60,62,65,70,72,77,85,89,90,98
"swiss_eq_fake_N=100","lpm1",1116,5,13,16,18,25,32,57,62,77,80,81,83,89,95,96,97
"swiss_eq_fake_N=100","lpm1",1117,5,6,13,16,19,29,35,43,47,51,53,63,76,77,80,92
"swiss_eq_fake_N=100","lpm1",1118,1,7,25,26,32,35,37,41,57,60,64,65,71,72,82,100
"swiss_eq_fake_N=100","lpm1",1119,4,10,12,14,23,55,56,57,58,59,75,77,83,84,92,94
"swiss_eq_fake_N=100","lpm1",1120,10,19,25,29,30,46,50,58,63,64,68,72,75,92,94,98
"swiss_eq_fake_N=100","lpm1",1121,5,9,20,23,29,32,38,44,51,55,57,63,68,96,97,98
"swiss_eq_fake_N=100","lpm1",1122,1,4,13,15,21,37,50,56,60,64,70,71,74,83,87,88
"swiss_eq_fake_N=100","lpm1",1123,7,20,21,24,35,36,45,47,49,56,58,69,78,84,93,98
"swiss_eq_fake_N=100","lpm1",1124,2,24,25,28,32,37,51,53,54,60,67,73,79,82,87,91
"swiss_eq_fake_N=100","lpm1",1125,2,15,16,20,25,29,38,44,50,57,62,63,64,93,94,96
"swiss_eq_fake_N=100","lpm1",1126,4,5,9,51,53,56,70,73,75,77,80,85,88,92,94,96
"swiss_eq_fake_N=100","lpm1",1127,7,8,14,17,18,21,28,29,30,44,49,54,59,74,83,84
"swiss_eq_fake_N=100","lpm1",1128,2,7,12,17,20,31,39,46,47,50,51,55,66,69,70,75
"swiss_eq_fake_N=100","lpm1",1129,1,21,23,29,30,39,40,42,61,63,64,72,77,86,99,100
"swiss_eq_fake_N=100","lpm1",1130,1,16,17,18,23,33,38,41,45,46,52,83,90,95,96,100
"swiss_eq_fake_N=100","lpm1",1131,7,14,19,20,25,28,36,61,70,73,85,90,92,93,95,98
"swiss_eq_fake_N=100","lpm1",1132,1,3,8,18,19,20,25,34,54,63,74,83,89,91,98,100
"swiss_eq_fake_N=100","lpm1",1133,2,4,9,15,22,30,37,43,44,47,53,60,75,85,87,98
"swiss_eq_fake_N=100","lpm1",1134,11,13,21,31,43,47,51,54,55,57,68,72,73,75,82,97
"swiss_eq_fake_N=100","lpm1",1135,7,12,18,19,35,36,41,45,46,48,49,52,53,55,72,83
"swiss_eq_fake_N=100","lpm1",1136,2,4,18,21,22,26,29,40,58,61,66,78,79,81,86,100
"swiss_eq_fake_N=100","lpm1",1137,4,9,17,20,21,26,30,34,40,49,58,67,71,83,95,96
"swiss_eq_fake_N=100","lpm1",1138,11,17,32,37,45,53,54,56,58,61,66,67,71,80,85,100
"swiss_eq_fake_N=100","lpm1",1139,1,4,5,8,20,22,31,32,39,40,44,60,71,75,82,96
"swiss_eq_fake_N=100","lpm1",1140,3,18,21,27,38,45,50,54,55,60,61,62,63,77,86,97
"swiss_eq_fake_N=100","lpm1",1141,7,24,25,36,38,41,44,53,55,58,63,70,78,82,87,97
"swiss_eq_fake_N=100","lpm1",1142,7,10,12,15,16,19,30,39,45,59,61,62,64,83,85,97
"swiss_eq_fake_N=100","lpm1",1143,10,12,20,21,25,29,45,46,50,52,55,57,62,68,75,95
"swiss_eq_fake_N=100","lpm1",1144,7,10,13,15,22,25,26,29,30,37,49,59,61,62,78,90
"swiss_eq_fake_N=100","lpm1",1145,3,7,11,25,30,31,33,46,58,64,68,69,78,83,93,96
"swiss_eq_fake_N=100","lpm1",1146,11,35,40,44,47,51,58,64,67,70,72,73,77,84,87,90
"swiss_eq_fake_N=100","lpm1",1147,7,23,27,29,38,46,53,55,58,59,63,68,81,92,96,99
"swiss_eq_fake_N=100","lpm1",1148,11,15,19,20,23,45,57,58,65,71,83,84,94,95,97,100
"swiss_eq_fake_N=100","lpm1",1149,4,10,11,16,18,22,29,34,42,43,70,74,76,80,84,92
"swiss_eq_fake_N=100","lpm1",1150,13,14,15,16,18,23,24,27,28,33,35,39,43,73,77,88
"swiss_eq_fake_N=100","lpm1",1151,1,6,7,30,34,35,40,42,54,56,65,80,82,83,90,92
"swiss_eq_fake_N=100","lpm1",1152,4,8,17,29,30,42,43,58,61,62,63,71,80,93,98,100
"swiss_eq_fake_N=100","lpm1",1153,1,12,15,23,31,36,41,46,47,54,59,70,74,86,90,92
"swiss_eq_fake_N=100","lpm1",1154,3,12,16,19,26,27,35,47,48,51,67,73,77,85,95,97
"swiss_eq_fake_N=100","lpm1",1155,7,15,27,35,36,47,66,76,78,80,81,84,94,95,96,100
"swiss_eq_fake_N=100","lpm1",1156,3,6,12,16,18,34,53,58,59,74,79,81,85,86,91,94
"swiss_eq_fake_N=100","lpm1",1157,5,6,19,23,35,39,47,49,51,53,57,62,67,71,72,80
"swiss_eq_fake_N=100","lpm1",1158,11,15,25,26,30,36,40,43,50,52,53,68,71,82,83,90
"swiss_eq_fake_N=100","lpm1",1159,1,2,6,22,24,36,41,50,53,55,61,67,80,81,92,96
"swiss_eq_fake_N=100","lpm1",1160,3,9,10,12,23,32,35,38,46,48,60,68,70,78,89,98
"swiss_eq_fake_N=100","lpm1",1161,10,12,15,21,23,27,30,35,38,39,40,49,52,83,89,90
"swiss_eq_fake_N=100","lpm1",1162,2,5,8,33,39,49,57,62,67,71,80,85,91,92,97,98
"swiss_eq_fake_N=100","lpm1",1163,8,22,25,41,46,47,48,56,63,67,68,79,85,90,94,99
"swiss_eq_fake_N=100","lpm1",1164,5,8,9,10,14,19,28,32,35,42,43,44,54,59,63,77
"swiss_eq_fake_N=100","lpm1",1165,1,5,18,19,20,25,27,46,49,52,56,66,70,77,93,95
"swiss_eq_fake_N=100","lpm1",1166,2,7,11,12,25,26,32,37,47,57,64,72,79,83,91,100
"swiss_eq_fake_N=100","lpm1",1167,3,4,14,17,18,21,25,27,42,51,60,62,68,86,91,93
"swiss_eq_fake_N=100","lpm1",1168,6,7,15,20,23,30,40,61,69,71,79,81,86,87,91,92
"swiss_eq_fake_N=100","lpm1",1169,19,20,21,29,30,35,39,43,44,46,56,75,85,93,95,100
"swiss_eq_fake_N=100","lpm1",1170,7,8,15,16,17,25,37,50,52,53,66,71,75,88,91,92
"swiss_eq_fake_N=100","lpm1",1171,2,5,8,11,16,27,28,30,40,53,64,76,89,93,96,97
"swiss_eq_fake_N=100","lpm1",1172,7,9,29,40,48,49,57,60,64,69,75,77,78,80,81,90
