pop,method,rep,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8
swiss_uneq_fake_N=100,UPmaxentropy,724,7,31,42,43,58,65,75,89
swiss_uneq_fake_N=100,UPmaxentropy,725,7,18,43,46,50,60,62,65
swiss_uneq_fake_N=100,UPmaxentropy,726,7,10,18,23,43,45,67,80
swiss_uneq_fake_N=100,UPmaxentropy,727,7,14,18,60,72,88,89,90
swiss_uneq_fake_N=100,UPmaxentropy,728,10,12,18,45,46,65,66,85
swiss_uneq_fake_N=100,UPmaxentropy,729,7,10,18,31,42,43,66,87
swiss_uneq_fake_N=100,UPmaxentropy,730,7,14,18,21,46,50,67,95
swiss_uneq_fake_N=100,UPmaxentropy,731,8,10,24,65,80,90,97,99
swiss_uneq_fake_N=100,UPmaxentropy,732,7,8,10,26,66,67,89,97
swiss_uneq_fake_N=100,UPmaxentropy,733,7,10,11,21,43,46,75,88
swiss_uneq_fake_N=100,UPmaxentropy,734,4,10,18,20,34,42,43,65
swiss_uneq_fake_N=100,UPmaxentropy,735,7,10,50,65,66,67,87,90
swiss_uneq_fake_N=100,UPmaxentropy,736,45,62,65,66,75,83,89,90
swiss_uneq_fake_N=100,UPmaxentropy,737,10,23,42,43,46,64,65,67
swiss_uneq_fake_N=100,UPmaxentropy,738,10,18,31,43,46,58,66,67
swiss_uneq_fake_N=100,UPmaxentropy,739,20,27,31,35,42,43,66,74
swiss_uneq_fake_N=100,UPmaxentropy,740,7,21,42,43,50,65,85,97
swiss_uneq_fake_N=100,UPmaxentropy,741,7,10,15,27,65,66,67,88
swiss_uneq_fake_N=100,UPmaxentropy,742,1,2,7,18,30,45,66,67
swiss_uneq_fake_N=100,UPmaxentropy,743,7,8,10,23,30,37,66,67
swiss_uneq_fake_N=100,UPmaxentropy,744,7,14,18,35,43,66,90,97
swiss_uneq_fake_N=100,UPmaxentropy,745,7,10,14,38,43,65,67,90
swiss_uneq_fake_N=100,UPmaxentropy,746,7,10,20,43,45,66,83,95
swiss_uneq_fake_N=100,UPmaxentropy,747,11,31,42,43,51,66,80,90
swiss_uneq_fake_N=100,UPmaxentropy,748,7,10,18,23,43,66,75,90
swiss_uneq_fake_N=100,UPmaxentropy,749,10,18,23,42,43,60,66,89
swiss_uneq_fake_N=100,UPmaxentropy,750,7,14,42,43,66,67,89,90
swiss_uneq_fake_N=100,UPmaxentropy,751,8,20,21,23,46,65,67,75
swiss_uneq_fake_N=100,UPmaxentropy,752,1,3,18,20,23,66,67,89
swiss_uneq_fake_N=100,UPmaxentropy,753,7,10,14,31,45,67,69,89
swiss_uneq_fake_N=100,UPmaxentropy,754,7,20,45,66,67,76,80,81
swiss_uneq_fake_N=100,UPmaxentropy,755,7,8,18,51,79,85,89,97
swiss_uneq_fake_N=100,UPmaxentropy,756,10,23,35,38,46,65,72,75
swiss_uneq_fake_N=100,UPmaxentropy,757,3,10,18,20,42,43,66,89
swiss_uneq_fake_N=100,UPmaxentropy,758,7,8,14,23,31,34,66,89
swiss_uneq_fake_N=100,UPmaxentropy,759,4,7,10,11,14,23,43,78
swiss_uneq_fake_N=100,UPmaxentropy,760,4,10,11,14,16,47,67,89
swiss_uneq_fake_N=100,UPmaxentropy,761,5,7,10,12,45,50,66,89
swiss_uneq_fake_N=100,UPmaxentropy,762,7,10,18,23,83,89,90,97
swiss_uneq_fake_N=100,UPmaxentropy,763,7,10,18,23,35,43,65,90
swiss_uneq_fake_N=100,UPmaxentropy,764,10,18,45,50,57,66,67,88
swiss_uneq_fake_N=100,UPmaxentropy,765,7,10,11,34,43,56,83,94
swiss_uneq_fake_N=100,UPmaxentropy,766,7,20,21,28,43,45,85,89
swiss_uneq_fake_N=100,UPmaxentropy,767,7,13,45,66,67,72,86,97
swiss_uneq_fake_N=100,UPmaxentropy,768,12,18,23,31,42,67,83,88
swiss_uneq_fake_N=100,UPmaxentropy,769,20,22,23,34,46,62,66,67
swiss_uneq_fake_N=100,UPmaxentropy,770,7,18,27,37,58,66,67,88
swiss_uneq_fake_N=100,UPmaxentropy,771,7,10,11,28,43,46,67,83
swiss_uneq_fake_N=100,UPmaxentropy,772,7,8,10,14,60,66,67,99
swiss_uneq_fake_N=100,UPmaxentropy,773,7,10,18,31,35,43,65,92
swiss_uneq_fake_N=100,UPmaxentropy,774,6,7,10,21,47,65,66,83
swiss_uneq_fake_N=100,UPmaxentropy,775,4,7,10,41,43,46,60,90
swiss_uneq_fake_N=100,UPmaxentropy,776,7,18,42,46,65,66,75,90
swiss_uneq_fake_N=100,UPmaxentropy,777,10,14,23,46,50,66,76,96
swiss_uneq_fake_N=100,UPmaxentropy,778,10,14,42,43,45,46,65,81
swiss_uneq_fake_N=100,UPmaxentropy,779,7,10,18,46,66,73,75,80
swiss_uneq_fake_N=100,UPmaxentropy,780,10,43,45,65,66,75,85,90
swiss_uneq_fake_N=100,UPmaxentropy,781,10,13,14,18,20,28,65,100
swiss_uneq_fake_N=100,UPmaxentropy,782,7,11,18,20,36,46,50,66
swiss_uneq_fake_N=100,UPmaxentropy,783,7,10,31,65,67,77,81,91
swiss_uneq_fake_N=100,UPmaxentropy,784,7,10,43,45,60,65,66,67
swiss_uneq_fake_N=100,UPmaxentropy,785,7,10,18,46,54,66,72,88
swiss_uneq_fake_N=100,UPmaxentropy,786,7,18,27,42,43,77,84,87
swiss_uneq_fake_N=100,UPmaxentropy,787,18,28,42,46,62,88,89,90
swiss_uneq_fake_N=100,UPmaxentropy,788,4,7,18,34,43,66,75,80
swiss_uneq_fake_N=100,UPmaxentropy,789,7,8,10,27,28,31,46,77
swiss_uneq_fake_N=100,UPmaxentropy,790,7,11,42,65,66,67,89,97
swiss_uneq_fake_N=100,UPmaxentropy,791,7,18,46,50,58,76,77,83
swiss_uneq_fake_N=100,UPmaxentropy,792,3,8,23,43,62,65,83,95
swiss_uneq_fake_N=100,UPmaxentropy,793,7,23,37,65,66,72,81,90
swiss_uneq_fake_N=100,UPmaxentropy,794,7,8,16,18,34,40,43,45
swiss_uneq_fake_N=100,UPmaxentropy,795,4,7,18,20,46,66,89,90
swiss_uneq_fake_N=100,UPmaxentropy,796,7,31,42,43,47,65,66,76
swiss_uneq_fake_N=100,UPmaxentropy,797,7,18,20,45,65,75,77,97
swiss_uneq_fake_N=100,UPmaxentropy,798,7,10,14,20,46,62,72,82
swiss_uneq_fake_N=100,UPmaxentropy,799,4,7,20,21,28,42,65,90
swiss_uneq_fake_N=100,UPmaxentropy,800,18,42,43,63,65,67,89,92
swiss_uneq_fake_N=100,UPmaxentropy,801,10,18,20,27,46,57,67,75
swiss_uneq_fake_N=100,UPmaxentropy,802,7,18,35,43,46,65,85,89
swiss_uneq_fake_N=100,UPmaxentropy,803,7,35,43,45,46,71,84,86
swiss_uneq_fake_N=100,UPmaxentropy,804,7,10,14,20,21,23,66,75
swiss_uneq_fake_N=100,UPmaxentropy,805,7,10,11,18,31,42,45,46
swiss_uneq_fake_N=100,UPmaxentropy,806,10,18,43,65,77,80,88,89
swiss_uneq_fake_N=100,UPmaxentropy,807,10,11,18,65,66,75,77,97
swiss_uneq_fake_N=100,UPmaxentropy,808,8,14,18,42,65,66,80,89
swiss_uneq_fake_N=100,UPmaxentropy,809,10,11,18,30,42,81,89,90
swiss_uneq_fake_N=100,UPmaxentropy,810,4,7,23,31,46,66,89,92
swiss_uneq_fake_N=100,UPmaxentropy,811,10,11,28,42,67,83,89,97
swiss_uneq_fake_N=100,UPmaxentropy,812,7,10,18,23,43,50,83,85
swiss_uneq_fake_N=100,UPmaxentropy,813,10,28,31,43,67,75,77,83
swiss_uneq_fake_N=100,UPmaxentropy,814,7,11,18,20,46,65,75,77
swiss_uneq_fake_N=100,UPmaxentropy,815,10,11,18,20,28,43,65,70
swiss_uneq_fake_N=100,UPmaxentropy,816,7,8,43,46,51,65,66,67
swiss_uneq_fake_N=100,UPmaxentropy,817,1,7,23,46,66,76,79,89
swiss_uneq_fake_N=100,UPmaxentropy,818,5,7,23,33,49,65,67,86
swiss_uneq_fake_N=100,UPmaxentropy,819,7,18,20,23,65,66,75,98
swiss_uneq_fake_N=100,UPmaxentropy,820,3,18,35,65,76,81,86,99
swiss_uneq_fake_N=100,UPmaxentropy,821,10,21,25,45,71,79,80,83
swiss_uneq_fake_N=100,UPmaxentropy,822,2,7,18,23,35,43,75,80
swiss_uneq_fake_N=100,UPmaxentropy,823,7,10,18,20,65,66,88,90
swiss_uneq_fake_N=100,UPmaxentropy,824,4,7,20,23,65,67,90,92
swiss_uneq_fake_N=100,UPmaxentropy,825,7,8,10,18,27,60,66,89
swiss_uneq_fake_N=100,UPmaxentropy,826,7,18,46,65,75,81,85,91
swiss_uneq_fake_N=100,UPmaxentropy,827,7,11,23,42,66,73,87,96
swiss_uneq_fake_N=100,UPmaxentropy,828,4,7,8,14,18,20,42,43
swiss_uneq_fake_N=100,UPmaxentropy,829,2,10,21,23,43,66,89,90
swiss_uneq_fake_N=100,UPmaxentropy,830,5,10,18,34,42,50,65,66
swiss_uneq_fake_N=100,UPmaxentropy,831,7,10,18,31,43,46,66,67
swiss_uneq_fake_N=100,UPmaxentropy,832,4,7,10,23,42,43,46,67
swiss_uneq_fake_N=100,UPmaxentropy,833,4,10,18,23,43,65,66,67
swiss_uneq_fake_N=100,UPmaxentropy,834,18,23,28,42,45,66,67,90
swiss_uneq_fake_N=100,UPmaxentropy,835,7,10,11,18,42,66,67,90
swiss_uneq_fake_N=100,UPmaxentropy,836,5,7,10,18,43,46,67,83
swiss_uneq_fake_N=100,UPmaxentropy,837,10,11,18,43,61,65,67,75
swiss_uneq_fake_N=100,UPmaxentropy,838,7,28,43,46,51,66,67,90
swiss_uneq_fake_N=100,UPmaxentropy,839,10,18,20,23,36,46,80,89
swiss_uneq_fake_N=100,UPmaxentropy,840,7,10,11,14,20,43,47,66
swiss_uneq_fake_N=100,UPmaxentropy,841,7,8,11,18,23,45,47,56
swiss_uneq_fake_N=100,UPmaxentropy,842,7,18,42,59,62,66,67,88
swiss_uneq_fake_N=100,UPmaxentropy,843,7,10,23,27,28,43,46,89
swiss_uneq_fake_N=100,UPmaxentropy,844,4,7,18,20,43,46,66,89
swiss_uneq_fake_N=100,UPmaxentropy,845,18,20,43,62,65,66,88,90
swiss_uneq_fake_N=100,UPmaxentropy,846,3,10,14,18,45,62,65,67
swiss_uneq_fake_N=100,UPmaxentropy,847,7,12,23,43,47,60,66,71
swiss_uneq_fake_N=100,UPmaxentropy,848,7,10,18,20,28,62,66,88
swiss_uneq_fake_N=100,UPmaxentropy,849,7,10,12,14,42,43,65,75
swiss_uneq_fake_N=100,UPmaxentropy,850,7,18,43,65,67,75,76,83
swiss_uneq_fake_N=100,UPmaxentropy,851,10,18,23,31,43,62,79,88
swiss_uneq_fake_N=100,UPmaxentropy,852,7,10,18,23,35,46,65,66
swiss_uneq_fake_N=100,UPmaxentropy,853,7,10,18,42,43,45,46,67
swiss_uneq_fake_N=100,UPmaxentropy,854,7,10,11,20,66,76,88,90
swiss_uneq_fake_N=100,UPmaxentropy,855,10,13,17,18,45,67,83,89
swiss_uneq_fake_N=100,UPmaxentropy,856,7,10,42,46,65,66,80,88
swiss_uneq_fake_N=100,UPmaxentropy,857,7,10,18,23,43,45,85,88
swiss_uneq_fake_N=100,UPmaxentropy,858,7,8,10,17,18,43,48,71
swiss_uneq_fake_N=100,UPmaxentropy,859,7,10,17,18,43,44,65,67
swiss_uneq_fake_N=100,UPmaxentropy,860,7,10,18,20,31,35,43,74
swiss_uneq_fake_N=100,UPmaxentropy,861,7,42,43,47,60,66,88,89
swiss_uneq_fake_N=100,UPmaxentropy,862,2,10,18,20,21,58,65,70
swiss_uneq_fake_N=100,UPmaxentropy,863,6,43,45,50,61,69,73,89
swiss_uneq_fake_N=100,UPmaxentropy,864,23,26,43,45,66,67,75,89
swiss_uneq_fake_N=100,UPmaxentropy,865,4,7,10,20,27,34,43,89
swiss_uneq_fake_N=100,UPmaxentropy,866,7,10,30,65,76,82,89,90
swiss_uneq_fake_N=100,UPmaxentropy,867,12,18,43,45,62,66,89,97
swiss_uneq_fake_N=100,UPmaxentropy,868,7,11,20,43,66,80,88,90
swiss_uneq_fake_N=100,UPmaxentropy,869,7,18,43,46,66,67,83,92
swiss_uneq_fake_N=100,UPmaxentropy,870,15,23,43,56,65,71,83,90
swiss_uneq_fake_N=100,UPmaxentropy,871,7,20,43,46,76,80,87,90
swiss_uneq_fake_N=100,UPmaxentropy,872,6,7,18,20,23,43,46,57
swiss_uneq_fake_N=100,UPmaxentropy,873,3,11,18,31,43,60,65,66
swiss_uneq_fake_N=100,UPmaxentropy,874,5,7,43,47,60,66,80,90
swiss_uneq_fake_N=100,UPmaxentropy,875,10,18,21,23,43,47,66,97
swiss_uneq_fake_N=100,UPmaxentropy,876,7,14,18,35,66,67,72,77
swiss_uneq_fake_N=100,UPmaxentropy,877,5,7,10,23,31,65,66,75
swiss_uneq_fake_N=100,UPmaxentropy,878,7,41,43,65,66,75,89,90
swiss_uneq_fake_N=100,UPmaxentropy,879,7,10,11,65,66,80,85,89
swiss_uneq_fake_N=100,UPmaxentropy,880,10,18,27,65,66,75,89,99
swiss_uneq_fake_N=100,UPmaxentropy,881,8,10,23,42,67,75,76,83
swiss_uneq_fake_N=100,UPmaxentropy,882,7,18,42,45,49,66,76,80
swiss_uneq_fake_N=100,UPmaxentropy,883,10,43,45,50,65,72,75,90
swiss_uneq_fake_N=100,UPmaxentropy,884,18,22,23,42,43,66,89,97
swiss_uneq_fake_N=100,UPmaxentropy,885,7,20,43,46,65,66,76,85
swiss_uneq_fake_N=100,UPmaxentropy,886,8,10,18,21,66,67,76,89
swiss_uneq_fake_N=100,UPmaxentropy,887,5,18,23,43,65,66,90,97
swiss_uneq_fake_N=100,UPmaxentropy,888,8,20,42,47,66,69,76,90
swiss_uneq_fake_N=100,UPmaxentropy,889,10,18,20,43,79,81,89,92
swiss_uneq_fake_N=100,UPmaxentropy,890,7,10,43,60,65,66,89,99
swiss_uneq_fake_N=100,UPmaxentropy,891,7,10,18,43,66,72,77,89
swiss_uneq_fake_N=100,UPmaxentropy,892,7,10,18,20,67,82,83,90
swiss_uneq_fake_N=100,UPmaxentropy,893,5,14,16,18,23,46,75,76
swiss_uneq_fake_N=100,UPmaxentropy,894,4,7,8,18,72,83,88,98
swiss_uneq_fake_N=100,UPmaxentropy,895,10,18,20,23,43,65,67,76
swiss_uneq_fake_N=100,UPmaxentropy,896,7,18,20,43,65,66,75,90
swiss_uneq_fake_N=100,UPmaxentropy,897,14,23,31,43,65,66,75,81
swiss_uneq_fake_N=100,UPmaxentropy,898,7,10,18,42,66,67,77,89
swiss_uneq_fake_N=100,UPmaxentropy,899,10,26,43,66,67,77,83,86
swiss_uneq_fake_N=100,UPmaxentropy,900,7,10,18,20,66,82,83,89
swiss_uneq_fake_N=100,UPmaxentropy,901,14,35,42,43,62,66,75,89
swiss_uneq_fake_N=100,UPmaxentropy,902,8,10,20,37,43,62,67,83
swiss_uneq_fake_N=100,UPmaxentropy,903,7,10,43,44,65,66,67,89
swiss_uneq_fake_N=100,UPmaxentropy,904,7,10,18,25,43,65,72,90
swiss_uneq_fake_N=100,UPmaxentropy,905,7,10,18,21,34,43,66,72
swiss_uneq_fake_N=100,UPmaxentropy,906,31,43,60,65,66,67,87,97
swiss_uneq_fake_N=100,UPmaxentropy,907,11,18,20,27,35,54,66,91
swiss_uneq_fake_N=100,UPmaxentropy,908,7,18,50,65,66,67,80,89
swiss_uneq_fake_N=100,UPmaxentropy,909,11,20,31,42,43,80,82,89
swiss_uneq_fake_N=100,UPmaxentropy,910,3,5,7,10,18,27,31,43
swiss_uneq_fake_N=100,UPmaxentropy,911,11,15,20,42,43,45,66,67
swiss_uneq_fake_N=100,UPmaxentropy,912,4,7,10,43,62,66,75,90
swiss_uneq_fake_N=100,UPmaxentropy,913,10,18,43,66,67,72,85,89
swiss_uneq_fake_N=100,UPmaxentropy,914,7,10,14,18,23,43,46,88
swiss_uneq_fake_N=100,UPmaxentropy,915,7,10,20,42,56,72,75,83
swiss_uneq_fake_N=100,UPmaxentropy,916,1,10,11,43,51,66,67,69
swiss_uneq_fake_N=100,UPmaxentropy,917,4,7,23,28,38,45,66,89
swiss_uneq_fake_N=100,UPmaxentropy,918,2,7,10,20,46,65,80,97
swiss_uneq_fake_N=100,UPmaxentropy,919,14,18,43,66,67,71,87,97
swiss_uneq_fake_N=100,UPmaxentropy,920,7,18,20,23,43,67,87,97
swiss_uneq_fake_N=100,UPmaxentropy,921,4,7,31,43,50,65,66,67
swiss_uneq_fake_N=100,UPmaxentropy,922,10,11,14,18,28,43,67,89
swiss_uneq_fake_N=100,UPmaxentropy,923,7,10,18,20,42,66,87,89
swiss_uneq_fake_N=100,UPmaxentropy,924,2,7,10,11,18,42,58,86
swiss_uneq_fake_N=100,UPmaxentropy,925,7,10,31,43,46,66,76,90
swiss_uneq_fake_N=100,UPmaxentropy,926,10,21,35,46,65,66,80,90
swiss_uneq_fake_N=100,UPmaxentropy,927,7,34,43,46,67,85,87,90
swiss_uneq_fake_N=100,UPmaxentropy,928,4,7,30,42,66,67,75,97
swiss_uneq_fake_N=100,UPmaxentropy,929,7,13,14,18,65,66,89,90
swiss_uneq_fake_N=100,UPmaxentropy,930,4,7,23,42,43,45,66,80
swiss_uneq_fake_N=100,UPmaxentropy,931,3,7,10,43,46,80,88,89
swiss_uneq_fake_N=100,UPmaxentropy,932,4,7,10,21,31,43,65,66
swiss_uneq_fake_N=100,UPmaxentropy,933,18,31,35,67,83,88,91,98
swiss_uneq_fake_N=100,UPmaxentropy,934,14,18,20,46,66,76,85,88
swiss_uneq_fake_N=100,UPmaxentropy,935,7,8,11,23,45,46,71,77
swiss_uneq_fake_N=100,UPmaxentropy,936,21,31,45,46,65,67,75,81
swiss_uneq_fake_N=100,UPmaxentropy,937,3,7,14,20,66,67,85,89
swiss_uneq_fake_N=100,UPmaxentropy,938,7,18,27,31,42,56,66,90
swiss_uneq_fake_N=100,UPmaxentropy,939,4,7,43,46,66,83,85,90
swiss_uneq_fake_N=100,UPmaxentropy,940,18,41,43,50,57,65,67,98
swiss_uneq_fake_N=100,UPmaxentropy,941,7,18,32,45,66,80,85,89
swiss_uneq_fake_N=100,UPmaxentropy,942,10,20,31,42,45,60,80,81
swiss_uneq_fake_N=100,UPmaxentropy,943,7,10,32,43,51,65,87,89
swiss_uneq_fake_N=100,UPmaxentropy,944,7,8,10,18,31,43,66,75
swiss_uneq_fake_N=100,UPmaxentropy,945,5,8,18,43,66,89,90,97
swiss_uneq_fake_N=100,UPmaxentropy,946,7,10,11,27,49,76,80,90
swiss_uneq_fake_N=100,UPmaxentropy,947,10,16,18,31,46,49,66,89
swiss_uneq_fake_N=100,UPmaxentropy,948,18,20,28,43,45,56,66,83
swiss_uneq_fake_N=100,UPmaxentropy,949,7,10,18,42,43,67,89,97
swiss_uneq_fake_N=100,UPmaxentropy,950,3,4,10,18,20,21,41,46
swiss_uneq_fake_N=100,UPmaxentropy,951,2,7,10,18,20,65,66,72
swiss_uneq_fake_N=100,UPmaxentropy,952,2,10,18,31,35,66,89,90
swiss_uneq_fake_N=100,UPmaxentropy,953,7,10,65,66,71,79,83,99
swiss_uneq_fake_N=100,UPmaxentropy,954,7,10,18,20,21,43,85,88
swiss_uneq_fake_N=100,UPmaxentropy,955,7,10,18,42,43,66,75,89
swiss_uneq_fake_N=100,UPmaxentropy,956,5,7,10,18,43,45,89,96
swiss_uneq_fake_N=100,UPmaxentropy,957,7,10,20,43,46,66,67,83
swiss_uneq_fake_N=100,UPmaxentropy,958,10,18,45,67,72,83,89,97
swiss_uneq_fake_N=100,UPmaxentropy,959,11,14,18,20,43,46,51,89
swiss_uneq_fake_N=100,UPmaxentropy,960,14,20,21,23,31,43,66,89
swiss_uneq_fake_N=100,UPmaxentropy,961,1,3,7,11,20,66,72,81
swiss_uneq_fake_N=100,UPmaxentropy,962,7,10,11,45,66,71,83,100
swiss_uneq_fake_N=100,UPmaxentropy,963,10,18,20,23,25,31,67,77
swiss_uneq_fake_N=100,UPmaxentropy,964,14,18,21,23,35,43,66,67
swiss_uneq_fake_N=100,UPmaxentropy,965,5,7,10,45,65,66,67,72
swiss_uneq_fake_N=100,UPmaxentropy,966,7,8,11,18,23,65,66,83
swiss_uneq_fake_N=100,UPmaxentropy,967,10,14,18,43,58,97,99,100
swiss_uneq_fake_N=100,UPmaxentropy,968,10,18,36,61,76,89,90,97
swiss_uneq_fake_N=100,UPmaxentropy,969,11,14,37,42,43,47,88,89
swiss_uneq_fake_N=100,UPmaxentropy,970,5,7,8,18,20,43,66,77
swiss_uneq_fake_N=100,UPmaxentropy,971,10,23,43,62,65,66,67,86
swiss_uneq_fake_N=100,UPmaxentropy,972,4,10,18,27,65,66,67,89
swiss_uneq_fake_N=100,UPmaxentropy,973,20,23,42,43,67,88,89,90
swiss_uneq_fake_N=100,UPmaxentropy,974,7,10,18,20,45,46,65,66
swiss_uneq_fake_N=100,UPmaxentropy,975,11,18,21,23,46,50,75,90
swiss_uneq_fake_N=100,UPmaxentropy,976,3,7,8,18,20,60,75,87
swiss_uneq_fake_N=100,UPmaxentropy,977,4,18,20,43,46,65,67,89
swiss_uneq_fake_N=100,UPmaxentropy,978,10,11,17,18,31,38,43,66
swiss_uneq_fake_N=100,UPmaxentropy,979,10,23,43,65,67,76,89,95
swiss_uneq_fake_N=100,UPmaxentropy,980,10,14,18,42,43,49,66,89
swiss_uneq_fake_N=100,UPmaxentropy,981,7,10,11,14,18,65,66,83
swiss_uneq_fake_N=100,UPmaxentropy,982,5,7,10,15,20,21,45,56
swiss_uneq_fake_N=100,UPmaxentropy,983,4,11,18,34,46,65,85,97
swiss_uneq_fake_N=100,UPmaxentropy,984,10,14,18,23,66,77,80,89
swiss_uneq_fake_N=100,UPmaxentropy,985,11,20,31,43,45,60,67,79
swiss_uneq_fake_N=100,UPmaxentropy,986,7,10,21,24,31,43,46,66
swiss_uneq_fake_N=100,UPmaxentropy,987,10,14,18,23,42,65,66,72
swiss_uneq_fake_N=100,UPmaxentropy,988,4,10,15,18,20,42,43,45
swiss_uneq_fake_N=100,UPmaxentropy,989,7,10,18,21,43,45,50,65
swiss_uneq_fake_N=100,UPmaxentropy,990,7,10,11,18,23,58,66,87
swiss_uneq_fake_N=100,UPmaxentropy,991,4,18,31,45,46,66,75,83
swiss_uneq_fake_N=100,UPmaxentropy,992,18,21,25,31,43,57,66,72
swiss_uneq_fake_N=100,UPmaxentropy,993,14,23,27,31,45,56,66,90
swiss_uneq_fake_N=100,UPmaxentropy,994,10,18,45,46,66,83,88,89
swiss_uneq_fake_N=100,UPmaxentropy,995,18,20,32,45,66,75,77,90
swiss_uneq_fake_N=100,UPmaxentropy,996,11,20,30,35,43,46,67,89
swiss_uneq_fake_N=100,UPmaxentropy,997,10,13,23,41,43,45,66,75
swiss_uneq_fake_N=100,UPmaxentropy,998,7,8,11,18,20,23,99,100
swiss_uneq_fake_N=100,UPmaxentropy,999,7,8,14,18,62,65,67,89
swiss_uneq_fake_N=100,UPmaxentropy,1000,10,15,18,31,42,43,52,66
swiss_uneq_fake_N=100,UPmaxentropy,1001,7,11,18,23,40,46,67,81
swiss_uneq_fake_N=100,UPmaxentropy,1002,4,10,35,50,66,67,72,83
swiss_uneq_fake_N=100,UPmaxentropy,1003,3,4,10,25,43,50,72,89
swiss_uneq_fake_N=100,UPmaxentropy,1004,4,10,18,23,66,89,90,99
swiss_uneq_fake_N=100,UPmaxentropy,1005,7,10,18,31,43,50,66,80
swiss_uneq_fake_N=100,UPmaxentropy,1006,11,18,28,30,43,66,74,89
swiss_uneq_fake_N=100,UPmaxentropy,1007,7,10,18,21,43,65,85,89
swiss_uneq_fake_N=100,UPmaxentropy,1008,7,11,18,35,43,45,66,67
swiss_uneq_fake_N=100,UPmaxentropy,1009,10,11,13,21,43,67,77,81
swiss_uneq_fake_N=100,UPmaxentropy,1010,7,10,18,50,53,65,67,88
swiss_uneq_fake_N=100,UPmaxentropy,1011,10,18,20,21,23,28,35,89
swiss_uneq_fake_N=100,UPmaxentropy,1012,10,14,18,20,43,46,66,80
swiss_uneq_fake_N=100,UPmaxentropy,1013,18,27,28,43,62,66,79,89
swiss_uneq_fake_N=100,UPmaxentropy,1014,9,10,14,18,66,67,75,97
swiss_uneq_fake_N=100,UPmaxentropy,1015,11,18,44,46,65,66,83,90
swiss_uneq_fake_N=100,UPmaxentropy,1016,4,10,18,31,66,71,83,89
swiss_uneq_fake_N=100,UPmaxentropy,1017,7,10,23,27,65,66,89,90
swiss_uneq_fake_N=100,UPmaxentropy,1018,10,17,36,42,43,45,47,67
swiss_uneq_fake_N=100,UPmaxentropy,1019,2,7,18,20,42,43,46,66
swiss_uneq_fake_N=100,UPmaxentropy,1020,7,16,18,61,66,67,72,97
swiss_uneq_fake_N=100,UPmaxentropy,1021,4,23,46,67,74,75,76,87
swiss_uneq_fake_N=100,UPmaxentropy,1022,4,42,43,47,67,74,89,90
swiss_uneq_fake_N=100,UPmaxentropy,1023,7,10,18,23,35,43,45,67
swiss_uneq_fake_N=100,UPmaxentropy,1024,7,18,20,66,76,80,81,96
swiss_uneq_fake_N=100,UPmaxentropy,1025,7,8,10,18,23,43,49,65
swiss_uneq_fake_N=100,UPmaxentropy,1026,4,10,34,66,67,71,88,89
swiss_uneq_fake_N=100,UPmaxentropy,1027,10,18,43,65,72,95,96,100
swiss_uneq_fake_N=100,UPmaxentropy,1028,4,7,18,20,23,65,81,90
swiss_uneq_fake_N=100,UPmaxentropy,1029,7,23,35,43,47,50,60,66
swiss_uneq_fake_N=100,UPmaxentropy,1030,14,18,43,46,65,67,75,95
swiss_uneq_fake_N=100,UPmaxentropy,1031,4,7,11,14,75,76,81,97
swiss_uneq_fake_N=100,UPmaxentropy,1032,10,42,43,45,60,67,80,89
swiss_uneq_fake_N=100,UPmaxentropy,1033,7,8,18,23,29,43,66,80
swiss_uneq_fake_N=100,UPmaxentropy,1034,9,10,43,45,50,66,75,95
swiss_uneq_fake_N=100,UPmaxentropy,1035,10,18,28,43,46,56,67,89
swiss_uneq_fake_N=100,UPmaxentropy,1036,14,20,28,31,43,66,88,97
swiss_uneq_fake_N=100,UPmaxentropy,1037,4,7,10,23,59,65,67,89
swiss_uneq_fake_N=100,UPmaxentropy,1038,10,18,43,45,66,67,88,97
swiss_uneq_fake_N=100,UPmaxentropy,1039,7,20,43,45,67,69,75,89
swiss_uneq_fake_N=100,UPmaxentropy,1040,4,7,10,18,23,28,42,66
swiss_uneq_fake_N=100,UPmaxentropy,1041,10,18,20,37,43,80,81,85
swiss_uneq_fake_N=100,UPmaxentropy,1042,7,10,11,14,35,45,50,65
swiss_uneq_fake_N=100,UPmaxentropy,1043,4,7,16,42,66,71,83,90
swiss_uneq_fake_N=100,UPmaxentropy,1044,7,10,21,31,42,46,61,89
swiss_uneq_fake_N=100,UPmaxentropy,1045,4,7,11,16,18,21,57,66
swiss_uneq_fake_N=100,UPmaxentropy,1046,7,11,20,43,65,66,88,98
swiss_uneq_fake_N=100,UPmaxentropy,1047,10,11,14,18,62,66,89,100
swiss_uneq_fake_N=100,UPmaxentropy,1048,4,8,15,18,31,34,35,66
swiss_uneq_fake_N=100,UPmaxentropy,1049,4,10,36,60,66,67,86,99
swiss_uneq_fake_N=100,UPmaxentropy,1050,4,14,23,30,43,46,79,96
swiss_uneq_fake_N=100,UPmaxentropy,1051,10,18,31,43,46,66,88,95
swiss_uneq_fake_N=100,UPmaxentropy,1052,20,28,43,67,75,83,89,98
swiss_uneq_fake_N=100,UPmaxentropy,1053,7,13,31,43,66,72,77,85
swiss_uneq_fake_N=100,UPmaxentropy,1054,8,23,28,43,47,65,66,89
