pop,method,rep,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10
meuse_eq,UPmaxentropy,570,35,51,68,74,99,104,121,129,141,155
meuse_eq,UPmaxentropy,571,24,25,55,58,105,107,110,114,120,140
meuse_eq,UPmaxentropy,572,18,28,31,41,54,80,89,112,122,131
meuse_eq,UPmaxentropy,573,2,23,29,34,45,67,71,78,94,125
meuse_eq,UPmaxentropy,574,7,23,60,68,84,96,100,110,127,152
meuse_eq,UPmaxentropy,575,3,32,36,52,89,94,115,120,130,132
meuse_eq,UPmaxentropy,576,4,26,43,72,100,102,107,108,115,148
meuse_eq,UPmaxentropy,577,8,33,48,53,76,80,119,130,131,151
meuse_eq,UPmaxentropy,578,16,44,64,82,115,126,134,144,149,155
meuse_eq,UPmaxentropy,579,1,8,23,27,45,60,62,78,115,148
meuse_eq,UPmaxentropy,580,22,33,60,83,100,117,122,136,143,149
meuse_eq,UPmaxentropy,581,19,36,57,73,91,94,108,120,126,154
meuse_eq,UPmaxentropy,582,9,20,36,49,60,70,84,92,96,141
meuse_eq,UPmaxentropy,583,18,36,59,72,102,122,127,129,142,153
meuse_eq,UPmaxentropy,584,5,27,38,39,63,73,95,103,132,150
meuse_eq,UPmaxentropy,585,18,30,32,88,95,99,101,126,146,151
meuse_eq,UPmaxentropy,586,4,5,9,44,46,67,124,128,140,155
meuse_eq,UPmaxentropy,587,11,17,21,23,26,43,47,75,79,143
meuse_eq,UPmaxentropy,588,4,21,40,56,66,68,85,115,124,132
meuse_eq,UPmaxentropy,589,3,5,7,45,66,76,122,127,132,141
meuse_eq,UPmaxentropy,590,6,13,32,45,51,60,99,115,127,141
meuse_eq,UPmaxentropy,591,2,39,84,98,106,107,109,114,137,151
meuse_eq,UPmaxentropy,592,3,15,20,23,38,64,68,71,106,154
meuse_eq,UPmaxentropy,593,9,16,25,28,43,111,126,127,130,132
meuse_eq,UPmaxentropy,594,25,36,38,41,71,80,82,84,94,96
meuse_eq,UPmaxentropy,595,2,15,19,33,39,50,60,105,108,120
meuse_eq,UPmaxentropy,596,11,26,58,60,68,91,92,97,120,150
meuse_eq,UPmaxentropy,597,34,41,46,68,86,104,119,139,144,145
meuse_eq,UPmaxentropy,598,6,15,45,52,84,86,87,96,136,155
meuse_eq,UPmaxentropy,599,14,16,44,67,83,91,98,103,105,109
meuse_eq,UPmaxentropy,600,19,34,38,44,61,104,107,135,136,154
meuse_eq,UPmaxentropy,601,9,13,15,43,45,48,53,97,112,148
meuse_eq,UPmaxentropy,602,10,55,56,58,60,82,118,121,122,127
meuse_eq,UPmaxentropy,603,10,21,25,28,35,62,90,98,104,150
meuse_eq,UPmaxentropy,604,1,17,49,62,79,91,98,123,132,152
meuse_eq,UPmaxentropy,605,5,27,38,46,81,83,95,99,131,153
meuse_eq,UPmaxentropy,606,3,6,7,23,75,102,112,120,131,151
meuse_eq,UPmaxentropy,607,4,24,45,48,57,58,59,96,135,137
meuse_eq,UPmaxentropy,608,5,17,28,68,74,79,80,117,147,148
meuse_eq,UPmaxentropy,609,7,23,29,43,70,82,106,110,129,146
meuse_eq,UPmaxentropy,610,39,44,48,68,69,80,105,109,112,123
meuse_eq,UPmaxentropy,611,23,30,58,84,88,93,119,126,128,136
meuse_eq,UPmaxentropy,612,6,40,58,59,79,89,94,99,115,117
meuse_eq,UPmaxentropy,613,16,32,38,52,72,73,79,98,109,121
meuse_eq,UPmaxentropy,614,6,22,63,65,69,95,115,120,135,143
meuse_eq,UPmaxentropy,615,27,45,90,113,115,121,134,137,139,151
meuse_eq,UPmaxentropy,616,22,28,36,40,45,60,66,91,127,130
meuse_eq,UPmaxentropy,617,19,23,26,30,42,58,79,80,128,154
meuse_eq,UPmaxentropy,618,14,22,27,55,73,110,117,118,132,145
meuse_eq,UPmaxentropy,619,57,71,87,101,111,113,133,136,138,145
meuse_eq,UPmaxentropy,620,20,44,47,51,58,71,109,127,131,150
meuse_eq,UPmaxentropy,621,8,11,13,17,53,55,62,74,87,100
meuse_eq,UPmaxentropy,622,11,30,52,57,66,98,135,142,148,149
meuse_eq,UPmaxentropy,623,11,26,46,49,73,82,84,129,139,148
meuse_eq,UPmaxentropy,624,12,14,28,39,54,59,72,80,107,141
meuse_eq,UPmaxentropy,625,1,12,47,48,50,61,70,84,132,141
meuse_eq,UPmaxentropy,626,29,58,68,71,104,121,127,139,148,150
meuse_eq,UPmaxentropy,627,30,35,42,43,46,53,65,81,96,126
meuse_eq,UPmaxentropy,628,17,24,30,71,86,104,118,146,148,155
meuse_eq,UPmaxentropy,629,1,4,12,33,56,68,97,108,122,134
meuse_eq,UPmaxentropy,630,40,46,62,69,77,82,89,101,112,113
meuse_eq,UPmaxentropy,631,20,50,53,70,90,96,111,125,129,150
meuse_eq,UPmaxentropy,632,5,10,22,62,95,107,112,119,126,129
meuse_eq,UPmaxentropy,633,2,7,13,26,85,88,94,102,131,134
meuse_eq,UPmaxentropy,634,35,46,49,54,62,67,73,102,141,153
meuse_eq,UPmaxentropy,635,15,17,30,38,52,82,111,118,128,150
meuse_eq,UPmaxentropy,636,9,26,32,37,97,98,104,124,132,133
meuse_eq,UPmaxentropy,637,5,6,9,52,77,88,110,128,138,150
meuse_eq,UPmaxentropy,638,15,16,31,43,58,97,101,114,127,143
meuse_eq,UPmaxentropy,639,18,21,38,42,63,78,105,121,122,148
meuse_eq,UPmaxentropy,640,6,25,26,42,43,65,70,83,123,125
meuse_eq,UPmaxentropy,641,15,17,23,28,62,79,96,122,131,155
meuse_eq,UPmaxentropy,642,3,16,50,63,73,84,95,103,135,136
meuse_eq,UPmaxentropy,643,13,43,88,89,97,104,108,128,136,154
meuse_eq,UPmaxentropy,644,4,7,10,14,21,44,50,57,112,152
meuse_eq,UPmaxentropy,645,36,92,93,94,100,117,118,128,140,141
meuse_eq,UPmaxentropy,646,13,18,21,32,41,69,91,102,108,115
meuse_eq,UPmaxentropy,647,15,25,52,53,85,115,127,129,135,137
meuse_eq,UPmaxentropy,648,21,48,50,55,60,70,76,97,99,105
meuse_eq,UPmaxentropy,649,1,9,15,24,46,62,80,113,123,135
meuse_eq,UPmaxentropy,650,1,45,69,83,93,95,114,123,136,140
meuse_eq,UPmaxentropy,651,5,40,51,84,95,103,117,134,140,143
meuse_eq,UPmaxentropy,652,5,56,58,72,88,106,137,139,147,154
meuse_eq,UPmaxentropy,653,1,16,17,19,33,63,79,93,128,144
meuse_eq,UPmaxentropy,654,7,11,16,19,20,24,80,83,87,150
meuse_eq,UPmaxentropy,655,12,28,31,34,49,66,68,107,132,142
meuse_eq,UPmaxentropy,656,2,22,23,24,46,60,68,88,124,144
meuse_eq,UPmaxentropy,657,24,46,50,51,53,78,106,112,113,154
meuse_eq,UPmaxentropy,658,16,30,43,72,90,105,130,136,149,152
meuse_eq,UPmaxentropy,659,9,15,38,67,112,121,133,134,135,141
meuse_eq,UPmaxentropy,660,5,18,21,24,38,77,94,98,108,154
meuse_eq,UPmaxentropy,661,29,39,44,81,88,102,103,122,126,128
meuse_eq,UPmaxentropy,662,21,33,54,61,72,81,94,113,114,153
meuse_eq,UPmaxentropy,663,6,16,29,37,49,73,116,117,151,155
meuse_eq,UPmaxentropy,664,1,3,9,23,64,96,143,145,146,155
meuse_eq,UPmaxentropy,665,14,26,37,50,53,87,97,99,119,128
meuse_eq,UPmaxentropy,666,8,10,19,25,51,95,111,117,127,149
meuse_eq,UPmaxentropy,667,27,54,56,103,109,122,127,131,139,149
meuse_eq,UPmaxentropy,668,20,57,60,87,90,100,119,140,149,155
meuse_eq,UPmaxentropy,669,7,26,39,51,69,77,101,107,109,118
meuse_eq,UPmaxentropy,670,2,20,66,68,75,108,117,118,129,133
meuse_eq,UPmaxentropy,671,17,21,25,61,84,91,95,115,121,138
meuse_eq,UPmaxentropy,672,37,48,66,94,97,106,114,118,123,134
meuse_eq,UPmaxentropy,673,11,20,51,67,81,91,97,130,141,146
meuse_eq,UPmaxentropy,674,38,41,61,64,74,90,107,113,117,137
meuse_eq,UPmaxentropy,675,2,46,49,50,51,57,67,95,109,130
meuse_eq,UPmaxentropy,676,9,29,50,61,70,79,84,95,127,134
meuse_eq,UPmaxentropy,677,23,27,34,47,69,74,79,101,110,122
meuse_eq,UPmaxentropy,678,20,28,37,46,54,100,104,108,119,128
meuse_eq,UPmaxentropy,679,5,14,34,41,45,52,63,94,150,152
meuse_eq,UPmaxentropy,680,7,23,49,54,58,84,98,116,118,135
meuse_eq,UPmaxentropy,681,2,20,29,40,60,68,70,105,122,126
meuse_eq,UPmaxentropy,682,1,10,61,93,97,102,104,108,140,145
meuse_eq,UPmaxentropy,683,10,18,25,27,54,66,72,79,81,87
meuse_eq,UPmaxentropy,684,2,12,16,48,77,90,127,139,147,154
meuse_eq,UPmaxentropy,685,32,35,38,44,45,72,86,87,98,109
meuse_eq,UPmaxentropy,686,55,66,85,105,128,132,136,141,143,147
meuse_eq,UPmaxentropy,687,6,7,15,21,35,42,44,56,119,148
meuse_eq,UPmaxentropy,688,15,23,29,47,76,77,100,104,108,111
meuse_eq,UPmaxentropy,689,1,16,45,80,107,122,123,136,139,142
meuse_eq,UPmaxentropy,690,15,71,92,94,101,105,108,114,144,149
meuse_eq,UPmaxentropy,691,14,30,36,89,90,95,103,139,140,147
meuse_eq,UPmaxentropy,692,1,18,31,59,77,79,86,94,109,122
meuse_eq,UPmaxentropy,693,8,24,70,78,83,96,97,127,135,148
meuse_eq,UPmaxentropy,694,11,54,65,67,93,107,117,120,129,141
meuse_eq,UPmaxentropy,695,1,7,8,46,49,52,62,104,119,151
meuse_eq,UPmaxentropy,696,7,46,82,84,86,89,105,119,137,141
meuse_eq,UPmaxentropy,697,11,26,29,50,59,67,86,98,100,131
meuse_eq,UPmaxentropy,698,9,30,53,63,67,74,93,101,105,109
meuse_eq,UPmaxentropy,699,5,12,23,25,42,54,62,146,147,149
meuse_eq,UPmaxentropy,700,17,30,46,85,100,105,115,118,129,137
meuse_eq,UPmaxentropy,701,9,12,35,43,44,50,53,78,84,101
meuse_eq,UPmaxentropy,702,13,32,63,68,99,113,121,122,124,135
meuse_eq,UPmaxentropy,703,13,19,25,51,60,69,106,117,149,151
meuse_eq,UPmaxentropy,704,11,25,35,55,59,90,125,142,149,150
meuse_eq,UPmaxentropy,705,40,45,56,98,104,117,126,127,146,149
meuse_eq,UPmaxentropy,706,10,23,28,45,78,92,121,141,146,147
meuse_eq,UPmaxentropy,707,46,83,93,109,116,123,125,141,144,152
meuse_eq,UPmaxentropy,708,5,14,26,30,48,69,75,108,119,126
meuse_eq,UPmaxentropy,709,24,50,69,74,97,122,126,128,145,146
meuse_eq,UPmaxentropy,710,10,44,56,82,84,123,135,137,139,155
meuse_eq,UPmaxentropy,711,21,28,40,49,88,95,106,117,124,148
meuse_eq,UPmaxentropy,712,4,6,20,23,28,31,65,79,129,132
meuse_eq,UPmaxentropy,713,1,11,22,32,41,47,71,73,118,142
meuse_eq,UPmaxentropy,714,14,24,27,55,64,66,100,102,136,137
meuse_eq,UPmaxentropy,715,17,23,71,83,120,121,148,149,153,155
meuse_eq,UPmaxentropy,716,6,7,31,50,73,75,88,108,111,127
meuse_eq,UPmaxentropy,717,20,47,48,52,57,58,70,76,101,137
meuse_eq,UPmaxentropy,718,10,13,21,24,43,52,83,117,141,154
meuse_eq,UPmaxentropy,719,2,17,44,63,71,75,89,106,122,155
meuse_eq,UPmaxentropy,720,14,21,30,34,42,46,47,56,67,107
meuse_eq,UPmaxentropy,721,45,54,63,67,91,117,125,129,145,155
meuse_eq,UPmaxentropy,722,9,20,24,48,57,66,93,112,136,145
meuse_eq,UPmaxentropy,723,8,17,37,48,89,117,140,145,152,154
meuse_eq,UPmaxentropy,724,1,7,14,33,44,55,59,71,73,86
meuse_eq,UPmaxentropy,725,3,9,15,35,39,49,104,105,140,145
meuse_eq,UPmaxentropy,726,25,42,47,51,68,105,108,138,148,149
meuse_eq,UPmaxentropy,727,18,46,57,64,73,77,81,90,122,144
meuse_eq,UPmaxentropy,728,2,45,67,71,105,121,124,127,134,140
meuse_eq,UPmaxentropy,729,2,20,38,59,66,68,74,92,103,113
meuse_eq,UPmaxentropy,730,12,41,45,52,103,107,130,139,146,148
meuse_eq,UPmaxentropy,731,4,7,23,49,50,67,98,102,127,131
meuse_eq,UPmaxentropy,732,8,21,69,77,93,99,107,116,128,137
meuse_eq,UPmaxentropy,733,6,12,35,53,63,86,99,103,142,151
meuse_eq,UPmaxentropy,734,34,61,71,75,115,128,134,138,141,146
meuse_eq,UPmaxentropy,735,15,25,30,32,35,50,74,89,126,138
meuse_eq,UPmaxentropy,736,7,11,17,35,67,69,78,114,126,131
meuse_eq,UPmaxentropy,737,3,18,38,43,56,77,89,108,110,135
meuse_eq,UPmaxentropy,738,1,37,44,66,71,78,79,87,112,120
meuse_eq,UPmaxentropy,739,11,28,57,80,83,86,113,126,132,146
meuse_eq,UPmaxentropy,740,3,4,27,33,35,49,51,95,126,127
meuse_eq,UPmaxentropy,741,13,30,54,62,80,88,112,119,125,133
meuse_eq,UPmaxentropy,742,3,9,14,19,78,95,108,109,119,129
meuse_eq,UPmaxentropy,743,17,18,19,30,49,58,79,94,97,100
meuse_eq,UPmaxentropy,744,26,41,50,57,61,103,111,136,139,153
meuse_eq,UPmaxentropy,745,17,36,39,41,57,65,109,124,131,146
meuse_eq,UPmaxentropy,746,6,8,41,47,58,65,73,88,92,152
meuse_eq,UPmaxentropy,747,2,6,8,89,100,105,143,147,153,154
meuse_eq,UPmaxentropy,748,21,29,50,51,57,70,78,106,134,150
meuse_eq,UPmaxentropy,749,8,11,29,39,68,94,104,120,141,147
meuse_eq,UPmaxentropy,750,2,10,15,21,37,58,61,71,136,143
meuse_eq,UPmaxentropy,751,11,29,47,59,73,80,87,100,143,149
meuse_eq,UPmaxentropy,752,37,39,48,64,78,85,98,112,125,148
meuse_eq,UPmaxentropy,753,59,60,90,98,106,112,116,124,126,136
meuse_eq,UPmaxentropy,754,60,75,80,92,94,108,121,127,129,132
meuse_eq,UPmaxentropy,755,25,27,30,41,53,117,119,123,143,149
meuse_eq,UPmaxentropy,756,14,18,55,67,80,89,91,116,149,154
meuse_eq,UPmaxentropy,757,11,12,22,30,33,80,101,104,118,138
meuse_eq,UPmaxentropy,758,17,33,37,50,54,59,82,93,127,147
meuse_eq,UPmaxentropy,759,12,26,32,55,62,67,72,88,110,128
meuse_eq,UPmaxentropy,760,22,31,51,83,86,90,108,109,127,143
meuse_eq,UPmaxentropy,761,16,46,52,84,88,95,114,126,142,150
meuse_eq,UPmaxentropy,762,30,54,65,98,99,119,135,139,144,146
meuse_eq,UPmaxentropy,763,4,20,32,77,89,101,113,122,135,142
meuse_eq,UPmaxentropy,764,1,11,56,59,85,87,88,117,136,147
meuse_eq,UPmaxentropy,765,4,26,34,38,65,73,80,103,124,143
meuse_eq,UPmaxentropy,766,1,61,62,71,72,85,109,112,130,141
meuse_eq,UPmaxentropy,767,7,9,61,66,71,75,77,118,128,131
meuse_eq,UPmaxentropy,768,25,57,64,75,83,96,101,113,120,128
meuse_eq,UPmaxentropy,769,5,27,41,49,83,89,108,123,140,147
meuse_eq,UPmaxentropy,770,23,31,32,62,64,90,100,112,136,155
meuse_eq,UPmaxentropy,771,2,3,5,11,71,94,105,127,130,150
meuse_eq,UPmaxentropy,772,3,9,19,42,76,107,119,144,147,150
meuse_eq,UPmaxentropy,773,30,32,55,68,77,92,97,102,109,145
meuse_eq,UPmaxentropy,774,7,14,61,65,77,80,90,112,138,155
meuse_eq,UPmaxentropy,775,8,55,74,94,109,111,120,122,142,150
meuse_eq,UPmaxentropy,776,19,30,37,44,52,82,89,111,117,153
meuse_eq,UPmaxentropy,777,44,68,77,82,91,105,124,136,144,149
meuse_eq,UPmaxentropy,778,16,48,84,94,97,108,111,115,120,131
meuse_eq,UPmaxentropy,779,13,29,36,52,73,87,89,92,99,141
meuse_eq,UPmaxentropy,780,7,20,34,54,68,93,108,114,152,155
meuse_eq,UPmaxentropy,781,5,26,35,37,48,70,83,86,108,136
meuse_eq,UPmaxentropy,782,4,6,7,21,33,36,60,80,125,150
meuse_eq,UPmaxentropy,783,4,49,66,70,81,87,90,115,121,151
meuse_eq,UPmaxentropy,784,20,35,41,44,76,78,91,108,120,146
meuse_eq,UPmaxentropy,785,12,30,52,57,78,87,101,102,125,148
meuse_eq,UPmaxentropy,786,10,16,30,69,85,87,94,98,104,134
meuse_eq,UPmaxentropy,787,1,70,73,76,86,99,104,122,126,138
meuse_eq,UPmaxentropy,788,1,24,42,53,56,58,79,84,97,115
meuse_eq,UPmaxentropy,789,8,10,17,25,26,32,77,91,117,142
meuse_eq,UPmaxentropy,790,14,32,36,37,47,56,73,102,137,143
meuse_eq,UPmaxentropy,791,23,25,30,62,73,85,140,141,145,148
meuse_eq,UPmaxentropy,792,18,19,48,67,95,128,134,146,147,153
meuse_eq,UPmaxentropy,793,5,21,39,76,77,84,88,93,128,132
meuse_eq,UPmaxentropy,794,45,55,64,66,73,93,104,110,121,126
meuse_eq,UPmaxentropy,795,15,29,54,68,83,87,94,95,96,142
meuse_eq,UPmaxentropy,796,5,33,35,58,69,75,90,109,111,138
meuse_eq,UPmaxentropy,797,21,26,35,68,102,103,125,130,134,153
meuse_eq,UPmaxentropy,798,4,12,35,56,58,103,104,106,146,147
meuse_eq,UPmaxentropy,799,5,19,48,59,60,81,118,126,138,143
meuse_eq,UPmaxentropy,800,11,55,57,60,83,88,116,133,134,142
meuse_eq,UPmaxentropy,801,24,25,26,41,53,61,83,149,150,153
meuse_eq,UPmaxentropy,802,12,34,55,69,80,85,123,139,143,147
meuse_eq,UPmaxentropy,803,6,19,36,72,75,86,94,109,119,138
meuse_eq,UPmaxentropy,804,3,57,62,91,96,127,135,139,141,148
meuse_eq,UPmaxentropy,805,30,50,52,58,63,72,105,115,141,152
meuse_eq,UPmaxentropy,806,25,26,81,97,115,129,130,134,135,145
meuse_eq,UPmaxentropy,807,5,16,22,53,75,100,115,135,143,147
meuse_eq,UPmaxentropy,808,14,15,18,46,59,67,107,117,120,142
meuse_eq,UPmaxentropy,809,12,55,56,73,90,113,132,135,142,152
meuse_eq,UPmaxentropy,810,8,19,33,47,60,105,111,121,123,129
meuse_eq,UPmaxentropy,811,1,14,30,34,44,69,118,121,149,153
meuse_eq,UPmaxentropy,812,10,39,62,76,93,97,119,121,128,142
meuse_eq,UPmaxentropy,813,21,47,90,94,103,105,133,145,152,153
meuse_eq,UPmaxentropy,814,21,24,75,99,100,102,122,123,124,136
meuse_eq,UPmaxentropy,815,2,31,48,75,79,95,97,111,138,140
meuse_eq,UPmaxentropy,816,8,10,13,37,64,74,104,109,111,136
meuse_eq,UPmaxentropy,817,3,13,64,77,103,121,123,131,133,145
meuse_eq,UPmaxentropy,818,6,44,59,92,111,120,123,153,154,155
meuse_eq,UPmaxentropy,819,14,37,68,74,89,108,112,119,127,142
meuse_eq,UPmaxentropy,820,11,23,49,64,66,73,103,104,106,119
meuse_eq,UPmaxentropy,821,20,28,34,40,41,64,72,75,100,104
meuse_eq,UPmaxentropy,822,9,48,54,55,61,66,81,99,102,147
meuse_eq,UPmaxentropy,823,3,18,24,32,33,63,65,112,122,137
meuse_eq,UPmaxentropy,824,10,15,41,47,69,74,80,81,128,144
meuse_eq,UPmaxentropy,825,10,20,27,28,32,52,60,112,119,137
meuse_eq,UPmaxentropy,826,2,33,39,77,78,83,106,124,135,147
meuse_eq,UPmaxentropy,827,20,40,43,65,94,101,129,138,145,150
meuse_eq,UPmaxentropy,828,7,16,46,48,74,77,86,88,122,135
meuse_eq,UPmaxentropy,829,20,23,47,55,63,92,97,142,143,146
meuse_eq,UPmaxentropy,830,5,58,63,74,82,93,95,99,100,117
meuse_eq,UPmaxentropy,831,14,35,62,70,71,88,117,119,128,142
meuse_eq,UPmaxentropy,832,3,30,68,75,89,105,114,119,138,141
meuse_eq,UPmaxentropy,833,3,27,28,57,108,131,136,141,146,149
meuse_eq,UPmaxentropy,834,3,6,13,26,39,51,71,73,122,130
meuse_eq,UPmaxentropy,835,9,17,42,78,107,111,116,125,130,144
meuse_eq,UPmaxentropy,836,1,17,18,63,75,83,102,109,136,145
meuse_eq,UPmaxentropy,837,55,68,98,104,105,127,130,146,152,154
meuse_eq,UPmaxentropy,838,17,36,39,66,77,115,120,121,129,130
meuse_eq,UPmaxentropy,839,18,41,42,74,88,89,102,132,145,151
meuse_eq,UPmaxentropy,840,2,50,51,92,103,122,124,136,144,151
meuse_eq,UPmaxentropy,841,19,46,64,72,85,138,140,142,144,147
meuse_eq,UPmaxentropy,842,22,42,51,61,88,93,103,112,127,143
meuse_eq,UPmaxentropy,843,5,24,33,65,74,81,108,118,129,143
meuse_eq,UPmaxentropy,844,36,46,87,88,91,104,125,136,152,155
meuse_eq,UPmaxentropy,845,2,13,14,26,45,49,86,87,103,107
meuse_eq,UPmaxentropy,846,12,34,59,99,100,117,138,144,149,151
meuse_eq,UPmaxentropy,847,4,19,25,29,38,43,77,89,96,129
meuse_eq,UPmaxentropy,848,26,33,36,38,68,74,89,99,103,150
meuse_eq,UPmaxentropy,849,35,39,46,50,58,89,113,123,128,132
meuse_eq,UPmaxentropy,850,24,28,30,66,86,97,111,112,124,131
meuse_eq,UPmaxentropy,851,5,9,26,31,34,38,43,62,108,155
meuse_eq,UPmaxentropy,852,24,39,54,61,75,80,101,113,114,137
meuse_eq,UPmaxentropy,853,20,26,46,47,70,81,91,117,124,148
meuse_eq,UPmaxentropy,854,1,21,44,72,111,112,119,122,127,134
meuse_eq,UPmaxentropy,855,30,42,50,64,73,75,98,113,118,145
meuse_eq,UPmaxentropy,856,2,15,32,36,44,50,82,94,110,146
meuse_eq,UPmaxentropy,857,14,15,25,30,42,72,87,110,111,152
meuse_eq,UPmaxentropy,858,7,10,24,27,28,44,45,56,103,111
meuse_eq,UPmaxentropy,859,2,16,22,26,57,68,107,111,150,155
meuse_eq,UPmaxentropy,860,16,17,20,58,102,105,109,113,143,146
meuse_eq,UPmaxentropy,861,41,57,79,89,95,105,114,126,132,152
meuse_eq,UPmaxentropy,862,11,14,47,49,63,87,101,128,132,144
meuse_eq,UPmaxentropy,863,7,21,24,27,37,43,59,121,136,139
meuse_eq,UPmaxentropy,864,18,21,42,45,60,76,119,129,130,132
meuse_eq,UPmaxentropy,865,2,47,58,81,122,129,133,146,149,153
meuse_eq,UPmaxentropy,866,13,27,34,94,101,117,122,124,125,150
meuse_eq,UPmaxentropy,867,28,47,77,81,108,116,117,134,146,153
meuse_eq,UPmaxentropy,868,35,78,83,91,106,124,127,130,134,137
meuse_eq,UPmaxentropy,869,20,30,36,43,59,89,117,123,144,150
meuse_eq,UPmaxentropy,870,4,11,26,39,58,67,74,81,87,135
meuse_eq,UPmaxentropy,871,10,41,57,87,93,114,116,120,124,152
meuse_eq,UPmaxentropy,872,28,51,59,67,87,91,110,120,129,152
meuse_eq,UPmaxentropy,873,19,62,70,72,77,81,104,113,118,122
meuse_eq,UPmaxentropy,874,16,17,26,28,29,43,64,93,100,152
meuse_eq,UPmaxentropy,875,2,23,38,89,91,116,129,135,140,144
meuse_eq,UPmaxentropy,876,33,35,39,79,83,94,103,134,144,150
meuse_eq,UPmaxentropy,877,21,27,51,57,67,69,96,134,137,155
meuse_eq,UPmaxentropy,878,4,24,27,40,53,55,91,109,121,128
meuse_eq,UPmaxentropy,879,23,52,58,62,83,99,110,114,129,137
meuse_eq,UPmaxentropy,880,6,28,57,66,78,87,108,117,149,154
meuse_eq,UPmaxentropy,881,7,10,18,27,44,51,88,89,100,102
meuse_eq,UPmaxentropy,882,4,30,41,53,56,64,101,117,126,128
meuse_eq,UPmaxentropy,883,6,15,20,27,35,50,99,142,146,152
meuse_eq,UPmaxentropy,884,5,17,36,52,72,81,88,90,91,124
meuse_eq,UPmaxentropy,885,7,50,51,81,85,113,117,134,136,141
meuse_eq,UPmaxentropy,886,29,61,67,70,91,109,119,144,145,148
meuse_eq,UPmaxentropy,887,52,57,62,94,96,105,107,135,138,155
meuse_eq,UPmaxentropy,888,2,55,77,88,104,114,115,128,137,139
meuse_eq,UPmaxentropy,889,22,34,52,54,86,101,104,110,127,131
meuse_eq,UPmaxentropy,890,44,47,70,72,90,92,97,102,106,139
meuse_eq,UPmaxentropy,891,34,42,57,60,85,86,90,101,147,149
meuse_eq,UPmaxentropy,892,13,20,33,50,60,61,77,83,85,148
meuse_eq,UPmaxentropy,893,5,39,44,52,70,80,93,94,118,130
meuse_eq,UPmaxentropy,894,16,21,26,66,75,93,110,114,127,135
meuse_eq,UPmaxentropy,895,2,16,19,114,119,132,135,140,151,155
meuse_eq,UPmaxentropy,896,24,36,37,54,68,91,106,125,132,140
meuse_eq,UPmaxentropy,897,1,4,10,27,29,34,113,120,123,147
meuse_eq,UPmaxentropy,898,2,10,25,28,51,59,81,95,107,143
meuse_eq,UPmaxentropy,899,1,35,57,84,102,108,133,145,147,150
meuse_eq,UPmaxentropy,900,38,42,46,48,91,123,141,145,147,149
meuse_eq,UPmaxentropy,901,19,36,67,92,104,111,112,114,119,150
meuse_eq,UPmaxentropy,902,4,36,44,61,69,98,118,123,137,146
meuse_eq,UPmaxentropy,903,1,6,21,56,68,77,90,105,109,143
meuse_eq,UPmaxentropy,904,3,15,39,41,53,66,92,108,110,118
meuse_eq,UPmaxentropy,905,23,45,66,72,91,96,118,133,139,145
meuse_eq,UPmaxentropy,906,7,14,27,29,37,70,72,98,146,152
meuse_eq,UPmaxentropy,907,2,8,21,26,32,85,90,91,125,148
meuse_eq,UPmaxentropy,908,23,25,43,71,75,92,103,107,128,147
meuse_eq,UPmaxentropy,909,24,46,48,60,72,103,124,125,129,140
meuse_eq,UPmaxentropy,910,3,20,31,62,70,80,88,89,133,137
meuse_eq,UPmaxentropy,911,17,22,26,34,43,84,94,103,111,115
meuse_eq,UPmaxentropy,912,2,3,32,35,37,72,78,84,92,125
meuse_eq,UPmaxentropy,913,13,34,79,89,90,91,96,97,128,137
meuse_eq,UPmaxentropy,914,22,62,64,75,79,81,92,127,146,148
meuse_eq,UPmaxentropy,915,1,17,19,76,97,121,123,126,137,140
meuse_eq,UPmaxentropy,916,32,46,51,79,80,82,118,131,145,149
meuse_eq,UPmaxentropy,917,6,7,9,26,45,55,85,92,135,154
meuse_eq,UPmaxentropy,918,30,37,48,50,53,61,90,100,101,107
meuse_eq,UPmaxentropy,919,22,27,31,34,71,90,102,114,122,127
meuse_eq,UPmaxentropy,920,11,15,26,45,56,57,68,98,103,107
meuse_eq,UPmaxentropy,921,19,28,32,54,88,101,112,118,123,146
meuse_eq,UPmaxentropy,922,20,21,32,37,50,109,125,127,131,134
meuse_eq,UPmaxentropy,923,4,5,21,67,71,88,94,97,111,146
meuse_eq,UPmaxentropy,924,15,49,96,101,128,130,141,142,144,147
meuse_eq,UPmaxentropy,925,26,30,31,42,52,70,86,91,143,146
meuse_eq,UPmaxentropy,926,21,24,31,41,46,52,55,74,118,145
meuse_eq,UPmaxentropy,927,3,39,41,71,91,106,118,126,127,143
meuse_eq,UPmaxentropy,928,8,24,29,67,110,112,128,130,133,152
meuse_eq,UPmaxentropy,929,3,7,14,20,38,84,88,100,126,135
meuse_eq,UPmaxentropy,930,4,5,13,21,29,75,88,91,117,128
meuse_eq,UPmaxentropy,931,14,37,38,63,72,73,96,103,107,129
meuse_eq,UPmaxentropy,932,6,18,42,43,62,88,94,122,133,141
meuse_eq,UPmaxentropy,933,33,44,55,94,100,107,120,145,148,154
meuse_eq,UPmaxentropy,934,10,13,17,39,71,80,93,96,110,112
meuse_eq,UPmaxentropy,935,14,23,24,31,37,39,78,122,123,147
meuse_eq,UPmaxentropy,936,42,47,78,81,90,100,126,132,149,153
