"pop","method","rep","idx1","idx2","idx3","idx4"
"swiss_eq_fake_N=100","wave",1433,20,45,63,73
"swiss_eq_fake_N=100","wave",1434,7,11,28,29
"swiss_eq_fake_N=100","wave",1435,19,26,57,85
"swiss_eq_fake_N=100","wave",1436,3,7,12,36
"swiss_eq_fake_N=100","wave",1437,18,24,25,35
"swiss_eq_fake_N=100","wave",1438,35,38,51,84
"swiss_eq_fake_N=100","wave",1439,16,37,38,79
"swiss_eq_fake_N=100","wave",1440,3,23,94,96
"swiss_eq_fake_N=100","wave",1441,44,63,83,96
"swiss_eq_fake_N=100","wave",1442,15,45,69,72
"swiss_eq_fake_N=100","wave",1443,26,38,39,83
"swiss_eq_fake_N=100","wave",1444,24,62,65,83
"swiss_eq_fake_N=100","wave",1445,3,74,85,86
"swiss_eq_fake_N=100","wave",1446,18,35,46,70
"swiss_eq_fake_N=100","wave",1447,21,28,83,93
"swiss_eq_fake_N=100","wave",1448,4,55,80,97
"swiss_eq_fake_N=100","wave",1449,49,53,60,79
"swiss_eq_fake_N=100","wave",1450,31,41,88,89
"swiss_eq_fake_N=100","wave",1451,14,68,81,89
"swiss_eq_fake_N=100","wave",1452,26,50,89,96
"swiss_eq_fake_N=100","wave",1453,5,10,26,84
"swiss_eq_fake_N=100","wave",1454,44,51,88,99
"swiss_eq_fake_N=100","wave",1455,13,37,68,95
"swiss_eq_fake_N=100","wave",1456,11,46,51,71
"swiss_eq_fake_N=100","wave",1457,28,64,75,92
"swiss_eq_fake_N=100","wave",1458,39,47,59,83
"swiss_eq_fake_N=100","wave",1459,2,44,85,89
"swiss_eq_fake_N=100","wave",1460,6,23,49,65
"swiss_eq_fake_N=100","wave",1461,4,9,17,24
"swiss_eq_fake_N=100","wave",1462,22,45,62,80
"swiss_eq_fake_N=100","wave",1463,44,48,73,90
"swiss_eq_fake_N=100","wave",1464,16,69,79,84
"swiss_eq_fake_N=100","wave",1465,24,50,68,94
"swiss_eq_fake_N=100","wave",1466,40,45,74,89
"swiss_eq_fake_N=100","wave",1467,32,55,82,99
"swiss_eq_fake_N=100","wave",1468,7,29,52,63
"swiss_eq_fake_N=100","wave",1469,18,41,45,78
"swiss_eq_fake_N=100","wave",1470,26,42,68,95
"swiss_eq_fake_N=100","wave",1471,3,19,31,72
"swiss_eq_fake_N=100","wave",1472,18,58,75,99
"swiss_eq_fake_N=100","wave",1473,7,13,49,88
"swiss_eq_fake_N=100","wave",1474,5,26,38,88
"swiss_eq_fake_N=100","wave",1475,62,72,92,96
"swiss_eq_fake_N=100","wave",1476,1,52,53,77
"swiss_eq_fake_N=100","wave",1477,30,69,74,85
"swiss_eq_fake_N=100","wave",1478,22,38,57,75
"swiss_eq_fake_N=100","wave",1479,10,32,42,46
"swiss_eq_fake_N=100","wave",1480,2,43,57,62
"swiss_eq_fake_N=100","wave",1481,4,14,20,55
"swiss_eq_fake_N=100","wave",1482,2,13,32,82
"swiss_eq_fake_N=100","wave",1483,6,17,19,45
"swiss_eq_fake_N=100","wave",1484,37,58,70,73
"swiss_eq_fake_N=100","wave",1485,10,55,63,80
"swiss_eq_fake_N=100","wave",1486,2,28,67,85
"swiss_eq_fake_N=100","wave",1487,27,63,83,91
"swiss_eq_fake_N=100","wave",1488,1,7,29,52
"swiss_eq_fake_N=100","wave",1489,2,3,43,85
"swiss_eq_fake_N=100","wave",1490,17,26,28,69
"swiss_eq_fake_N=100","wave",1491,10,34,36,81
"swiss_eq_fake_N=100","wave",1492,4,17,51,97
"swiss_eq_fake_N=100","wave",1493,15,80,93,95
"swiss_eq_fake_N=100","wave",1494,17,19,30,39
"swiss_eq_fake_N=100","wave",1495,27,31,76,95
"swiss_eq_fake_N=100","wave",1496,40,55,95,100
"swiss_eq_fake_N=100","wave",1497,5,14,44,47
"swiss_eq_fake_N=100","wave",1498,19,44,85,87
"swiss_eq_fake_N=100","wave",1499,12,41,74,96
"swiss_eq_fake_N=100","wave",1500,1,65,66,78
"swiss_eq_fake_N=100","wave",1501,19,22,42,87
"swiss_eq_fake_N=100","wave",1502,52,62,67,77
"swiss_eq_fake_N=100","wave",1503,54,61,81,84
"swiss_eq_fake_N=100","wave",1504,35,45,88,95
"swiss_eq_fake_N=100","wave",1505,67,79,95,100
"swiss_eq_fake_N=100","wave",1506,16,33,72,81
"swiss_eq_fake_N=100","wave",1507,22,45,62,74
"swiss_eq_fake_N=100","wave",1508,10,38,44,75
"swiss_eq_fake_N=100","wave",1509,14,69,79,87
"swiss_eq_fake_N=100","wave",1510,29,42,80,89
"swiss_eq_fake_N=100","wave",1511,3,19,25,37
"swiss_eq_fake_N=100","wave",1512,8,22,61,89
"swiss_eq_fake_N=100","wave",1513,49,66,85,86
"swiss_eq_fake_N=100","wave",1514,41,54,58,78
"swiss_eq_fake_N=100","wave",1515,13,68,86,93
"swiss_eq_fake_N=100","wave",1516,19,70,85,87
"swiss_eq_fake_N=100","wave",1517,15,29,44,94
"swiss_eq_fake_N=100","wave",1518,24,50,96,97
"swiss_eq_fake_N=100","wave",1519,38,40,45,61
"swiss_eq_fake_N=100","wave",1520,3,17,32,96
"swiss_eq_fake_N=100","wave",1521,17,19,26,40
"swiss_eq_fake_N=100","wave",1522,49,60,64,76
"swiss_eq_fake_N=100","wave",1523,24,46,61,65
"swiss_eq_fake_N=100","wave",1524,16,22,50,66
"swiss_eq_fake_N=100","wave",1525,7,12,56,98
"swiss_eq_fake_N=100","wave",1526,6,16,24,50
"swiss_eq_fake_N=100","wave",1527,21,39,49,92
"swiss_eq_fake_N=100","wave",1528,5,10,46,92
"swiss_eq_fake_N=100","wave",1529,8,33,83,91
"swiss_eq_fake_N=100","wave",1530,5,33,91,92
"swiss_eq_fake_N=100","wave",1531,13,21,47,72
"swiss_eq_fake_N=100","wave",1532,1,7,29,41
"swiss_eq_fake_N=100","wave",1533,43,45,46,74
"swiss_eq_fake_N=100","wave",1534,7,70,85,100
"swiss_eq_fake_N=100","wave",1535,13,43,93,100
"swiss_eq_fake_N=100","wave",1536,8,17,46,67
"swiss_eq_fake_N=100","wave",1537,1,17,19,24
"swiss_eq_fake_N=100","wave",1538,3,19,48,78
"swiss_eq_fake_N=100","wave",1539,43,79,82,100
"swiss_eq_fake_N=100","wave",1540,1,41,77,95
"swiss_eq_fake_N=100","wave",1541,51,82,89,92
"swiss_eq_fake_N=100","wave",1542,28,33,60,73
"swiss_eq_fake_N=100","wave",1543,15,21,60,100
"swiss_eq_fake_N=100","wave",1544,29,42,60,67
"swiss_eq_fake_N=100","wave",1545,40,66,72,86
"swiss_eq_fake_N=100","wave",1546,57,67,73,97
"swiss_eq_fake_N=100","wave",1547,3,34,65,100
"swiss_eq_fake_N=100","wave",1548,28,69,72,92
"swiss_eq_fake_N=100","wave",1549,8,40,47,83
"swiss_eq_fake_N=100","wave",1550,7,11,28,54
"swiss_eq_fake_N=100","wave",1551,1,29,52,67
"swiss_eq_fake_N=100","wave",1552,40,50,80,90
"swiss_eq_fake_N=100","wave",1553,10,41,58,80
"swiss_eq_fake_N=100","wave",1554,1,10,52,95
"swiss_eq_fake_N=100","wave",1555,23,70,90,99
"swiss_eq_fake_N=100","wave",1556,2,9,69,81
"swiss_eq_fake_N=100","wave",1557,33,41,48,77
"swiss_eq_fake_N=100","wave",1558,12,38,61,81
"swiss_eq_fake_N=100","wave",1559,18,20,39,79
"swiss_eq_fake_N=100","wave",1560,9,38,78,80
"swiss_eq_fake_N=100","wave",1561,61,81,88,89
"swiss_eq_fake_N=100","wave",1562,46,55,64,99
"swiss_eq_fake_N=100","wave",1563,79,93,94,100
"swiss_eq_fake_N=100","wave",1564,18,30,55,99
"swiss_eq_fake_N=100","wave",1565,11,28,86,93
"swiss_eq_fake_N=100","wave",1566,28,63,74,93
"swiss_eq_fake_N=100","wave",1567,55,63,68,86
"swiss_eq_fake_N=100","wave",1568,6,64,70,87
"swiss_eq_fake_N=100","wave",1569,11,28,95,100
"swiss_eq_fake_N=100","wave",1570,17,18,24,58
"swiss_eq_fake_N=100","wave",1571,5,14,47,92
"swiss_eq_fake_N=100","wave",1572,8,14,20,47
"swiss_eq_fake_N=100","wave",1573,3,16,54,58
"swiss_eq_fake_N=100","wave",1574,28,36,46,60
"swiss_eq_fake_N=100","wave",1575,5,33,56,92
"swiss_eq_fake_N=100","wave",1576,26,50,65,68
"swiss_eq_fake_N=100","wave",1577,32,70,77,93
"swiss_eq_fake_N=100","wave",1578,25,43,52,82
"swiss_eq_fake_N=100","wave",1579,22,51,55,80
"swiss_eq_fake_N=100","wave",1580,11,39,43,73
"swiss_eq_fake_N=100","wave",1581,44,53,79,100
"swiss_eq_fake_N=100","wave",1582,18,44,78,84
"swiss_eq_fake_N=100","wave",1583,34,49,57,88
"swiss_eq_fake_N=100","wave",1584,12,66,67,68
"swiss_eq_fake_N=100","wave",1585,2,55,65,66
"swiss_eq_fake_N=100","wave",1586,43,70,82,99
"swiss_eq_fake_N=100","wave",1587,20,46,72,81
"swiss_eq_fake_N=100","wave",1588,5,22,30,99
"swiss_eq_fake_N=100","wave",1589,20,23,32,47
"swiss_eq_fake_N=100","wave",1590,22,30,58,74
"swiss_eq_fake_N=100","wave",1591,18,26,55,87
"swiss_eq_fake_N=100","wave",1592,1,52,78,91
"swiss_eq_fake_N=100","wave",1593,12,19,41,58
"swiss_eq_fake_N=100","wave",1594,33,77,84,98
"swiss_eq_fake_N=100","wave",1595,36,69,84,98
"swiss_eq_fake_N=100","wave",1596,13,77,92,93
"swiss_eq_fake_N=100","wave",1597,11,29,32,48
"swiss_eq_fake_N=100","wave",1598,8,19,84,99
"swiss_eq_fake_N=100","wave",1599,7,29,40,55
"swiss_eq_fake_N=100","wave",1600,23,66,69,78
"swiss_eq_fake_N=100","wave",1601,28,33,52,77
"swiss_eq_fake_N=100","wave",1602,34,46,60,65
"swiss_eq_fake_N=100","wave",1603,22,48,74,92
"swiss_eq_fake_N=100","wave",1604,27,39,51,96
"swiss_eq_fake_N=100","wave",1605,58,74,89,95
"swiss_eq_fake_N=100","wave",1606,6,32,42,77
"swiss_eq_fake_N=100","wave",1607,15,16,71,72
"swiss_eq_fake_N=100","wave",1608,6,10,26,34
"swiss_eq_fake_N=100","wave",1609,15,41,54,91
"swiss_eq_fake_N=100","wave",1610,7,30,50,100
"swiss_eq_fake_N=100","wave",1611,50,96,97,99
"swiss_eq_fake_N=100","wave",1612,45,69,71,74
"swiss_eq_fake_N=100","wave",1613,42,73,92,95
"swiss_eq_fake_N=100","wave",1614,13,29,67,97
"swiss_eq_fake_N=100","wave",1615,12,69,75,91
"swiss_eq_fake_N=100","wave",1616,15,43,52,73
"swiss_eq_fake_N=100","wave",1617,5,6,38,92
"swiss_eq_fake_N=100","wave",1618,21,66,83,100
"swiss_eq_fake_N=100","wave",1619,60,84,88,96
"swiss_eq_fake_N=100","wave",1620,10,42,58,74
"swiss_eq_fake_N=100","wave",1621,41,49,88,89
"swiss_eq_fake_N=100","wave",1622,11,29,46,81
"swiss_eq_fake_N=100","wave",1623,38,51,59,72
"swiss_eq_fake_N=100","wave",1624,21,66,68,85
"swiss_eq_fake_N=100","wave",1625,9,18,41,81
"swiss_eq_fake_N=100","wave",1626,4,30,35,39
"swiss_eq_fake_N=100","wave",1627,11,28,29,67
"swiss_eq_fake_N=100","wave",1628,1,20,38,78
"swiss_eq_fake_N=100","wave",1629,31,41,64,76
"swiss_eq_fake_N=100","wave",1630,18,68,70,84
"swiss_eq_fake_N=100","wave",1631,25,27,95,100
"swiss_eq_fake_N=100","wave",1632,15,30,61,86
"swiss_eq_fake_N=100","wave",1633,3,34,53,68
"swiss_eq_fake_N=100","wave",1634,2,4,40,66
"swiss_eq_fake_N=100","wave",1635,43,68,79,88
"swiss_eq_fake_N=100","wave",1636,8,9,86,88
"swiss_eq_fake_N=100","wave",1637,15,38,68,72
"swiss_eq_fake_N=100","wave",1638,16,18,79,84
"swiss_eq_fake_N=100","wave",1639,4,17,24,58
"swiss_eq_fake_N=100","wave",1640,5,43,63,100
"swiss_eq_fake_N=100","wave",1641,7,47,98,99
"swiss_eq_fake_N=100","wave",1642,4,24,50,97
"swiss_eq_fake_N=100","wave",1643,5,24,33,77
"swiss_eq_fake_N=100","wave",1644,30,36,39,75
"swiss_eq_fake_N=100","wave",1645,51,61,74,97
"swiss_eq_fake_N=100","wave",1646,51,61,94,96
"swiss_eq_fake_N=100","wave",1647,48,60,73,86
"swiss_eq_fake_N=100","wave",1648,4,11,12,45
"swiss_eq_fake_N=100","wave",1649,5,12,56,92
"swiss_eq_fake_N=100","wave",1650,8,18,23,61
"swiss_eq_fake_N=100","wave",1651,46,51,61,64
"swiss_eq_fake_N=100","wave",1652,36,55,59,63
"swiss_eq_fake_N=100","wave",1653,22,28,30,74
"swiss_eq_fake_N=100","wave",1654,18,20,55,94
"swiss_eq_fake_N=100","wave",1655,22,45,74,90
"swiss_eq_fake_N=100","wave",1656,4,9,24,35
"swiss_eq_fake_N=100","wave",1657,11,28,33,91
"swiss_eq_fake_N=100","wave",1658,8,35,54,58
"swiss_eq_fake_N=100","wave",1659,6,28,44,73
"swiss_eq_fake_N=100","wave",1660,6,17,69,70
"swiss_eq_fake_N=100","wave",1661,4,24,34,87
"swiss_eq_fake_N=100","wave",1662,8,67,78,84
"swiss_eq_fake_N=100","wave",1663,50,65,94,98
"swiss_eq_fake_N=100","wave",1664,11,28,67,100
"swiss_eq_fake_N=100","wave",1665,9,53,57,68
"swiss_eq_fake_N=100","wave",1666,6,16,24,48
"swiss_eq_fake_N=100","wave",1667,5,12,26,100
"swiss_eq_fake_N=100","wave",1668,13,31,32,58
"swiss_eq_fake_N=100","wave",1669,9,10,52,64
"swiss_eq_fake_N=100","wave",1670,56,81,83,90
"swiss_eq_fake_N=100","wave",1671,20,29,57,58
"swiss_eq_fake_N=100","wave",1672,27,62,88,91
"swiss_eq_fake_N=100","wave",1673,20,51,82,97
"swiss_eq_fake_N=100","wave",1674,11,17,28,54
"swiss_eq_fake_N=100","wave",1675,3,65,93,100
"swiss_eq_fake_N=100","wave",1676,37,48,59,77
"swiss_eq_fake_N=100","wave",1677,37,82,86,99
"swiss_eq_fake_N=100","wave",1678,3,76,77,94
"swiss_eq_fake_N=100","wave",1679,17,24,39,69
"swiss_eq_fake_N=100","wave",1680,47,50,66,94
"swiss_eq_fake_N=100","wave",1681,16,37,72,79
"swiss_eq_fake_N=100","wave",1682,7,30,85,87
"swiss_eq_fake_N=100","wave",1683,63,81,83,96
"swiss_eq_fake_N=100","wave",1684,19,61,64,76
"swiss_eq_fake_N=100","wave",1685,24,27,46,67
"swiss_eq_fake_N=100","wave",1686,37,55,80,82
"swiss_eq_fake_N=100","wave",1687,50,65,66,80
"swiss_eq_fake_N=100","wave",1688,35,46,51,64
"swiss_eq_fake_N=100","wave",1689,19,58,82,99
"swiss_eq_fake_N=100","wave",1690,17,18,30,58
"swiss_eq_fake_N=100","wave",1691,19,31,85,92
"swiss_eq_fake_N=100","wave",1692,7,25,44,85
"swiss_eq_fake_N=100","wave",1693,29,34,60,94
"swiss_eq_fake_N=100","wave",1694,45,74,80,95
"swiss_eq_fake_N=100","wave",1695,6,38,50,61
"swiss_eq_fake_N=100","wave",1696,5,40,49,69
"swiss_eq_fake_N=100","wave",1697,33,34,81,91
"swiss_eq_fake_N=100","wave",1698,40,45,53,72
"swiss_eq_fake_N=100","wave",1699,12,47,49,75
"swiss_eq_fake_N=100","wave",1700,7,29,58,59
"swiss_eq_fake_N=100","wave",1701,31,33,52,85
"swiss_eq_fake_N=100","wave",1702,11,14,48,71
"swiss_eq_fake_N=100","wave",1703,11,24,76,96
"swiss_eq_fake_N=100","wave",1704,6,44,73,86
"swiss_eq_fake_N=100","wave",1705,8,35,37,54
"swiss_eq_fake_N=100","wave",1706,16,38,52,93
"swiss_eq_fake_N=100","wave",1707,3,36,51,61
"swiss_eq_fake_N=100","wave",1708,16,47,63,98
"swiss_eq_fake_N=100","wave",1709,12,19,41,58
"swiss_eq_fake_N=100","wave",1710,5,31,46,92
"swiss_eq_fake_N=100","wave",1711,4,23,25,92
"swiss_eq_fake_N=100","wave",1712,42,63,74,96
"swiss_eq_fake_N=100","wave",1713,2,4,30,39
"swiss_eq_fake_N=100","wave",1714,4,23,24,87
"swiss_eq_fake_N=100","wave",1715,7,9,27,29
"swiss_eq_fake_N=100","wave",1716,30,46,64,98
"swiss_eq_fake_N=100","wave",1717,15,47,80,88
"swiss_eq_fake_N=100","wave",1718,8,17,28,69
"swiss_eq_fake_N=100","wave",1719,5,47,62,92
"swiss_eq_fake_N=100","wave",1720,30,49,53,83
"swiss_eq_fake_N=100","wave",1721,14,34,60,65
"swiss_eq_fake_N=100","wave",1722,15,39,54,75
"swiss_eq_fake_N=100","wave",1723,8,19,23,99
"swiss_eq_fake_N=100","wave",1724,35,40,47,70
"swiss_eq_fake_N=100","wave",1725,27,37,71,90
"swiss_eq_fake_N=100","wave",1726,20,37,82,86
"swiss_eq_fake_N=100","wave",1727,13,16,43,82
"swiss_eq_fake_N=100","wave",1728,50,53,62,68
"swiss_eq_fake_N=100","wave",1729,26,34,68,69
"swiss_eq_fake_N=100","wave",1730,9,33,75,77
"swiss_eq_fake_N=100","wave",1731,22,45,83,91
"swiss_eq_fake_N=100","wave",1732,3,50,68,90
"swiss_eq_fake_N=100","wave",1733,16,64,79,97
"swiss_eq_fake_N=100","wave",1734,19,34,87,100
"swiss_eq_fake_N=100","wave",1735,4,8,78,99
"swiss_eq_fake_N=100","wave",1736,30,80,85,90
"swiss_eq_fake_N=100","wave",1737,10,17,58,66
"swiss_eq_fake_N=100","wave",1738,37,61,64,81
"swiss_eq_fake_N=100","wave",1739,35,43,57,88
"swiss_eq_fake_N=100","wave",1740,55,59,63,71
"swiss_eq_fake_N=100","wave",1741,3,29,46,94
"swiss_eq_fake_N=100","wave",1742,24,65,76,83
"swiss_eq_fake_N=100","wave",1743,2,32,57,87
"swiss_eq_fake_N=100","wave",1744,1,47,51,59
"swiss_eq_fake_N=100","wave",1745,48,82,92,97
"swiss_eq_fake_N=100","wave",1746,52,69,93,100
"swiss_eq_fake_N=100","wave",1747,31,33,39,98
"swiss_eq_fake_N=100","wave",1748,40,73,81,89
"swiss_eq_fake_N=100","wave",1749,3,34,40,100
"swiss_eq_fake_N=100","wave",1750,4,42,46,87
"swiss_eq_fake_N=100","wave",1751,25,44,97,100
"swiss_eq_fake_N=100","wave",1752,34,36,53,98
"swiss_eq_fake_N=100","wave",1753,38,51,61,88
"swiss_eq_fake_N=100","wave",1754,46,78,81,86
"swiss_eq_fake_N=100","wave",1755,4,6,17,56
"swiss_eq_fake_N=100","wave",1756,3,34,88,96
"swiss_eq_fake_N=100","wave",1757,4,8,9,17
"swiss_eq_fake_N=100","wave",1758,35,45,82,86
"swiss_eq_fake_N=100","wave",1759,4,30,35,76
"swiss_eq_fake_N=100","wave",1760,1,8,18,35
"swiss_eq_fake_N=100","wave",1761,14,47,52,67
"swiss_eq_fake_N=100","wave",1762,19,20,66,85
"swiss_eq_fake_N=100","wave",1763,2,28,66,88
"swiss_eq_fake_N=100","wave",1764,19,35,46,70
"swiss_eq_fake_N=100","wave",1765,9,52,53,77
"swiss_eq_fake_N=100","wave",1766,27,36,70,93
"swiss_eq_fake_N=100","wave",1767,3,46,78,89
"swiss_eq_fake_N=100","wave",1768,53,55,57,68
"swiss_eq_fake_N=100","wave",1769,41,46,69,85
"swiss_eq_fake_N=100","wave",1770,37,43,60,82
"swiss_eq_fake_N=100","wave",1771,18,34,46,80
"swiss_eq_fake_N=100","wave",1772,1,67,73,75
"swiss_eq_fake_N=100","wave",1773,15,53,60,100
"swiss_eq_fake_N=100","wave",1774,26,34,49,53
"swiss_eq_fake_N=100","wave",1775,14,24,34,49
"swiss_eq_fake_N=100","wave",1776,8,29,83,84
"swiss_eq_fake_N=100","wave",1777,18,51,61,97
"swiss_eq_fake_N=100","wave",1778,18,30,35,62
"swiss_eq_fake_N=100","wave",1779,14,18,35,81
"swiss_eq_fake_N=100","wave",1780,34,37,47,80
"swiss_eq_fake_N=100","wave",1781,58,61,81,95
"swiss_eq_fake_N=100","wave",1782,20,62,71,90
"swiss_eq_fake_N=100","wave",1783,8,20,78,95
"swiss_eq_fake_N=100","wave",1784,5,67,88,99
"swiss_eq_fake_N=100","wave",1785,2,15,66,88
"swiss_eq_fake_N=100","wave",1786,7,31,93,98
"swiss_eq_fake_N=100","wave",1787,34,53,80,89
"swiss_eq_fake_N=100","wave",1788,15,18,72,80
"swiss_eq_fake_N=100","wave",1789,3,46,55,73
"swiss_eq_fake_N=100","wave",1790,5,53,66,100
"swiss_eq_fake_N=100","wave",1791,16,37,65,79
"swiss_eq_fake_N=100","wave",1792,15,73,80,89
"swiss_eq_fake_N=100","wave",1793,11,56,64,78
"swiss_eq_fake_N=100","wave",1794,19,57,85,87
"swiss_eq_fake_N=100","wave",1795,17,18,24,48
"swiss_eq_fake_N=100","wave",1796,10,30,34,37
"swiss_eq_fake_N=100","wave",1797,29,34,59,67
"swiss_eq_fake_N=100","wave",1798,39,41,67,82
"swiss_eq_fake_N=100","wave",1799,40,43,52,100
"swiss_eq_fake_N=100","wave",1800,8,17,69,84
"swiss_eq_fake_N=100","wave",1801,22,78,84,100
"swiss_eq_fake_N=100","wave",1802,28,54,66,99
"swiss_eq_fake_N=100","wave",1803,38,62,66,87
"swiss_eq_fake_N=100","wave",1804,12,18,56,79
"swiss_eq_fake_N=100","wave",1805,51,61,63,96
"swiss_eq_fake_N=100","wave",1806,5,26,37,47
"swiss_eq_fake_N=100","wave",1807,20,29,42,63
"swiss_eq_fake_N=100","wave",1808,2,7,12,79
"swiss_eq_fake_N=100","wave",1809,35,45,69,84
"swiss_eq_fake_N=100","wave",1810,18,24,27,46
"swiss_eq_fake_N=100","wave",1811,7,42,63,91
"swiss_eq_fake_N=100","wave",1812,14,70,78,87
"swiss_eq_fake_N=100","wave",1813,15,59,77,95
"swiss_eq_fake_N=100","wave",1814,51,56,63,83
"swiss_eq_fake_N=100","wave",1815,4,17,30,58
"swiss_eq_fake_N=100","wave",1816,2,15,80,95
"swiss_eq_fake_N=100","wave",1817,15,80,82,88
"swiss_eq_fake_N=100","wave",1818,38,42,63,80
"swiss_eq_fake_N=100","wave",1819,30,69,74,76
"swiss_eq_fake_N=100","wave",1820,51,61,64,97
"swiss_eq_fake_N=100","wave",1821,55,59,65,71
"swiss_eq_fake_N=100","wave",1822,1,75,81,91
"swiss_eq_fake_N=100","wave",1823,38,40,50,75
"swiss_eq_fake_N=100","wave",1824,16,44,69,85
"swiss_eq_fake_N=100","wave",1825,14,50,66,96
"swiss_eq_fake_N=100","wave",1826,15,40,41,91
"swiss_eq_fake_N=100","wave",1827,27,29,39,86
"swiss_eq_fake_N=100","wave",1828,25,41,46,71
"swiss_eq_fake_N=100","wave",1829,2,34,60,69
"swiss_eq_fake_N=100","wave",1830,13,32,59,77
"swiss_eq_fake_N=100","wave",1831,2,22,48,75
"swiss_eq_fake_N=100","wave",1832,4,59,72,81
"swiss_eq_fake_N=100","wave",1833,15,53,78,80
"swiss_eq_fake_N=100","wave",1834,3,85,90,100
"swiss_eq_fake_N=100","wave",1835,42,43,54,100
"swiss_eq_fake_N=100","wave",1836,25,60,82,89
"swiss_eq_fake_N=100","wave",1837,23,49,60,94
"swiss_eq_fake_N=100","wave",1838,11,28,53,91
"swiss_eq_fake_N=100","wave",1839,8,11,49,88
"swiss_eq_fake_N=100","wave",1840,24,31,50,94
"swiss_eq_fake_N=100","wave",1841,18,55,62,80
"swiss_eq_fake_N=100","wave",1842,1,3,19,72
"swiss_eq_fake_N=100","wave",1843,31,57,67,93
"swiss_eq_fake_N=100","wave",1844,1,44,47,73
"swiss_eq_fake_N=100","wave",1845,20,42,62,96
"swiss_eq_fake_N=100","wave",1846,25,33,52,91
"swiss_eq_fake_N=100","wave",1847,14,54,86,98
"swiss_eq_fake_N=100","wave",1848,22,25,66,74
"swiss_eq_fake_N=100","wave",1849,53,55,78,91
"swiss_eq_fake_N=100","wave",1850,19,61,81,82
"swiss_eq_fake_N=100","wave",1851,20,46,55,64
"swiss_eq_fake_N=100","wave",1852,67,85,92,100
"swiss_eq_fake_N=100","wave",1853,27,56,84,95
"swiss_eq_fake_N=100","wave",1854,3,20,33,36
"swiss_eq_fake_N=100","wave",1855,10,25,44,93
"swiss_eq_fake_N=100","wave",1856,4,30,83,97
"swiss_eq_fake_N=100","wave",1857,1,33,56,92
"swiss_eq_fake_N=100","wave",1858,13,20,54,90
"swiss_eq_fake_N=100","wave",1859,9,52,77,90
"swiss_eq_fake_N=100","wave",1860,22,45,68,76
"swiss_eq_fake_N=100","wave",1861,29,44,48,89
"swiss_eq_fake_N=100","wave",1862,1,26,54,99
"swiss_eq_fake_N=100","wave",1863,26,36,42,95
"swiss_eq_fake_N=100","wave",1864,71,83,84,90
"swiss_eq_fake_N=100","wave",1865,11,21,34,54
"swiss_eq_fake_N=100","wave",1866,30,53,72,80
"swiss_eq_fake_N=100","wave",1867,10,33,41,76
"swiss_eq_fake_N=100","wave",1868,20,21,72,81
"swiss_eq_fake_N=100","wave",1869,22,55,60,69
"swiss_eq_fake_N=100","wave",1870,74,85,90,92
"swiss_eq_fake_N=100","wave",1871,63,79,96,99
"swiss_eq_fake_N=100","wave",1872,39,49,57,82
"swiss_eq_fake_N=100","wave",1873,11,29,48,94
"swiss_eq_fake_N=100","wave",1874,48,72,95,98
"swiss_eq_fake_N=100","wave",1875,13,35,54,95
"swiss_eq_fake_N=100","wave",1876,4,24,39,61
"swiss_eq_fake_N=100","wave",1877,38,40,66,91
"swiss_eq_fake_N=100","wave",1878,43,62,73,75
"swiss_eq_fake_N=100","wave",1879,2,81,88,94
"swiss_eq_fake_N=100","wave",1880,48,59,67,93
"swiss_eq_fake_N=100","wave",1881,1,17,24,69
"swiss_eq_fake_N=100","wave",1882,51,54,91,92
"swiss_eq_fake_N=100","wave",1883,3,15,72,90
"swiss_eq_fake_N=100","wave",1884,6,13,16,86
"swiss_eq_fake_N=100","wave",1885,20,33,34,91
"swiss_eq_fake_N=100","wave",1886,28,30,74,89
"swiss_eq_fake_N=100","wave",1887,3,43,56,85
"swiss_eq_fake_N=100","wave",1888,17,62,81,90
"swiss_eq_fake_N=100","wave",1889,36,50,69,92
"swiss_eq_fake_N=100","wave",1890,29,59,76,94
"swiss_eq_fake_N=100","wave",1891,7,55,73,92
"swiss_eq_fake_N=100","wave",1892,21,41,54,96
"swiss_eq_fake_N=100","wave",1893,46,57,72,91
"swiss_eq_fake_N=100","wave",1894,47,51,61,95
"swiss_eq_fake_N=100","wave",1895,25,47,57,72
"swiss_eq_fake_N=100","wave",1896,20,55,64,70
"swiss_eq_fake_N=100","wave",1897,1,10,27,95
"swiss_eq_fake_N=100","wave",1898,23,32,57,100
"swiss_eq_fake_N=100","wave",1899,18,35,70,84
"swiss_eq_fake_N=100","wave",1900,41,50,65,100
"swiss_eq_fake_N=100","wave",1901,23,31,67,75
"swiss_eq_fake_N=100","wave",1902,40,43,73,92
"swiss_eq_fake_N=100","wave",1903,31,51,61,89
"swiss_eq_fake_N=100","wave",1904,6,24,43,50
"swiss_eq_fake_N=100","wave",1905,32,62,72,99
"swiss_eq_fake_N=100","wave",1906,24,36,50,94
"swiss_eq_fake_N=100","wave",1907,11,34,43,96
"swiss_eq_fake_N=100","wave",1908,14,18,79,91
"swiss_eq_fake_N=100","wave",1909,13,43,49,88
"swiss_eq_fake_N=100","wave",1910,53,70,74,76
"swiss_eq_fake_N=100","wave",1911,21,28,29,41
"swiss_eq_fake_N=100","wave",1912,15,37,59,71
"swiss_eq_fake_N=100","wave",1913,21,36,39,61
