"pop","method","rep","idx1","idx2","idx3","idx4","idx5"
"meuse_eq","lpm1",478,15,33,67,88,132
"meuse_eq","lpm1",479,7,71,82,90,127
"meuse_eq","lpm1",480,16,54,72,127,145
"meuse_eq","lpm1",481,16,39,51,78,115
"meuse_eq","lpm1",482,77,93,107,119,129
"meuse_eq","lpm1",483,3,42,56,67,76
"meuse_eq","lpm1",484,3,64,108,124,150
"meuse_eq","lpm1",485,23,49,63,89,95
"meuse_eq","lpm1",486,31,42,89,98,114
"meuse_eq","lpm1",487,4,69,93,132,133
"meuse_eq","lpm1",488,4,20,81,114,126
"meuse_eq","lpm1",489,43,62,69,72,84
"meuse_eq","lpm1",490,2,36,85,106,152
"meuse_eq","lpm1",491,12,39,82,131,153
"meuse_eq","lpm1",492,12,44,85,104,152
"meuse_eq","lpm1",493,13,42,50,69,93
"meuse_eq","lpm1",494,13,40,87,105,141
"meuse_eq","lpm1",495,24,39,48,72,102
"meuse_eq","lpm1",496,24,37,50,69,100
"meuse_eq","lpm1",497,21,77,85,125,143
"meuse_eq","lpm1",498,22,62,88,128,146
"meuse_eq","lpm1",499,26,54,81,104,148
"meuse_eq","lpm1",500,17,60,74,120,151
"meuse_eq","lpm1",501,5,19,50,58,90
"meuse_eq","lpm1",502,6,39,48,81,145
"meuse_eq","lpm1",503,3,50,53,116,141
"meuse_eq","lpm1",504,43,57,112,129,143
"meuse_eq","lpm1",505,24,47,70,135,144
"meuse_eq","lpm1",506,22,85,125,131,150
"meuse_eq","lpm1",507,30,74,104,125,153
"meuse_eq","lpm1",508,9,40,91,111,122
"meuse_eq","lpm1",509,7,36,64,111,146
"meuse_eq","lpm1",510,1,28,60,78,106
"meuse_eq","lpm1",511,2,88,107,115,124
"meuse_eq","lpm1",512,27,50,100,121,143
"meuse_eq","lpm1",513,8,32,87,97,126
"meuse_eq","lpm1",514,58,74,84,109,124
"meuse_eq","lpm1",515,58,81,82,126,130
"meuse_eq","lpm1",516,7,65,92,123,154
"meuse_eq","lpm1",517,9,19,95,103,134
"meuse_eq","lpm1",518,12,59,65,76,102
"meuse_eq","lpm1",519,17,26,50,72,137
"meuse_eq","lpm1",520,33,48,70,130,152
"meuse_eq","lpm1",521,6,65,126,129,154
"meuse_eq","lpm1",522,21,27,71,108,142
"meuse_eq","lpm1",523,19,78,84,99,117
"meuse_eq","lpm1",524,29,39,73,103,125
"meuse_eq","lpm1",525,1,73,113,126,130
"meuse_eq","lpm1",526,1,54,111,126,140
"meuse_eq","lpm1",527,4,39,53,75,112
"meuse_eq","lpm1",528,29,46,83,108,140
"meuse_eq","lpm1",529,5,13,59,67,151
"meuse_eq","lpm1",530,39,53,78,105,129
"meuse_eq","lpm1",531,14,29,46,83,151
"meuse_eq","lpm1",532,24,36,59,73,115
"meuse_eq","lpm1",533,25,59,76,113,128
"meuse_eq","lpm1",534,13,55,64,105,140
"meuse_eq","lpm1",535,37,52,92,105,142
"meuse_eq","lpm1",536,24,47,83,137,140
"meuse_eq","lpm1",537,5,37,67,76,105
"meuse_eq","lpm1",538,32,123,126,139,143
"meuse_eq","lpm1",539,12,97,117,120,144
"meuse_eq","lpm1",540,2,44,122,139,154
"meuse_eq","lpm1",541,8,43,51,99,113
"meuse_eq","lpm1",542,4,43,57,98,148
"meuse_eq","lpm1",543,11,53,81,137,146
"meuse_eq","lpm1",544,7,34,53,73,152
"meuse_eq","lpm1",545,14,34,61,72,126
"meuse_eq","lpm1",546,5,41,65,95,98
"meuse_eq","lpm1",547,17,50,69,93,146
"meuse_eq","lpm1",548,1,26,81,110,121
"meuse_eq","lpm1",549,32,59,83,143,150
"meuse_eq","lpm1",550,2,21,87,137,144
"meuse_eq","lpm1",551,6,28,44,78,109
"meuse_eq","lpm1",552,4,40,85,102,151
"meuse_eq","lpm1",553,3,43,63,68,70
"meuse_eq","lpm1",554,10,29,70,82,121
"meuse_eq","lpm1",555,24,40,81,117,128
"meuse_eq","lpm1",556,31,41,57,131,139
"meuse_eq","lpm1",557,2,48,61,98,143
"meuse_eq","lpm1",558,8,41,77,133,137
"meuse_eq","lpm1",559,16,39,103,125,141
"meuse_eq","lpm1",560,32,56,65,82,144
"meuse_eq","lpm1",561,4,45,75,95,121
"meuse_eq","lpm1",562,10,33,51,87,127
"meuse_eq","lpm1",563,35,44,101,116,153
"meuse_eq","lpm1",564,11,32,75,97,124
"meuse_eq","lpm1",565,6,65,103,119,149
"meuse_eq","lpm1",566,35,66,130,131,152
"meuse_eq","lpm1",567,12,43,83,106,147
"meuse_eq","lpm1",568,2,28,48,57,80
"meuse_eq","lpm1",569,20,25,49,60,81
"meuse_eq","lpm1",570,37,92,134,136,142
"meuse_eq","lpm1",571,10,47,86,102,140
"meuse_eq","lpm1",572,8,23,69,71,155
"meuse_eq","lpm1",573,7,38,68,115,147
"meuse_eq","lpm1",574,4,31,113,119,143
"meuse_eq","lpm1",575,11,18,79,119,135
"meuse_eq","lpm1",576,29,48,79,117,155
"meuse_eq","lpm1",577,4,74,85,108,130
"meuse_eq","lpm1",578,23,26,51,89,96
"meuse_eq","lpm1",579,2,16,45,99,120
"meuse_eq","lpm1",580,29,114,124,142,152
"meuse_eq","lpm1",581,11,43,57,75,86
"meuse_eq","lpm1",582,8,60,81,102,124
"meuse_eq","lpm1",583,13,45,83,106,148
"meuse_eq","lpm1",584,55,84,91,108,155
"meuse_eq","lpm1",585,31,38,69,78,105
"meuse_eq","lpm1",586,3,50,62,79,91
"meuse_eq","lpm1",587,31,62,88,105,143
"meuse_eq","lpm1",588,1,29,67,73,126
"meuse_eq","lpm1",589,14,39,61,91,112
"meuse_eq","lpm1",590,6,49,61,101,139
"meuse_eq","lpm1",591,21,73,94,113,127
"meuse_eq","lpm1",592,1,32,81,102,105
"meuse_eq","lpm1",593,32,59,63,81,108
"meuse_eq","lpm1",594,41,60,90,100,125
"meuse_eq","lpm1",595,11,42,49,65,102
"meuse_eq","lpm1",596,10,40,93,118,138
"meuse_eq","lpm1",597,3,17,46,73,110
"meuse_eq","lpm1",598,45,64,133,138,146
"meuse_eq","lpm1",599,5,22,49,67,139
"meuse_eq","lpm1",600,10,16,101,121,138
"meuse_eq","lpm1",601,15,43,63,73,149
"meuse_eq","lpm1",602,1,80,110,115,127
"meuse_eq","lpm1",603,9,40,55,88,104
"meuse_eq","lpm1",604,9,34,47,83,96
"meuse_eq","lpm1",605,3,22,58,135,150
"meuse_eq","lpm1",606,34,82,89,106,123
"meuse_eq","lpm1",607,11,41,61,93,145
"meuse_eq","lpm1",608,11,34,39,74,107
"meuse_eq","lpm1",609,11,79,82,86,105
"meuse_eq","lpm1",610,24,37,93,94,128
"meuse_eq","lpm1",611,15,58,62,94,110
"meuse_eq","lpm1",612,29,51,80,112,146
"meuse_eq","lpm1",613,8,23,59,73,94
"meuse_eq","lpm1",614,24,41,66,88,104
"meuse_eq","lpm1",615,7,18,111,132,139
"meuse_eq","lpm1",616,45,65,84,88,132
"meuse_eq","lpm1",617,36,54,116,139,145
"meuse_eq","lpm1",618,14,22,85,95,128
"meuse_eq","lpm1",619,34,57,81,128,147
"meuse_eq","lpm1",620,27,43,74,117,143
"meuse_eq","lpm1",621,31,61,99,120,145
"meuse_eq","lpm1",622,33,66,79,108,126
"meuse_eq","lpm1",623,8,26,46,91,111
"meuse_eq","lpm1",624,3,67,87,124,141
"meuse_eq","lpm1",625,77,114,123,130,155
"meuse_eq","lpm1",626,24,96,121,127,155
"meuse_eq","lpm1",627,1,21,68,132,151
"meuse_eq","lpm1",628,1,24,69,70,134
"meuse_eq","lpm1",629,19,60,95,109,114
"meuse_eq","lpm1",630,21,46,80,116,141
"meuse_eq","lpm1",631,22,31,109,142,153
"meuse_eq","lpm1",632,30,78,95,102,105
"meuse_eq","lpm1",633,47,108,130,138,146
"meuse_eq","lpm1",634,35,39,61,101,131
"meuse_eq","lpm1",635,23,118,121,127,152
"meuse_eq","lpm1",636,16,37,55,105,154
"meuse_eq","lpm1",637,56,101,124,133,138
"meuse_eq","lpm1",638,10,23,88,100,116
"meuse_eq","lpm1",639,23,24,44,99,112
"meuse_eq","lpm1",640,23,45,62,79,147
"meuse_eq","lpm1",641,9,56,100,124,136
"meuse_eq","lpm1",642,10,40,60,69,141
"meuse_eq","lpm1",643,32,88,101,106,115
"meuse_eq","lpm1",644,8,47,87,137,154
"meuse_eq","lpm1",645,22,44,83,84,100
"meuse_eq","lpm1",646,34,52,77,109,116
"meuse_eq","lpm1",647,52,130,135,140,146
"meuse_eq","lpm1",648,8,34,68,99,105
"meuse_eq","lpm1",649,1,21,58,131,138
"meuse_eq","lpm1",650,2,38,78,106,146
"meuse_eq","lpm1",651,18,59,66,77,105
"meuse_eq","lpm1",652,8,37,79,108,141
"meuse_eq","lpm1",653,36,52,67,89,118
"meuse_eq","lpm1",654,30,64,68,74,106
"meuse_eq","lpm1",655,27,48,80,93,135
"meuse_eq","lpm1",656,33,85,89,108,150
"meuse_eq","lpm1",657,33,60,79,136,146
"meuse_eq","lpm1",658,3,39,64,79,130
"meuse_eq","lpm1",659,2,33,77,122,146
"meuse_eq","lpm1",660,2,42,62,70,119
"meuse_eq","lpm1",661,37,59,94,118,139
"meuse_eq","lpm1",662,22,42,61,74,104
"meuse_eq","lpm1",663,21,48,72,101,114
"meuse_eq","lpm1",664,20,51,94,116,153
"meuse_eq","lpm1",665,8,56,98,107,147
"meuse_eq","lpm1",666,2,48,68,143,151
"meuse_eq","lpm1",667,11,28,117,137,145
"meuse_eq","lpm1",668,9,52,111,140,149
"meuse_eq","lpm1",669,43,111,129,140,146
"meuse_eq","lpm1",670,2,40,61,99,112
"meuse_eq","lpm1",671,16,45,71,128,142
"meuse_eq","lpm1",672,20,85,102,125,140
"meuse_eq","lpm1",673,18,52,78,85,103
"meuse_eq","lpm1",674,28,108,128,140,149
"meuse_eq","lpm1",675,5,28,47,88,113
"meuse_eq","lpm1",676,19,45,63,76,121
"meuse_eq","lpm1",677,1,44,74,108,144
"meuse_eq","lpm1",678,23,70,105,152,155
"meuse_eq","lpm1",679,25,40,72,136,152
"meuse_eq","lpm1",680,16,37,58,85,154
"meuse_eq","lpm1",681,5,20,78,111,127
"meuse_eq","lpm1",682,7,17,85,95,126
"meuse_eq","lpm1",683,35,44,123,148,152
"meuse_eq","lpm1",684,42,49,67,70,102
"meuse_eq","lpm1",685,17,41,81,105,112
"meuse_eq","lpm1",686,7,55,78,86,127
"meuse_eq","lpm1",687,7,21,44,94,105
"meuse_eq","lpm1",688,45,65,78,108,129
"meuse_eq","lpm1",689,11,41,88,107,132
"meuse_eq","lpm1",690,2,37,82,123,140
"meuse_eq","lpm1",691,25,60,67,91,120
"meuse_eq","lpm1",692,90,99,105,117,129
"meuse_eq","lpm1",693,29,54,97,136,146
"meuse_eq","lpm1",694,7,49,52,66,145
"meuse_eq","lpm1",695,48,83,129,142,150
"meuse_eq","lpm1",696,33,96,111,117,125
"meuse_eq","lpm1",697,34,100,109,122,126
"meuse_eq","lpm1",698,3,68,81,91,127
"meuse_eq","lpm1",699,17,32,76,82,119
"meuse_eq","lpm1",700,4,37,60,68,140
"meuse_eq","lpm1",701,10,37,85,103,151
"meuse_eq","lpm1",702,6,21,50,103,153
"meuse_eq","lpm1",703,18,24,75,113,126
"meuse_eq","lpm1",704,13,21,98,119,142
"meuse_eq","lpm1",705,5,13,52,58,71
"meuse_eq","lpm1",706,3,17,49,74,114
"meuse_eq","lpm1",707,9,49,62,99,146
"meuse_eq","lpm1",708,9,52,77,83,108
"meuse_eq","lpm1",709,4,20,70,118,126
"meuse_eq","lpm1",710,20,50,60,76,84
"meuse_eq","lpm1",711,42,53,108,130,140
"meuse_eq","lpm1",712,6,32,54,80,117
"meuse_eq","lpm1",713,15,34,75,112,154
"meuse_eq","lpm1",714,32,61,101,134,153
"meuse_eq","lpm1",715,18,90,116,119,141
"meuse_eq","lpm1",716,10,23,117,119,149
"meuse_eq","lpm1",717,45,67,99,133,145
"meuse_eq","lpm1",718,12,55,93,94,109
"meuse_eq","lpm1",719,27,45,81,131,146
"meuse_eq","lpm1",720,15,33,99,113,134
"meuse_eq","lpm1",721,7,21,62,95,134
"meuse_eq","lpm1",722,2,60,76,124,136
"meuse_eq","lpm1",723,25,46,57,139,146
"meuse_eq","lpm1",724,12,64,118,132,140
"meuse_eq","lpm1",725,4,34,46,78,115
"meuse_eq","lpm1",726,5,75,125,130,135
"meuse_eq","lpm1",727,13,33,77,106,109
"meuse_eq","lpm1",728,2,44,58,81,101
"meuse_eq","lpm1",729,10,28,43,75,86
"meuse_eq","lpm1",730,26,39,67,91,118
"meuse_eq","lpm1",731,32,87,108,136,147
"meuse_eq","lpm1",732,30,45,71,112,122
"meuse_eq","lpm1",733,28,38,74,97,110
"meuse_eq","lpm1",734,15,18,78,114,154
"meuse_eq","lpm1",735,25,70,97,125,130
"meuse_eq","lpm1",736,1,35,65,109,153
"meuse_eq","lpm1",737,13,43,77,85,148
"meuse_eq","lpm1",738,44,55,113,129,143
"meuse_eq","lpm1",739,13,47,97,104,152
"meuse_eq","lpm1",740,35,39,66,137,138
"meuse_eq","lpm1",741,31,81,107,121,153
"meuse_eq","lpm1",742,9,48,88,94,113
"meuse_eq","lpm1",743,2,21,72,110,123
"meuse_eq","lpm1",744,17,52,66,106,152
"meuse_eq","lpm1",745,28,48,74,96,135
"meuse_eq","lpm1",746,8,29,92,121,142
"meuse_eq","lpm1",747,45,49,97,133,136
"meuse_eq","lpm1",748,4,47,64,78,118
"meuse_eq","lpm1",749,23,24,68,74,123
"meuse_eq","lpm1",750,3,41,108,121,139
"meuse_eq","lpm1",751,26,55,65,78,104
"meuse_eq","lpm1",752,17,51,55,70,143
"meuse_eq","lpm1",753,14,43,71,90,114
"meuse_eq","lpm1",754,48,84,100,131,153
"meuse_eq","lpm1",755,10,34,47,122,148
"meuse_eq","lpm1",756,21,35,95,118,122
"meuse_eq","lpm1",757,16,41,60,104,138
"meuse_eq","lpm1",758,26,36,61,98,154
"meuse_eq","lpm1",759,12,22,58,79,114
"meuse_eq","lpm1",760,49,62,82,99,130
"meuse_eq","lpm1",761,24,41,68,123,138
"meuse_eq","lpm1",762,38,81,121,131,140
"meuse_eq","lpm1",763,32,47,65,78,154
"meuse_eq","lpm1",764,6,29,54,110,154
"meuse_eq","lpm1",765,21,82,106,117,153
"meuse_eq","lpm1",766,35,91,118,122,132
"meuse_eq","lpm1",767,10,34,80,116,126
"meuse_eq","lpm1",768,26,60,89,104,130
"meuse_eq","lpm1",769,55,62,95,128,130
"meuse_eq","lpm1",770,35,43,93,117,154
"meuse_eq","lpm1",771,24,41,116,132,154
"meuse_eq","lpm1",772,58,87,114,129,154
"meuse_eq","lpm1",773,9,29,53,136,151
"meuse_eq","lpm1",774,33,47,64,87,149
"meuse_eq","lpm1",775,11,39,69,87,151
"meuse_eq","lpm1",776,31,42,63,83,142
"meuse_eq","lpm1",777,3,42,65,82,152
"meuse_eq","lpm1",778,10,23,80,137,155
"meuse_eq","lpm1",779,23,72,100,113,123
"meuse_eq","lpm1",780,28,54,76,114,145
"meuse_eq","lpm1",781,14,48,76,92,117
"meuse_eq","lpm1",782,11,33,113,139,155
"meuse_eq","lpm1",783,10,18,51,67,87
"meuse_eq","lpm1",784,11,23,60,95,99
"meuse_eq","lpm1",785,7,18,50,92,100
"meuse_eq","lpm1",786,52,70,84,121,142
"meuse_eq","lpm1",787,5,74,104,120,122
"meuse_eq","lpm1",788,3,18,72,113,125
"meuse_eq","lpm1",789,14,55,99,111,132
"meuse_eq","lpm1",790,26,45,81,114,152
"meuse_eq","lpm1",791,12,67,107,120,154
"meuse_eq","lpm1",792,9,39,74,116,145
"meuse_eq","lpm1",793,40,57,69,130,138
"meuse_eq","lpm1",794,11,37,49,80,151
"meuse_eq","lpm1",795,3,70,95,127,135
"meuse_eq","lpm1",796,2,53,82,94,128
"meuse_eq","lpm1",797,22,60,75,94,128
"meuse_eq","lpm1",798,2,17,53,89,142
"meuse_eq","lpm1",799,12,48,60,75,97
"meuse_eq","lpm1",800,7,20,105,111,141
"meuse_eq","lpm1",801,17,51,55,114,141
"meuse_eq","lpm1",802,28,53,62,72,134
"meuse_eq","lpm1",803,6,53,92,133,144
"meuse_eq","lpm1",804,5,41,64,68,73
"meuse_eq","lpm1",805,3,45,73,121,133
"meuse_eq","lpm1",806,16,48,63,118,142
"meuse_eq","lpm1",807,42,68,100,120,129
"meuse_eq","lpm1",808,18,52,66,137,153
"meuse_eq","lpm1",809,21,54,65,76,147
"meuse_eq","lpm1",810,7,85,88,124,155
"meuse_eq","lpm1",811,36,78,104,122,142
"meuse_eq","lpm1",812,27,59,73,117,135
"meuse_eq","lpm1",813,39,95,108,121,147
"meuse_eq","lpm1",814,15,32,50,70,153
"meuse_eq","lpm1",815,25,37,87,110,134
"meuse_eq","lpm1",816,6,48,60,109,149
"meuse_eq","lpm1",817,29,49,78,84,112
"meuse_eq","lpm1",818,16,62,108,124,154
"meuse_eq","lpm1",819,15,59,75,117,155
"meuse_eq","lpm1",820,8,42,50,74,146
"meuse_eq","lpm1",821,1,20,51,57,75
"meuse_eq","lpm1",822,24,54,86,104,146
"meuse_eq","lpm1",823,26,36,113,146,155
"meuse_eq","lpm1",824,27,42,67,90,100
"meuse_eq","lpm1",825,15,20,111,115,147
"meuse_eq","lpm1",826,13,31,48,64,87
"meuse_eq","lpm1",827,13,42,67,122,138
"meuse_eq","lpm1",828,28,47,60,82,149
"meuse_eq","lpm1",829,27,47,80,122,155
"meuse_eq","lpm1",830,15,50,58,76,154
"meuse_eq","lpm1",831,17,31,40,100,103
"meuse_eq","lpm1",832,16,53,63,91,94
"meuse_eq","lpm1",833,8,49,64,87,142
"meuse_eq","lpm1",834,24,32,56,68,153
"meuse_eq","lpm1",835,31,50,75,92,130
"meuse_eq","lpm1",836,26,36,60,73,136
"meuse_eq","lpm1",837,8,82,96,115,119
"meuse_eq","lpm1",838,18,59,99,116,146
"meuse_eq","lpm1",839,8,23,73,105,115
"meuse_eq","lpm1",840,17,86,99,120,150
"meuse_eq","lpm1",841,16,48,71,122,147
"meuse_eq","lpm1",842,17,54,87,108,127
"meuse_eq","lpm1",843,24,52,88,106,115
"meuse_eq","lpm1",844,34,73,110,123,128
"meuse_eq","lpm1",845,36,72,115,135,144
"meuse_eq","lpm1",846,29,40,63,87,135
"meuse_eq","lpm1",847,13,40,49,85,91
"meuse_eq","lpm1",848,16,29,40,95,97
"meuse_eq","lpm1",849,14,23,81,122,140
"meuse_eq","lpm1",850,21,46,89,109,143
"meuse_eq","lpm1",851,23,50,55,81,148
"meuse_eq","lpm1",852,10,89,105,113,130
"meuse_eq","lpm1",853,33,58,63,107,140
"meuse_eq","lpm1",854,18,53,76,122,137
"meuse_eq","lpm1",855,13,80,109,123,146
"meuse_eq","lpm1",856,2,21,59,95,97
"meuse_eq","lpm1",857,14,70,119,137,149
"meuse_eq","lpm1",858,36,89,112,122,133
"meuse_eq","lpm1",859,25,47,62,107,153
"meuse_eq","lpm1",860,19,25,55,69,76
"meuse_eq","lpm1",861,33,59,65,95,106
"meuse_eq","lpm1",862,7,31,48,80,113
"meuse_eq","lpm1",863,21,54,92,101,138
"meuse_eq","lpm1",864,3,36,77,111,145
"meuse_eq","lpm1",865,7,21,61,97,100
"meuse_eq","lpm1",866,3,49,52,66,93
"meuse_eq","lpm1",867,2,81,117,126,141
"meuse_eq","lpm1",868,12,46,80,104,148
"meuse_eq","lpm1",869,9,47,73,104,115
"meuse_eq","lpm1",870,12,22,83,106,154
"meuse_eq","lpm1",871,14,37,83,131,142
"meuse_eq","lpm1",872,4,67,74,126,130
"meuse_eq","lpm1",873,8,42,77,86,109
"meuse_eq","lpm1",874,16,61,96,136,152
"meuse_eq","lpm1",875,6,53,91,110,145
"meuse_eq","lpm1",876,28,39,77,117,146
"meuse_eq","lpm1",877,32,78,122,128,129
"meuse_eq","lpm1",878,10,28,59,67,137
"meuse_eq","lpm1",879,62,80,120,130,142
"meuse_eq","lpm1",880,18,30,83,122,140
"meuse_eq","lpm1",881,14,34,111,120,151
"meuse_eq","lpm1",882,17,101,108,124,145
"meuse_eq","lpm1",883,15,47,83,92,130
"meuse_eq","lpm1",884,32,73,95,103,124
"meuse_eq","lpm1",885,31,52,73,107,116
"meuse_eq","lpm1",886,8,48,79,109,117
"meuse_eq","lpm1",887,29,47,60,67,80
"meuse_eq","lpm1",888,37,54,64,77,142
"meuse_eq","lpm1",889,20,60,78,113,118
"meuse_eq","lpm1",890,17,43,61,75,154
"meuse_eq","lpm1",891,11,44,75,85,95
"meuse_eq","lpm1",892,10,38,57,79,101
"meuse_eq","lpm1",893,37,60,71,104,150
"meuse_eq","lpm1",894,8,33,50,114,146
"meuse_eq","lpm1",895,35,57,72,93,128
"meuse_eq","lpm1",896,4,93,116,126,149
"meuse_eq","lpm1",897,6,15,49,78,110
"meuse_eq","lpm1",898,21,65,84,110,142
"meuse_eq","lpm1",899,5,52,87,136,146
"meuse_eq","lpm1",900,3,34,48,74,142
"meuse_eq","lpm1",901,11,57,72,95,136
"meuse_eq","lpm1",902,25,91,121,135,154
"meuse_eq","lpm1",903,16,45,68,72,95
"meuse_eq","lpm1",904,30,55,70,107,144
"meuse_eq","lpm1",905,9,60,72,128,143
"meuse_eq","lpm1",906,28,46,81,113,117
"meuse_eq","lpm1",907,30,32,74,113,134
"meuse_eq","lpm1",908,30,46,72,104,118
"meuse_eq","lpm1",909,1,32,58,88,102
"meuse_eq","lpm1",910,27,64,74,126,131
"meuse_eq","lpm1",911,6,52,94,105,138
"meuse_eq","lpm1",912,14,69,73,95,124
"meuse_eq","lpm1",913,12,60,111,124,152
"meuse_eq","lpm1",914,15,44,137,138,149
"meuse_eq","lpm1",915,5,19,47,85,100
"meuse_eq","lpm1",916,3,23,55,76,109
"meuse_eq","lpm1",917,18,51,71,117,149
"meuse_eq","lpm1",918,23,25,87,117,147
"meuse_eq","lpm1",919,12,36,46,68,146
"meuse_eq","lpm1",920,15,62,75,104,132
"meuse_eq","lpm1",921,19,55,75,84,151
"meuse_eq","lpm1",922,7,51,64,145,148
"meuse_eq","lpm1",923,3,27,48,77,101
"meuse_eq","lpm1",924,50,84,86,93,94
"meuse_eq","lpm1",925,30,82,90,105,130
"meuse_eq","lpm1",926,13,19,64,107,151
"meuse_eq","lpm1",927,30,99,109,115,147
"meuse_eq","lpm1",928,41,117,128,130,143
"meuse_eq","lpm1",929,93,114,129,132,140
"meuse_eq","lpm1",930,25,43,57,97,145
"meuse_eq","lpm1",931,34,51,83,125,141
"meuse_eq","lpm1",932,28,47,64,94,99
"meuse_eq","lpm1",933,18,53,114,139,143
"meuse_eq","lpm1",934,24,39,66,93,106
"meuse_eq","lpm1",935,15,42,64,101,138
"meuse_eq","lpm1",936,39,83,100,107,133
"meuse_eq","lpm1",937,10,38,51,77,142
"meuse_eq","lpm1",938,22,48,66,101,123
"meuse_eq","lpm1",939,12,18,113,123,152
"meuse_eq","lpm1",940,15,93,114,124,152
"meuse_eq","lpm1",941,11,42,85,123,154
"meuse_eq","lpm1",942,7,28,90,107,132
"meuse_eq","lpm1",943,24,54,65,112,150
"meuse_eq","lpm1",944,11,33,64,88,102
"meuse_eq","lpm1",945,27,45,67,87,150
"meuse_eq","lpm1",946,6,20,104,139,146
"meuse_eq","lpm1",947,5,29,57,75,112
"meuse_eq","lpm1",948,15,42,76,119,155
"meuse_eq","lpm1",949,40,84,116,140,144
"meuse_eq","lpm1",950,28,41,70,85,145
"meuse_eq","lpm1",951,9,63,105,134,152
"meuse_eq","lpm1",952,23,57,88,119,147
"meuse_eq","lpm1",953,9,47,56,92,151
"meuse_eq","lpm1",954,14,43,65,98,103
"meuse_eq","lpm1",955,25,69,119,124,147
"meuse_eq","lpm1",956,22,58,64,88,149
"meuse_eq","lpm1",957,24,61,75,94,104
"meuse_eq","lpm1",958,34,54,107,122,138
"meuse_eq","lpm1",959,1,42,78,111,122
"meuse_eq","lpm1",960,7,31,72,134,154
"meuse_eq","lpm1",961,6,36,50,82,152
"meuse_eq","lpm1",962,7,44,57,137,141
"meuse_eq","lpm1",963,6,36,105,110,151
"meuse_eq","lpm1",964,22,50,73,113,147
"meuse_eq","lpm1",965,24,75,118,130,145
"meuse_eq","lpm1",966,34,122,134,140,146
"meuse_eq","lpm1",967,19,24,65,90,105
"meuse_eq","lpm1",968,34,45,62,79,94
"meuse_eq","lpm1",969,9,20,49,79,145
"meuse_eq","lpm1",970,2,21,99,108,120
"meuse_eq","lpm1",971,42,58,65,82,84
"meuse_eq","lpm1",972,13,43,87,135,145
"meuse_eq","lpm1",973,16,23,43,80,116
"meuse_eq","lpm1",974,6,60,77,118,128
"meuse_eq","lpm1",975,4,32,88,98,105
"meuse_eq","lpm1",976,22,43,69,98,147
"meuse_eq","lpm1",977,25,36,50,80,111
"meuse_eq","lpm1",978,12,39,91,104,145
"meuse_eq","lpm1",979,4,17,61,108,141
"meuse_eq","lpm1",980,24,62,92,132,150
"meuse_eq","lpm1",981,17,33,64,69,72
"meuse_eq","lpm1",982,16,73,101,119,121
"meuse_eq","lpm1",983,29,91,92,127,131
"meuse_eq","lpm1",984,2,37,128,135,142
"meuse_eq","lpm1",985,34,78,96,115,126
"meuse_eq","lpm1",986,7,73,101,132,133
"meuse_eq","lpm1",987,9,42,96,103,115
"meuse_eq","lpm1",988,3,62,78,118,124
"meuse_eq","lpm1",989,15,49,65,135,138
"meuse_eq","lpm1",990,9,47,68,70,77
"meuse_eq","lpm1",991,21,47,63,71,144
"meuse_eq","lpm1",992,39,61,99,132,144
"meuse_eq","lpm1",993,14,56,79,104,119
"meuse_eq","lpm1",994,14,28,78,106,136
"meuse_eq","lpm1",995,12,43,61,140,149
"meuse_eq","lpm1",996,5,28,67,117,144
"meuse_eq","lpm1",997,9,18,59,87,110
"meuse_eq","lpm1",998,7,78,95,114,124
"meuse_eq","lpm1",999,11,96,105,123,130
"meuse_eq","lpm1",1000,20,28,64,70,126
"meuse_eq","lpm1",1001,8,41,69,70,121
"meuse_eq","lpm1",1002,14,19,80,131,144
"meuse_eq","lpm1",1003,18,36,60,74,112
"meuse_eq","lpm1",1004,14,38,56,65,96
"meuse_eq","lpm1",1005,31,52,62,87,155
"meuse_eq","lpm1",1006,22,44,57,85,153
"meuse_eq","lpm1",1007,7,40,69,80,121
"meuse_eq","lpm1",1008,53,95,103,133,148
"meuse_eq","lpm1",1009,7,51,111,140,146
"meuse_eq","lpm1",1010,6,57,68,74,109
"meuse_eq","lpm1",1011,17,26,77,110,117
"meuse_eq","lpm1",1012,5,35,52,77,111
"meuse_eq","lpm1",1013,36,65,100,128,155
"meuse_eq","lpm1",1014,7,54,78,112,129
"meuse_eq","lpm1",1015,15,20,70,136,144
"meuse_eq","lpm1",1016,7,19,44,116,154
"meuse_eq","lpm1",1017,36,99,122,126,143
"meuse_eq","lpm1",1018,21,64,84,111,151
"meuse_eq","lpm1",1019,32,82,122,138,147
"meuse_eq","lpm1",1020,13,52,81,114,144
"meuse_eq","lpm1",1021,11,39,74,95,122
"meuse_eq","lpm1",1022,15,78,103,105,147
"meuse_eq","lpm1",1023,3,42,58,72,141
"meuse_eq","lpm1",1024,9,39,60,99,135
"meuse_eq","lpm1",1025,10,93,111,120,124
"meuse_eq","lpm1",1026,15,19,51,73,95
"meuse_eq","lpm1",1027,8,59,81,116,152
"meuse_eq","lpm1",1028,32,62,81,107,150
"meuse_eq","lpm1",1029,19,30,47,72,115
"meuse_eq","lpm1",1030,32,49,69,71,84
"meuse_eq","lpm1",1031,31,44,97,120,147
"meuse_eq","lpm1",1032,42,99,109,129,136
"meuse_eq","lpm1",1033,26,64,124,130,140
"meuse_eq","lpm1",1034,27,45,67,95,102
