"pop","method","rep","idx1","idx2","idx3","idx4","idx5","idx6","idx7","idx8"
"swiss_eq_fake_N=100","lpm1",253,28,37,50,70,75,90,91,93
"swiss_eq_fake_N=100","lpm1",254,5,22,43,59,73,84,91,92
"swiss_eq_fake_N=100","lpm1",255,12,31,32,38,39,57,61,85
"swiss_eq_fake_N=100","lpm1",256,2,4,42,58,61,84,88,94
"swiss_eq_fake_N=100","lpm1",257,5,20,43,46,56,62,71,92
"swiss_eq_fake_N=100","lpm1",258,8,20,21,40,42,56,64,67
"swiss_eq_fake_N=100","lpm1",259,3,22,35,42,67,82,90,96
"swiss_eq_fake_N=100","lpm1",260,2,5,11,18,52,58,81,95
"swiss_eq_fake_N=100","lpm1",261,31,35,38,45,63,84,85,94
"swiss_eq_fake_N=100","lpm1",262,5,18,28,38,40,42,67,77
"swiss_eq_fake_N=100","lpm1",263,7,17,18,25,26,50,61,80
"swiss_eq_fake_N=100","lpm1",264,7,26,30,36,48,78,90,93
"swiss_eq_fake_N=100","lpm1",265,8,14,15,19,35,67,72,77
"swiss_eq_fake_N=100","lpm1",266,6,9,20,29,31,44,55,89
"swiss_eq_fake_N=100","lpm1",267,30,61,73,84,89,91,93,98
"swiss_eq_fake_N=100","lpm1",268,6,16,44,64,82,83,84,91
"swiss_eq_fake_N=100","lpm1",269,12,21,44,46,72,74,86,99
"swiss_eq_fake_N=100","lpm1",270,4,12,28,31,51,65,70,78
"swiss_eq_fake_N=100","lpm1",271,1,18,30,35,37,53,60,72
"swiss_eq_fake_N=100","lpm1",272,6,25,42,63,70,71,73,80
"swiss_eq_fake_N=100","lpm1",273,13,20,23,28,32,65,68,97
"swiss_eq_fake_N=100","lpm1",274,20,46,47,52,54,76,83,86
"swiss_eq_fake_N=100","lpm1",275,20,26,37,47,51,85,95,100
"swiss_eq_fake_N=100","lpm1",276,2,14,42,43,52,65,83,93
"swiss_eq_fake_N=100","lpm1",277,22,25,55,57,60,91,94,99
"swiss_eq_fake_N=100","lpm1",278,2,20,39,43,50,57,69,75
"swiss_eq_fake_N=100","lpm1",279,2,7,46,49,55,65,70,75
"swiss_eq_fake_N=100","lpm1",280,21,39,49,65,72,79,88,92
"swiss_eq_fake_N=100","lpm1",281,12,24,49,52,75,84,90,91
"swiss_eq_fake_N=100","lpm1",282,8,14,20,41,49,69,71,88
"swiss_eq_fake_N=100","lpm1",283,3,25,40,41,50,54,56,68
"swiss_eq_fake_N=100","lpm1",284,3,25,42,46,56,71,75,89
"swiss_eq_fake_N=100","lpm1",285,20,41,43,51,54,62,68,97
"swiss_eq_fake_N=100","lpm1",286,4,10,25,34,41,63,68,70
"swiss_eq_fake_N=100","lpm1",287,4,30,48,56,68,73,84,98
"swiss_eq_fake_N=100","lpm1",288,7,14,33,45,55,56,66,93
"swiss_eq_fake_N=100","lpm1",289,14,15,26,38,52,64,72,89
"swiss_eq_fake_N=100","lpm1",290,5,6,16,27,40,43,51,64
"swiss_eq_fake_N=100","lpm1",291,25,29,30,63,76,80,86,96
"swiss_eq_fake_N=100","lpm1",292,16,19,34,36,46,57,83,88
"swiss_eq_fake_N=100","lpm1",293,24,25,51,61,69,73,78,97
"swiss_eq_fake_N=100","lpm1",294,12,17,20,31,33,47,57,58
"swiss_eq_fake_N=100","lpm1",295,3,18,23,58,67,80,81,100
"swiss_eq_fake_N=100","lpm1",296,13,14,20,21,34,54,92,100
"swiss_eq_fake_N=100","lpm1",297,12,16,24,25,27,43,56,78
"swiss_eq_fake_N=100","lpm1",298,2,3,31,53,62,67,76,79
"swiss_eq_fake_N=100","lpm1",299,22,27,38,43,48,49,76,92
"swiss_eq_fake_N=100","lpm1",300,8,47,76,83,86,95,98,99
"swiss_eq_fake_N=100","lpm1",301,2,3,10,33,39,40,55,99
"swiss_eq_fake_N=100","lpm1",302,5,21,24,48,62,86,88,100
"swiss_eq_fake_N=100","lpm1",303,21,24,48,71,82,83,95,99
"swiss_eq_fake_N=100","lpm1",304,12,19,25,29,51,68,97,98
"swiss_eq_fake_N=100","lpm1",305,33,42,46,47,57,59,75,93
"swiss_eq_fake_N=100","lpm1",306,9,23,48,64,66,80,87,90
"swiss_eq_fake_N=100","lpm1",307,21,27,36,49,57,59,95,97
"swiss_eq_fake_N=100","lpm1",308,8,31,52,53,58,72,94,99
"swiss_eq_fake_N=100","lpm1",309,31,41,47,54,57,67,76,99
"swiss_eq_fake_N=100","lpm1",310,40,50,52,63,67,81,88,91
"swiss_eq_fake_N=100","lpm1",311,14,15,21,25,35,45,56,82
"swiss_eq_fake_N=100","lpm1",312,11,22,25,38,70,74,82,84
"swiss_eq_fake_N=100","lpm1",313,31,38,42,57,62,73,83,93
"swiss_eq_fake_N=100","lpm1",314,23,27,48,52,62,71,86,100
"swiss_eq_fake_N=100","lpm1",315,6,9,23,29,51,68,69,79
"swiss_eq_fake_N=100","lpm1",316,6,22,30,42,50,74,91,94
"swiss_eq_fake_N=100","lpm1",317,16,44,76,77,82,90,95,97
"swiss_eq_fake_N=100","lpm1",318,6,10,17,26,48,52,88,94
"swiss_eq_fake_N=100","lpm1",319,46,53,55,65,70,74,85,89
"swiss_eq_fake_N=100","lpm1",320,4,6,32,35,44,62,77,88
"swiss_eq_fake_N=100","lpm1",321,3,20,37,53,63,75,84,100
"swiss_eq_fake_N=100","lpm1",322,5,23,41,53,57,62,64,96
"swiss_eq_fake_N=100","lpm1",323,12,25,36,41,44,53,67,72
"swiss_eq_fake_N=100","lpm1",324,1,24,27,43,63,69,73,87
"swiss_eq_fake_N=100","lpm1",325,1,37,57,68,72,88,92,96
"swiss_eq_fake_N=100","lpm1",326,10,46,49,52,58,81,85,89
"swiss_eq_fake_N=100","lpm1",327,4,9,13,33,36,60,83,97
"swiss_eq_fake_N=100","lpm1",328,13,14,21,41,51,85,96,100
"swiss_eq_fake_N=100","lpm1",329,34,37,45,64,65,79,87,92
"swiss_eq_fake_N=100","lpm1",330,7,16,25,37,53,70,72,80
"swiss_eq_fake_N=100","lpm1",331,8,16,37,52,58,68,69,83
"swiss_eq_fake_N=100","lpm1",332,3,9,12,37,48,61,65,68
"swiss_eq_fake_N=100","lpm1",333,9,21,36,41,42,81,87,88
"swiss_eq_fake_N=100","lpm1",334,11,13,28,33,34,37,49,72
"swiss_eq_fake_N=100","lpm1",335,17,20,23,32,44,55,71,76
"swiss_eq_fake_N=100","lpm1",336,24,47,48,60,67,68,79,82
"swiss_eq_fake_N=100","lpm1",337,26,27,40,56,58,64,87,88
"swiss_eq_fake_N=100","lpm1",338,7,16,22,24,71,73,79,84
"swiss_eq_fake_N=100","lpm1",339,11,26,64,74,76,78,86,91
"swiss_eq_fake_N=100","lpm1",340,7,13,14,20,31,65,82,92
"swiss_eq_fake_N=100","lpm1",341,10,20,21,45,50,64,76,100
"swiss_eq_fake_N=100","lpm1",342,8,9,31,38,60,78,91,93
"swiss_eq_fake_N=100","lpm1",343,18,25,30,34,44,53,74,80
"swiss_eq_fake_N=100","lpm1",344,7,8,10,26,27,58,63,100
"swiss_eq_fake_N=100","lpm1",345,6,28,44,64,70,74,75,90
"swiss_eq_fake_N=100","lpm1",346,29,33,43,44,49,51,62,72
"swiss_eq_fake_N=100","lpm1",347,7,19,24,36,37,74,93,98
"swiss_eq_fake_N=100","lpm1",348,4,9,34,43,44,49,79,97
"swiss_eq_fake_N=100","lpm1",349,9,14,33,36,57,67,75,85
"swiss_eq_fake_N=100","lpm1",350,2,12,46,65,66,67,80,83
"swiss_eq_fake_N=100","lpm1",351,2,32,39,54,57,60,78,95
"swiss_eq_fake_N=100","lpm1",352,12,20,47,48,66,85,94,97
"swiss_eq_fake_N=100","lpm1",353,39,48,52,56,59,73,83,90
"swiss_eq_fake_N=100","lpm1",354,16,45,67,71,72,76,92,93
"swiss_eq_fake_N=100","lpm1",355,8,36,40,44,48,53,64,78
"swiss_eq_fake_N=100","lpm1",356,8,16,40,60,71,83,86,95
"swiss_eq_fake_N=100","lpm1",357,5,21,26,38,45,58,74,80
"swiss_eq_fake_N=100","lpm1",358,11,19,23,25,30,46,71,83
"swiss_eq_fake_N=100","lpm1",359,12,28,30,43,69,74,83,91
"swiss_eq_fake_N=100","lpm1",360,7,17,18,29,30,44,46,76
"swiss_eq_fake_N=100","lpm1",361,7,19,24,35,36,52,85,97
"swiss_eq_fake_N=100","lpm1",362,17,18,31,44,50,58,70,86
"swiss_eq_fake_N=100","lpm1",363,6,29,38,51,66,68,88,98
"swiss_eq_fake_N=100","lpm1",364,2,26,43,65,79,81,82,95
"swiss_eq_fake_N=100","lpm1",365,3,12,17,48,64,77,86,98
"swiss_eq_fake_N=100","lpm1",366,4,31,51,58,60,71,78,88
"swiss_eq_fake_N=100","lpm1",367,10,30,40,48,49,73,75,84
"swiss_eq_fake_N=100","lpm1",368,11,25,31,44,55,69,89,96
"swiss_eq_fake_N=100","lpm1",369,5,13,15,21,26,61,93,96
"swiss_eq_fake_N=100","lpm1",370,18,22,37,55,59,70,83,100
"swiss_eq_fake_N=100","lpm1",371,20,28,30,43,49,63,73,91
"swiss_eq_fake_N=100","lpm1",372,6,22,41,44,47,49,81,90
"swiss_eq_fake_N=100","lpm1",373,10,21,29,50,58,63,81,99
"swiss_eq_fake_N=100","lpm1",374,19,20,23,44,74,81,95,97
"swiss_eq_fake_N=100","lpm1",375,9,22,41,48,50,53,57,65
"swiss_eq_fake_N=100","lpm1",376,13,25,65,75,76,82,91,94
"swiss_eq_fake_N=100","lpm1",377,8,18,25,26,32,35,36,78
"swiss_eq_fake_N=100","lpm1",378,9,50,53,60,66,89,96,100
"swiss_eq_fake_N=100","lpm1",379,44,53,67,74,78,81,82,91
"swiss_eq_fake_N=100","lpm1",380,32,34,36,37,60,64,81,98
"swiss_eq_fake_N=100","lpm1",381,4,28,32,36,40,41,68,85
"swiss_eq_fake_N=100","lpm1",382,22,34,53,59,62,68,70,89
"swiss_eq_fake_N=100","lpm1",383,4,9,10,12,41,51,82,100
"swiss_eq_fake_N=100","lpm1",384,29,35,52,63,76,84,93,99
"swiss_eq_fake_N=100","lpm1",385,9,17,45,65,77,79,94,95
"swiss_eq_fake_N=100","lpm1",386,4,8,35,37,50,56,80,89
"swiss_eq_fake_N=100","lpm1",387,9,27,42,49,63,70,80,94
"swiss_eq_fake_N=100","lpm1",388,3,7,14,51,64,68,72,75
"swiss_eq_fake_N=100","lpm1",389,5,18,37,44,51,67,85,99
"swiss_eq_fake_N=100","lpm1",390,23,25,42,54,80,81,86,96
"swiss_eq_fake_N=100","lpm1",391,11,25,26,38,50,51,69,74
"swiss_eq_fake_N=100","lpm1",392,11,15,18,33,40,43,56,68
"swiss_eq_fake_N=100","lpm1",393,10,11,39,43,44,48,49,78
"swiss_eq_fake_N=100","lpm1",394,3,16,29,32,40,75,85,89
"swiss_eq_fake_N=100","lpm1",395,45,58,59,68,71,83,89,93
"swiss_eq_fake_N=100","lpm1",396,11,12,13,39,55,65,73,74
"swiss_eq_fake_N=100","lpm1",397,4,5,43,64,66,68,76,81
"swiss_eq_fake_N=100","lpm1",398,4,26,41,76,77,82,94,96
"swiss_eq_fake_N=100","lpm1",399,27,63,64,81,90,91,93,100
"swiss_eq_fake_N=100","lpm1",400,11,19,45,50,62,63,87,91
"swiss_eq_fake_N=100","lpm1",401,8,41,44,62,65,78,89,100
"swiss_eq_fake_N=100","lpm1",402,6,31,36,41,42,48,53,89
"swiss_eq_fake_N=100","lpm1",403,4,13,25,44,50,62,87,96
"swiss_eq_fake_N=100","lpm1",404,2,60,71,76,78,81,86,93
"swiss_eq_fake_N=100","lpm1",405,4,17,23,28,37,59,95,98
"swiss_eq_fake_N=100","lpm1",406,3,35,39,55,71,72,94,95
"swiss_eq_fake_N=100","lpm1",407,16,24,38,41,48,50,67,69
"swiss_eq_fake_N=100","lpm1",408,14,20,24,29,39,41,86,95
"swiss_eq_fake_N=100","lpm1",409,6,24,36,42,52,67,78,88
"swiss_eq_fake_N=100","lpm1",410,8,18,26,35,73,76,79,86
"swiss_eq_fake_N=100","lpm1",411,8,19,33,36,46,50,74,75
"swiss_eq_fake_N=100","lpm1",412,12,29,32,44,45,58,61,97
"swiss_eq_fake_N=100","lpm1",413,20,34,43,62,66,75,88,96
"swiss_eq_fake_N=100","lpm1",414,11,19,66,73,76,82,83,96
"swiss_eq_fake_N=100","lpm1",415,23,32,41,42,56,74,80,86
"swiss_eq_fake_N=100","lpm1",416,6,31,32,33,47,55,57,75
"swiss_eq_fake_N=100","lpm1",417,8,27,29,49,62,67,69,72
"swiss_eq_fake_N=100","lpm1",418,25,40,42,52,56,65,87,94
"swiss_eq_fake_N=100","lpm1",419,7,28,36,42,44,62,68,88
"swiss_eq_fake_N=100","lpm1",420,1,10,11,23,51,54,57,68
"swiss_eq_fake_N=100","lpm1",421,44,58,79,80,85,89,90,96
"swiss_eq_fake_N=100","lpm1",422,17,19,28,37,69,80,92,98
"swiss_eq_fake_N=100","lpm1",423,15,51,69,82,84,87,96,97
"swiss_eq_fake_N=100","lpm1",424,3,4,15,32,58,85,96,98
"swiss_eq_fake_N=100","lpm1",425,15,26,38,43,46,56,61,93
"swiss_eq_fake_N=100","lpm1",426,25,34,38,44,51,54,63,99
"swiss_eq_fake_N=100","lpm1",427,3,6,9,11,17,18,20,100
"swiss_eq_fake_N=100","lpm1",428,26,27,28,29,33,39,67,99
"swiss_eq_fake_N=100","lpm1",429,5,19,21,26,39,49,73,75
"swiss_eq_fake_N=100","lpm1",430,2,9,20,34,46,47,53,70
"swiss_eq_fake_N=100","lpm1",431,38,44,51,58,64,83,86,87
"swiss_eq_fake_N=100","lpm1",432,9,11,44,64,67,81,85,99
"swiss_eq_fake_N=100","lpm1",433,13,17,20,25,32,46,68,82
"swiss_eq_fake_N=100","lpm1",434,1,3,10,16,17,23,33,48
"swiss_eq_fake_N=100","lpm1",435,12,14,19,31,35,76,78,81
"swiss_eq_fake_N=100","lpm1",436,3,28,41,43,45,47,73,97
"swiss_eq_fake_N=100","lpm1",437,13,58,59,77,83,88,89,96
"swiss_eq_fake_N=100","lpm1",438,4,15,22,44,59,81,87,94
"swiss_eq_fake_N=100","lpm1",439,3,10,15,21,27,35,46,93
"swiss_eq_fake_N=100","lpm1",440,19,48,59,63,64,66,72,77
"swiss_eq_fake_N=100","lpm1",441,4,13,24,65,75,84,85,100
"swiss_eq_fake_N=100","lpm1",442,2,9,22,27,33,42,56,92
"swiss_eq_fake_N=100","lpm1",443,15,22,27,31,36,59,63,86
"swiss_eq_fake_N=100","lpm1",444,22,43,70,83,87,91,92,97
"swiss_eq_fake_N=100","lpm1",445,2,8,11,12,20,58,72,89
"swiss_eq_fake_N=100","lpm1",446,5,9,13,15,24,69,74,86
"swiss_eq_fake_N=100","lpm1",447,8,13,19,23,46,68,74,90
"swiss_eq_fake_N=100","lpm1",448,8,22,25,32,55,59,68,96
"swiss_eq_fake_N=100","lpm1",449,7,20,22,39,66,85,97,100
"swiss_eq_fake_N=100","lpm1",450,5,20,38,39,54,57,63,77
"swiss_eq_fake_N=100","lpm1",451,17,29,33,44,58,81,85,99
"swiss_eq_fake_N=100","lpm1",452,32,41,49,55,65,82,84,92
"swiss_eq_fake_N=100","lpm1",453,3,6,12,20,48,79,91,94
"swiss_eq_fake_N=100","lpm1",454,2,3,19,39,51,79,93,94
"swiss_eq_fake_N=100","lpm1",455,13,44,50,56,63,64,80,84
"swiss_eq_fake_N=100","lpm1",456,33,42,43,60,66,82,95,100
"swiss_eq_fake_N=100","lpm1",457,8,15,19,23,36,62,80,95
"swiss_eq_fake_N=100","lpm1",458,5,6,38,52,64,74,76,86
"swiss_eq_fake_N=100","lpm1",459,28,30,38,55,71,73,84,98
"swiss_eq_fake_N=100","lpm1",460,13,21,31,58,85,87,92,97
"swiss_eq_fake_N=100","lpm1",461,24,53,59,67,74,76,96,97
"swiss_eq_fake_N=100","lpm1",462,15,37,57,68,69,78,89,98
"swiss_eq_fake_N=100","lpm1",463,16,22,42,44,72,73,86,97
"swiss_eq_fake_N=100","lpm1",464,8,20,38,41,43,62,73,95
"swiss_eq_fake_N=100","lpm1",465,24,29,37,38,41,49,67,99
"swiss_eq_fake_N=100","lpm1",466,25,30,40,55,67,71,74,93
"swiss_eq_fake_N=100","lpm1",467,7,11,14,15,30,50,96,100
"swiss_eq_fake_N=100","lpm1",468,20,22,34,61,62,66,73,86
"swiss_eq_fake_N=100","lpm1",469,1,17,19,31,44,55,94,95
"swiss_eq_fake_N=100","lpm1",470,12,15,27,46,47,67,69,80
"swiss_eq_fake_N=100","lpm1",471,1,21,56,77,78,79,81,86
"swiss_eq_fake_N=100","lpm1",472,2,4,6,23,32,41,81,91
"swiss_eq_fake_N=100","lpm1",473,6,27,30,43,48,49,82,96
"swiss_eq_fake_N=100","lpm1",474,14,16,47,55,70,88,92,94
"swiss_eq_fake_N=100","lpm1",475,16,26,27,29,37,42,69,74
"swiss_eq_fake_N=100","lpm1",476,31,41,44,46,53,78,94,96
"swiss_eq_fake_N=100","lpm1",477,5,11,13,46,73,81,90,93
"swiss_eq_fake_N=100","lpm1",478,8,17,31,58,60,71,86,94
"swiss_eq_fake_N=100","lpm1",479,16,17,18,42,43,84,95,98
"swiss_eq_fake_N=100","lpm1",480,3,8,40,71,75,77,86,88
"swiss_eq_fake_N=100","lpm1",481,11,12,13,18,23,24,32,36
"swiss_eq_fake_N=100","lpm1",482,8,27,29,35,53,59,62,77
"swiss_eq_fake_N=100","lpm1",483,4,11,20,37,51,54,84,85
"swiss_eq_fake_N=100","lpm1",484,4,8,22,28,37,59,74,83
"swiss_eq_fake_N=100","lpm1",485,22,37,44,67,79,81,91,99
"swiss_eq_fake_N=100","lpm1",486,12,19,27,60,81,85,96,97
"swiss_eq_fake_N=100","lpm1",487,9,17,20,36,41,43,51,54
"swiss_eq_fake_N=100","lpm1",488,1,3,10,49,54,78,81,86
"swiss_eq_fake_N=100","lpm1",489,8,28,40,47,72,77,88,98
"swiss_eq_fake_N=100","lpm1",490,3,12,34,38,40,51,79,80
"swiss_eq_fake_N=100","lpm1",491,6,18,34,81,82,89,98,100
"swiss_eq_fake_N=100","lpm1",492,6,54,59,62,68,70,94,98
"swiss_eq_fake_N=100","lpm1",493,2,4,7,12,40,42,66,78
"swiss_eq_fake_N=100","lpm1",494,17,20,46,48,49,67,69,91
"swiss_eq_fake_N=100","lpm1",495,16,24,51,56,58,64,89,98
"swiss_eq_fake_N=100","lpm1",496,3,5,8,9,14,38,95,100
"swiss_eq_fake_N=100","lpm1",497,2,18,26,51,76,93,94,99
"swiss_eq_fake_N=100","lpm1",498,9,17,37,38,52,64,75,93
"swiss_eq_fake_N=100","lpm1",499,1,16,26,34,35,65,82,90
"swiss_eq_fake_N=100","lpm1",500,1,18,31,66,79,80,82,86
"swiss_eq_fake_N=100","lpm1",501,12,43,49,60,62,66,72,96
"swiss_eq_fake_N=100","lpm1",502,2,15,21,40,45,65,75,88
"swiss_eq_fake_N=100","lpm1",503,7,8,17,33,48,65,88,99
"swiss_eq_fake_N=100","lpm1",504,1,27,65,67,70,93,97,99
"swiss_eq_fake_N=100","lpm1",505,4,6,33,34,57,58,87,98
"swiss_eq_fake_N=100","lpm1",506,1,5,15,61,71,89,92,100
"swiss_eq_fake_N=100","lpm1",507,1,16,27,37,38,77,81,89
"swiss_eq_fake_N=100","lpm1",508,1,4,5,7,11,13,23,29
"swiss_eq_fake_N=100","lpm1",509,10,16,23,33,35,39,59,81
"swiss_eq_fake_N=100","lpm1",510,2,7,22,30,49,58,79,94
"swiss_eq_fake_N=100","lpm1",511,8,25,27,31,38,63,73,99
"swiss_eq_fake_N=100","lpm1",512,1,5,18,30,32,41,63,100
"swiss_eq_fake_N=100","lpm1",513,20,31,37,45,61,64,67,93
"swiss_eq_fake_N=100","lpm1",514,20,27,36,47,76,81,86,93
"swiss_eq_fake_N=100","lpm1",515,4,37,41,49,58,63,66,73
"swiss_eq_fake_N=100","lpm1",516,17,31,39,63,66,82,87,90
"swiss_eq_fake_N=100","lpm1",517,2,15,41,62,63,69,81,89
"swiss_eq_fake_N=100","lpm1",518,11,18,21,30,49,85,92,96
"swiss_eq_fake_N=100","lpm1",519,4,8,40,42,54,61,66,99
"swiss_eq_fake_N=100","lpm1",520,6,15,32,39,60,64,75,82
"swiss_eq_fake_N=100","lpm1",521,10,13,31,48,64,83,92,97
"swiss_eq_fake_N=100","lpm1",522,33,42,57,59,62,72,88,96
"swiss_eq_fake_N=100","lpm1",523,5,9,20,65,81,82,86,92
"swiss_eq_fake_N=100","lpm1",524,8,34,46,47,49,79,82,94
"swiss_eq_fake_N=100","lpm1",525,23,37,44,47,64,74,81,99
"swiss_eq_fake_N=100","lpm1",526,8,19,27,34,40,73,89,92
"swiss_eq_fake_N=100","lpm1",527,20,22,38,51,62,66,67,79
"swiss_eq_fake_N=100","lpm1",528,3,5,23,25,31,43,46,73
"swiss_eq_fake_N=100","lpm1",529,26,28,37,65,68,72,75,90
"swiss_eq_fake_N=100","lpm1",530,10,13,30,34,49,80,90,97
"swiss_eq_fake_N=100","lpm1",531,2,10,23,25,44,75,81,95
"swiss_eq_fake_N=100","lpm1",532,3,7,10,22,25,80,87,98
"swiss_eq_fake_N=100","lpm1",533,5,7,62,65,66,75,91,99
"swiss_eq_fake_N=100","lpm1",534,1,15,17,21,80,81,86,100
"swiss_eq_fake_N=100","lpm1",535,2,15,33,40,50,52,65,81
"swiss_eq_fake_N=100","lpm1",536,5,7,29,53,68,70,76,81
"swiss_eq_fake_N=100","lpm1",537,7,13,28,53,54,59,72,84
"swiss_eq_fake_N=100","lpm1",538,24,25,47,51,56,61,64,94
"swiss_eq_fake_N=100","lpm1",539,8,37,43,69,75,78,79,99
"swiss_eq_fake_N=100","lpm1",540,6,15,23,49,64,66,91,94
"swiss_eq_fake_N=100","lpm1",541,3,10,50,54,62,81,86,100
"swiss_eq_fake_N=100","lpm1",542,2,28,42,60,61,71,89,95
"swiss_eq_fake_N=100","lpm1",543,1,19,27,30,31,32,36,72
"swiss_eq_fake_N=100","lpm1",544,22,37,47,51,57,79,80,90
"swiss_eq_fake_N=100","lpm1",545,10,14,24,54,55,62,72,94
"swiss_eq_fake_N=100","lpm1",546,16,28,47,68,75,81,86,88
"swiss_eq_fake_N=100","lpm1",547,29,30,35,43,64,83,84,94
"swiss_eq_fake_N=100","lpm1",548,2,14,30,32,36,59,84,93
"swiss_eq_fake_N=100","lpm1",549,13,24,25,35,56,62,71,89
"swiss_eq_fake_N=100","lpm1",550,11,15,29,52,74,84,86,93
"swiss_eq_fake_N=100","lpm1",551,5,8,12,57,62,73,86,87
"swiss_eq_fake_N=100","lpm1",552,13,38,44,48,84,88,94,99
"swiss_eq_fake_N=100","lpm1",553,22,38,44,50,79,81,84,99
"swiss_eq_fake_N=100","lpm1",554,21,49,76,79,81,93,96,99
"swiss_eq_fake_N=100","lpm1",555,4,17,37,44,58,64,79,80
"swiss_eq_fake_N=100","lpm1",556,2,14,15,69,75,81,86,93
"swiss_eq_fake_N=100","lpm1",557,9,15,16,18,30,50,63,79
"swiss_eq_fake_N=100","lpm1",558,1,11,12,18,45,67,78,100
"swiss_eq_fake_N=100","lpm1",559,2,14,25,30,32,71,72,98
"swiss_eq_fake_N=100","lpm1",560,22,25,32,43,45,55,71,75
"swiss_eq_fake_N=100","lpm1",561,10,19,20,35,37,48,51,82
"swiss_eq_fake_N=100","lpm1",562,14,28,29,49,57,59,61,86
"swiss_eq_fake_N=100","lpm1",563,4,8,14,16,28,36,83,98
"swiss_eq_fake_N=100","lpm1",564,2,12,39,57,59,75,82,91
"swiss_eq_fake_N=100","lpm1",565,2,41,47,50,66,67,84,88
"swiss_eq_fake_N=100","lpm1",566,3,6,29,34,59,65,79,81
"swiss_eq_fake_N=100","lpm1",567,4,29,32,34,35,37,60,81
"swiss_eq_fake_N=100","lpm1",568,13,18,62,63,68,83,92,96
"swiss_eq_fake_N=100","lpm1",569,1,7,10,74,78,79,95,99
"swiss_eq_fake_N=100","lpm1",570,2,6,20,48,52,72,86,95
"swiss_eq_fake_N=100","lpm1",571,14,29,47,58,60,68,75,93
"swiss_eq_fake_N=100","lpm1",572,3,18,32,37,42,50,61,77
"swiss_eq_fake_N=100","lpm1",573,6,42,44,53,75,76,88,99
"swiss_eq_fake_N=100","lpm1",574,4,9,44,45,79,94,96,99
"swiss_eq_fake_N=100","lpm1",575,13,17,23,45,58,71,80,89
"swiss_eq_fake_N=100","lpm1",576,1,3,12,29,49,65,94,98
"swiss_eq_fake_N=100","lpm1",577,6,24,27,38,49,54,84,91
"swiss_eq_fake_N=100","lpm1",578,4,35,39,40,70,72,80,91
"swiss_eq_fake_N=100","lpm1",579,8,38,46,58,73,85,87,89
"swiss_eq_fake_N=100","lpm1",580,17,32,36,39,44,63,70,87
"swiss_eq_fake_N=100","lpm1",581,9,12,19,29,56,78,79,80
"swiss_eq_fake_N=100","lpm1",582,51,57,72,84,87,90,91,95
"swiss_eq_fake_N=100","lpm1",583,1,7,13,16,24,54,61,91
"swiss_eq_fake_N=100","lpm1",584,1,2,7,29,45,50,69,98
"swiss_eq_fake_N=100","lpm1",585,3,14,21,23,31,60,71,79
"swiss_eq_fake_N=100","lpm1",586,5,6,10,22,28,30,77,99
"swiss_eq_fake_N=100","lpm1",587,25,37,55,64,70,77,86,92
"swiss_eq_fake_N=100","lpm1",588,8,13,16,40,59,64,91,93
"swiss_eq_fake_N=100","lpm1",589,8,21,52,56,73,80,89,93
"swiss_eq_fake_N=100","lpm1",590,14,15,45,47,61,77,80,95
"swiss_eq_fake_N=100","lpm1",591,6,8,15,21,23,36,60,79
"swiss_eq_fake_N=100","lpm1",592,8,11,17,28,39,82,94,96
"swiss_eq_fake_N=100","lpm1",593,11,15,18,40,49,61,70,89
"swiss_eq_fake_N=100","lpm1",594,6,29,42,58,61,85,86,87
"swiss_eq_fake_N=100","lpm1",595,5,24,25,67,75,77,95,96
"swiss_eq_fake_N=100","lpm1",596,25,28,57,63,68,86,93,99
"swiss_eq_fake_N=100","lpm1",597,2,18,51,62,67,80,85,97
"swiss_eq_fake_N=100","lpm1",598,5,39,47,49,51,61,82,89
"swiss_eq_fake_N=100","lpm1",599,3,28,39,65,72,75,94,95
"swiss_eq_fake_N=100","lpm1",600,6,8,13,29,35,63,76,89
"swiss_eq_fake_N=100","lpm1",601,7,9,13,59,77,78,81,95
"swiss_eq_fake_N=100","lpm1",602,7,30,31,42,59,62,63,82
"swiss_eq_fake_N=100","lpm1",603,3,10,15,16,37,53,54,81
"swiss_eq_fake_N=100","lpm1",604,30,34,53,54,79,84,91,99
"swiss_eq_fake_N=100","lpm1",605,2,3,22,28,37,72,86,96
"swiss_eq_fake_N=100","lpm1",606,1,5,14,23,30,36,43,99
"swiss_eq_fake_N=100","lpm1",607,5,16,21,29,31,44,63,98
"swiss_eq_fake_N=100","lpm1",608,9,24,42,49,67,71,72,97
"swiss_eq_fake_N=100","lpm1",609,4,8,12,13,21,34,75,96
"swiss_eq_fake_N=100","lpm1",610,1,11,19,63,64,72,81,98
"swiss_eq_fake_N=100","lpm1",611,11,25,31,40,45,50,53,96
"swiss_eq_fake_N=100","lpm1",612,4,5,14,15,16,21,57,91
"swiss_eq_fake_N=100","lpm1",613,21,25,26,27,31,38,57,82
"swiss_eq_fake_N=100","lpm1",614,30,31,39,47,50,63,69,75
"swiss_eq_fake_N=100","lpm1",615,41,66,69,74,85,89,91,97
"swiss_eq_fake_N=100","lpm1",616,2,10,14,17,43,48,57,93
"swiss_eq_fake_N=100","lpm1",617,27,31,45,54,67,69,80,96
"swiss_eq_fake_N=100","lpm1",618,19,21,23,26,30,74,97,99
"swiss_eq_fake_N=100","lpm1",619,9,10,13,19,49,53,59,61
