pop,method,rep,idx1,idx2,idx3,idx4
swiss_uneq_fake_N=100,wave,1607,1,10,43,75
swiss_uneq_fake_N=100,wave,1608,4,7,10,44
swiss_uneq_fake_N=100,wave,1609,10,27,43,44
swiss_uneq_fake_N=100,wave,1610,10,42,80,90
swiss_uneq_fake_N=100,wave,1611,11,18,58,89
swiss_uneq_fake_N=100,wave,1612,4,42,67,87
swiss_uneq_fake_N=100,wave,1613,18,23,66,89
swiss_uneq_fake_N=100,wave,1614,18,28,43,61
swiss_uneq_fake_N=100,wave,1615,18,20,48,89
swiss_uneq_fake_N=100,wave,1616,23,43,96,99
swiss_uneq_fake_N=100,wave,1617,21,65,66,78
swiss_uneq_fake_N=100,wave,1618,23,31,66,89
swiss_uneq_fake_N=100,wave,1619,4,5,75,89
swiss_uneq_fake_N=100,wave,1620,7,21,42,65
swiss_uneq_fake_N=100,wave,1621,10,43,62,83
swiss_uneq_fake_N=100,wave,1622,10,79,89,90
swiss_uneq_fake_N=100,wave,1623,23,65,66,89
swiss_uneq_fake_N=100,wave,1624,8,18,67,74
swiss_uneq_fake_N=100,wave,1625,7,18,42,97
swiss_uneq_fake_N=100,wave,1626,10,12,27,90
swiss_uneq_fake_N=100,wave,1627,7,11,18,76
swiss_uneq_fake_N=100,wave,1628,20,43,51,54
swiss_uneq_fake_N=100,wave,1629,7,66,87,95
swiss_uneq_fake_N=100,wave,1630,7,11,18,51
swiss_uneq_fake_N=100,wave,1631,20,23,45,89
swiss_uneq_fake_N=100,wave,1632,10,22,43,75
swiss_uneq_fake_N=100,wave,1633,10,14,43,75
swiss_uneq_fake_N=100,wave,1634,7,10,50,66
swiss_uneq_fake_N=100,wave,1635,5,65,89,97
swiss_uneq_fake_N=100,wave,1636,11,65,72,89
swiss_uneq_fake_N=100,wave,1637,20,45,64,89
swiss_uneq_fake_N=100,wave,1638,11,15,18,89
swiss_uneq_fake_N=100,wave,1639,7,18,81,99
swiss_uneq_fake_N=100,wave,1640,11,30,67,88
swiss_uneq_fake_N=100,wave,1641,18,28,67,80
swiss_uneq_fake_N=100,wave,1642,10,66,75,90
swiss_uneq_fake_N=100,wave,1643,18,23,67,99
swiss_uneq_fake_N=100,wave,1644,11,18,62,67
swiss_uneq_fake_N=100,wave,1645,10,43,79,97
swiss_uneq_fake_N=100,wave,1646,23,43,81,87
swiss_uneq_fake_N=100,wave,1647,21,35,66,88
swiss_uneq_fake_N=100,wave,1648,7,18,46,66
swiss_uneq_fake_N=100,wave,1649,43,46,47,75
swiss_uneq_fake_N=100,wave,1650,7,18,50,66
swiss_uneq_fake_N=100,wave,1651,10,27,43,67
swiss_uneq_fake_N=100,wave,1652,10,11,46,89
swiss_uneq_fake_N=100,wave,1653,65,66,85,89
swiss_uneq_fake_N=100,wave,1654,10,43,95,98
swiss_uneq_fake_N=100,wave,1655,7,14,65,75
swiss_uneq_fake_N=100,wave,1656,7,60,85,97
swiss_uneq_fake_N=100,wave,1657,5,10,11,43
swiss_uneq_fake_N=100,wave,1658,18,20,45,67
swiss_uneq_fake_N=100,wave,1659,7,20,42,65
swiss_uneq_fake_N=100,wave,1660,18,50,66,89
swiss_uneq_fake_N=100,wave,1661,10,11,46,89
swiss_uneq_fake_N=100,wave,1662,2,66,88,89
swiss_uneq_fake_N=100,wave,1663,2,7,18,45
swiss_uneq_fake_N=100,wave,1664,4,7,45,87
swiss_uneq_fake_N=100,wave,1665,8,10,43,46
swiss_uneq_fake_N=100,wave,1666,11,47,67,81
swiss_uneq_fake_N=100,wave,1667,18,62,75,89
swiss_uneq_fake_N=100,wave,1668,10,66,67,85
swiss_uneq_fake_N=100,wave,1669,7,18,85,92
swiss_uneq_fake_N=100,wave,1670,7,10,42,87
swiss_uneq_fake_N=100,wave,1671,14,18,67,75
swiss_uneq_fake_N=100,wave,1672,5,7,65,66
swiss_uneq_fake_N=100,wave,1673,11,65,67,88
swiss_uneq_fake_N=100,wave,1674,46,65,67,75
swiss_uneq_fake_N=100,wave,1675,10,42,60,90
swiss_uneq_fake_N=100,wave,1676,31,43,66,85
swiss_uneq_fake_N=100,wave,1677,7,18,66,76
swiss_uneq_fake_N=100,wave,1678,7,18,20,42
swiss_uneq_fake_N=100,wave,1679,7,43,70,88
swiss_uneq_fake_N=100,wave,1680,7,18,42,97
swiss_uneq_fake_N=100,wave,1681,21,35,65,66
swiss_uneq_fake_N=100,wave,1682,4,5,7,66
swiss_uneq_fake_N=100,wave,1683,57,65,67,72
swiss_uneq_fake_N=100,wave,1684,10,23,66,89
swiss_uneq_fake_N=100,wave,1685,10,27,43,97
swiss_uneq_fake_N=100,wave,1686,10,62,75,90
swiss_uneq_fake_N=100,wave,1687,5,14,65,89
swiss_uneq_fake_N=100,wave,1688,7,18,46,66
swiss_uneq_fake_N=100,wave,1689,18,42,67,80
swiss_uneq_fake_N=100,wave,1690,7,18,20,42
swiss_uneq_fake_N=100,wave,1691,18,35,66,67
swiss_uneq_fake_N=100,wave,1692,2,43,45,90
swiss_uneq_fake_N=100,wave,1693,65,83,89,97
swiss_uneq_fake_N=100,wave,1694,7,58,66,87
swiss_uneq_fake_N=100,wave,1695,8,20,23,43
swiss_uneq_fake_N=100,wave,1696,14,18,42,67
swiss_uneq_fake_N=100,wave,1697,4,7,50,80
swiss_uneq_fake_N=100,wave,1698,4,7,15,80
swiss_uneq_fake_N=100,wave,1699,4,7,65,83
swiss_uneq_fake_N=100,wave,1700,17,43,63,66
swiss_uneq_fake_N=100,wave,1701,7,18,66,72
swiss_uneq_fake_N=100,wave,1702,43,66,85,96
swiss_uneq_fake_N=100,wave,1703,5,7,49,95
swiss_uneq_fake_N=100,wave,1704,10,23,66,90
swiss_uneq_fake_N=100,wave,1705,4,5,7,10
swiss_uneq_fake_N=100,wave,1706,23,31,43,66
swiss_uneq_fake_N=100,wave,1707,18,20,43,45
swiss_uneq_fake_N=100,wave,1708,20,62,66,91
swiss_uneq_fake_N=100,wave,1709,46,65,67,75
swiss_uneq_fake_N=100,wave,1710,18,20,43,45
swiss_uneq_fake_N=100,wave,1711,10,85,89,92
swiss_uneq_fake_N=100,wave,1712,22,31,43,66
swiss_uneq_fake_N=100,wave,1713,20,34,45,65
swiss_uneq_fake_N=100,wave,1714,2,18,43,66
swiss_uneq_fake_N=100,wave,1715,10,43,66,72
swiss_uneq_fake_N=100,wave,1716,3,12,65,94
swiss_uneq_fake_N=100,wave,1717,10,23,43,66
swiss_uneq_fake_N=100,wave,1718,3,23,67,96
swiss_uneq_fake_N=100,wave,1719,43,81,87,88
swiss_uneq_fake_N=100,wave,1720,4,7,20,66
swiss_uneq_fake_N=100,wave,1721,7,20,45,62
swiss_uneq_fake_N=100,wave,1722,10,37,83,89
swiss_uneq_fake_N=100,wave,1723,20,23,45,67
swiss_uneq_fake_N=100,wave,1724,14,43,66,91
swiss_uneq_fake_N=100,wave,1725,46,65,67,98
swiss_uneq_fake_N=100,wave,1726,4,20,45,85
swiss_uneq_fake_N=100,wave,1727,18,45,46,99
swiss_uneq_fake_N=100,wave,1728,18,45,67,72
swiss_uneq_fake_N=100,wave,1729,11,18,46,67
swiss_uneq_fake_N=100,wave,1730,7,18,20,42
swiss_uneq_fake_N=100,wave,1731,4,7,66,72
swiss_uneq_fake_N=100,wave,1732,10,43,66,88
swiss_uneq_fake_N=100,wave,1733,10,66,76,89
swiss_uneq_fake_N=100,wave,1734,10,66,76,90
swiss_uneq_fake_N=100,wave,1735,7,18,46,75
swiss_uneq_fake_N=100,wave,1736,11,18,62,67
swiss_uneq_fake_N=100,wave,1737,7,18,20,45
swiss_uneq_fake_N=100,wave,1738,18,54,66,89
swiss_uneq_fake_N=100,wave,1739,31,42,43,88
swiss_uneq_fake_N=100,wave,1740,10,21,31,42
swiss_uneq_fake_N=100,wave,1741,18,46,75,89
swiss_uneq_fake_N=100,wave,1742,23,66,87,90
swiss_uneq_fake_N=100,wave,1743,7,65,66,72
swiss_uneq_fake_N=100,wave,1744,2,43,88,92
swiss_uneq_fake_N=100,wave,1745,10,42,66,90
swiss_uneq_fake_N=100,wave,1746,18,34,80,89
swiss_uneq_fake_N=100,wave,1747,43,60,88,96
swiss_uneq_fake_N=100,wave,1748,36,43,46,66
swiss_uneq_fake_N=100,wave,1749,7,18,20,23
swiss_uneq_fake_N=100,wave,1750,23,65,66,90
swiss_uneq_fake_N=100,wave,1751,7,11,18,20
swiss_uneq_fake_N=100,wave,1752,14,18,20,43
swiss_uneq_fake_N=100,wave,1753,7,11,18,97
swiss_uneq_fake_N=100,wave,1754,7,42,65,72
swiss_uneq_fake_N=100,wave,1755,10,41,46,89
swiss_uneq_fake_N=100,wave,1756,1,66,90,96
swiss_uneq_fake_N=100,wave,1757,7,23,31,66
swiss_uneq_fake_N=100,wave,1758,4,7,13,31
swiss_uneq_fake_N=100,wave,1759,10,23,43,66
swiss_uneq_fake_N=100,wave,1760,2,43,81,88
swiss_uneq_fake_N=100,wave,1761,4,42,67,87
swiss_uneq_fake_N=100,wave,1762,7,18,20,42
swiss_uneq_fake_N=100,wave,1763,7,17,42,65
swiss_uneq_fake_N=100,wave,1764,65,66,76,89
swiss_uneq_fake_N=100,wave,1765,7,18,20,42
swiss_uneq_fake_N=100,wave,1766,18,25,66,89
swiss_uneq_fake_N=100,wave,1767,7,10,66,85
swiss_uneq_fake_N=100,wave,1768,43,65,66,85
swiss_uneq_fake_N=100,wave,1769,10,35,62,67
swiss_uneq_fake_N=100,wave,1770,4,7,66,72
swiss_uneq_fake_N=100,wave,1771,10,23,66,67
swiss_uneq_fake_N=100,wave,1772,7,18,20,42
swiss_uneq_fake_N=100,wave,1773,14,18,43,66
swiss_uneq_fake_N=100,wave,1774,65,75,88,89
swiss_uneq_fake_N=100,wave,1775,10,42,43,50
swiss_uneq_fake_N=100,wave,1776,7,16,18,42
swiss_uneq_fake_N=100,wave,1777,18,34,67,80
swiss_uneq_fake_N=100,wave,1778,4,7,20,42
swiss_uneq_fake_N=100,wave,1779,10,39,43,44
swiss_uneq_fake_N=100,wave,1780,9,65,66,67
swiss_uneq_fake_N=100,wave,1781,43,46,65,98
swiss_uneq_fake_N=100,wave,1782,11,65,67,85
swiss_uneq_fake_N=100,wave,1783,11,18,46,89
swiss_uneq_fake_N=100,wave,1784,23,35,65,89
swiss_uneq_fake_N=100,wave,1785,46,65,83,90
swiss_uneq_fake_N=100,wave,1786,35,43,45,88
swiss_uneq_fake_N=100,wave,1787,46,47,67,75
swiss_uneq_fake_N=100,wave,1788,18,45,89,99
swiss_uneq_fake_N=100,wave,1789,7,18,37,75
swiss_uneq_fake_N=100,wave,1790,10,43,66,83
swiss_uneq_fake_N=100,wave,1791,18,20,21,42
swiss_uneq_fake_N=100,wave,1792,59,77,85,90
swiss_uneq_fake_N=100,wave,1793,10,35,45,67
swiss_uneq_fake_N=100,wave,1794,18,72,79,89
swiss_uneq_fake_N=100,wave,1795,10,43,66,85
swiss_uneq_fake_N=100,wave,1796,7,18,23,66
swiss_uneq_fake_N=100,wave,1797,15,18,80,89
swiss_uneq_fake_N=100,wave,1798,7,10,20,45
swiss_uneq_fake_N=100,wave,1799,4,7,11,14
swiss_uneq_fake_N=100,wave,1800,8,32,66,91
swiss_uneq_fake_N=100,wave,1801,16,18,58,66
swiss_uneq_fake_N=100,wave,1802,4,7,20,42
swiss_uneq_fake_N=100,wave,1803,31,43,45,50
swiss_uneq_fake_N=100,wave,1804,3,18,83,89
swiss_uneq_fake_N=100,wave,1805,7,18,20,72
swiss_uneq_fake_N=100,wave,1806,65,66,67,85
swiss_uneq_fake_N=100,wave,1807,4,7,30,31
swiss_uneq_fake_N=100,wave,1808,14,27,47,89
swiss_uneq_fake_N=100,wave,1809,10,50,66,67
swiss_uneq_fake_N=100,wave,1810,7,10,27,90
swiss_uneq_fake_N=100,wave,1811,5,7,31,95
swiss_uneq_fake_N=100,wave,1812,31,53,66,67
swiss_uneq_fake_N=100,wave,1813,8,43,46,73
swiss_uneq_fake_N=100,wave,1814,14,42,65,87
swiss_uneq_fake_N=100,wave,1815,7,18,46,66
swiss_uneq_fake_N=100,wave,1816,43,65,66,88
swiss_uneq_fake_N=100,wave,1817,7,23,65,66
swiss_uneq_fake_N=100,wave,1818,10,43,62,75
swiss_uneq_fake_N=100,wave,1819,46,65,67,75
swiss_uneq_fake_N=100,wave,1820,10,14,75,89
swiss_uneq_fake_N=100,wave,1821,10,43,46,80
swiss_uneq_fake_N=100,wave,1822,18,20,45,67
swiss_uneq_fake_N=100,wave,1823,8,31,43,88
swiss_uneq_fake_N=100,wave,1824,18,20,21,42
swiss_uneq_fake_N=100,wave,1825,10,83,89,97
swiss_uneq_fake_N=100,wave,1826,7,20,42,65
swiss_uneq_fake_N=100,wave,1827,4,7,9,98
swiss_uneq_fake_N=100,wave,1828,43,50,56,66
swiss_uneq_fake_N=100,wave,1829,7,11,65,76
swiss_uneq_fake_N=100,wave,1830,43,50,65,66
swiss_uneq_fake_N=100,wave,1831,7,23,44,65
swiss_uneq_fake_N=100,wave,1832,20,45,54,67
swiss_uneq_fake_N=100,wave,1833,10,43,46,75
swiss_uneq_fake_N=100,wave,1834,7,10,50,66
swiss_uneq_fake_N=100,wave,1835,7,16,18,42
swiss_uneq_fake_N=100,wave,1836,8,35,65,67
swiss_uneq_fake_N=100,wave,1837,2,62,81,89
swiss_uneq_fake_N=100,wave,1838,7,10,11,46
swiss_uneq_fake_N=100,wave,1839,50,65,66,89
swiss_uneq_fake_N=100,wave,1840,6,10,11,67
swiss_uneq_fake_N=100,wave,1841,7,28,71,80
swiss_uneq_fake_N=100,wave,1842,11,14,71,89
swiss_uneq_fake_N=100,wave,1843,7,23,31,66
swiss_uneq_fake_N=100,wave,1844,14,43,66,77
swiss_uneq_fake_N=100,wave,1845,7,18,42,60
swiss_uneq_fake_N=100,wave,1846,7,18,35,81
swiss_uneq_fake_N=100,wave,1847,14,43,91,98
swiss_uneq_fake_N=100,wave,1848,8,20,54,89
swiss_uneq_fake_N=100,wave,1849,10,11,39,67
swiss_uneq_fake_N=100,wave,1850,46,47,75,89
swiss_uneq_fake_N=100,wave,1851,14,41,67,71
swiss_uneq_fake_N=100,wave,1852,8,12,77,89
swiss_uneq_fake_N=100,wave,1853,20,43,66,95
swiss_uneq_fake_N=100,wave,1854,18,35,66,90
swiss_uneq_fake_N=100,wave,1855,7,14,18,83
swiss_uneq_fake_N=100,wave,1856,10,42,66,90
swiss_uneq_fake_N=100,wave,1857,7,18,21,62
swiss_uneq_fake_N=100,wave,1858,66,67,85,96
swiss_uneq_fake_N=100,wave,1859,7,10,53,83
swiss_uneq_fake_N=100,wave,1860,60,65,72,90
swiss_uneq_fake_N=100,wave,1861,37,65,83,89
swiss_uneq_fake_N=100,wave,1862,35,65,89,97
swiss_uneq_fake_N=100,wave,1863,18,65,75,89
swiss_uneq_fake_N=100,wave,1864,18,39,52,67
swiss_uneq_fake_N=100,wave,1865,11,18,43,62
swiss_uneq_fake_N=100,wave,1866,7,42,63,99
swiss_uneq_fake_N=100,wave,1867,8,23,31,43
swiss_uneq_fake_N=100,wave,1868,7,62,65,75
swiss_uneq_fake_N=100,wave,1869,42,65,67,72
swiss_uneq_fake_N=100,wave,1870,7,18,46,75
swiss_uneq_fake_N=100,wave,1871,10,43,45,50
swiss_uneq_fake_N=100,wave,1872,4,31,42,89
swiss_uneq_fake_N=100,wave,1873,12,30,80,86
swiss_uneq_fake_N=100,wave,1874,10,75,85,89
swiss_uneq_fake_N=100,wave,1875,10,46,66,67
swiss_uneq_fake_N=100,wave,1876,43,45,46,71
swiss_uneq_fake_N=100,wave,1877,14,42,43,77
swiss_uneq_fake_N=100,wave,1878,43,45,62,77
swiss_uneq_fake_N=100,wave,1879,10,20,45,97
swiss_uneq_fake_N=100,wave,1880,65,66,67,85
swiss_uneq_fake_N=100,wave,1881,10,42,83,90
swiss_uneq_fake_N=100,wave,1882,10,43,72,97
swiss_uneq_fake_N=100,wave,1883,10,23,66,67
swiss_uneq_fake_N=100,wave,1884,4,23,35,81
swiss_uneq_fake_N=100,wave,1885,18,42,43,44
swiss_uneq_fake_N=100,wave,1886,42,47,90,99
swiss_uneq_fake_N=100,wave,1887,7,8,35,50
swiss_uneq_fake_N=100,wave,1888,7,10,21,83
swiss_uneq_fake_N=100,wave,1889,31,43,66,82
swiss_uneq_fake_N=100,wave,1890,4,7,45,74
swiss_uneq_fake_N=100,wave,1891,23,43,66,96
swiss_uneq_fake_N=100,wave,1892,4,23,66,87
swiss_uneq_fake_N=100,wave,1893,10,27,43,62
swiss_uneq_fake_N=100,wave,1894,8,43,65,83
swiss_uneq_fake_N=100,wave,1895,31,43,66,88
swiss_uneq_fake_N=100,wave,1896,7,18,31,66
swiss_uneq_fake_N=100,wave,1897,18,66,84,89
swiss_uneq_fake_N=100,wave,1898,10,14,27,43
swiss_uneq_fake_N=100,wave,1899,46,65,67,75
swiss_uneq_fake_N=100,wave,1900,8,35,43,88
swiss_uneq_fake_N=100,wave,1901,4,20,45,97
swiss_uneq_fake_N=100,wave,1902,42,43,46,83
swiss_uneq_fake_N=100,wave,1903,10,76,90,98
swiss_uneq_fake_N=100,wave,1904,14,65,75,89
swiss_uneq_fake_N=100,wave,1905,7,18,74,81
swiss_uneq_fake_N=100,wave,1906,10,43,50,66
swiss_uneq_fake_N=100,wave,1907,31,42,43,46
swiss_uneq_fake_N=100,wave,1908,10,66,84,90
swiss_uneq_fake_N=100,wave,1909,23,31,43,66
swiss_uneq_fake_N=100,wave,1910,7,66,77,95
swiss_uneq_fake_N=100,wave,1911,10,14,43,66
swiss_uneq_fake_N=100,wave,1912,59,65,81,89
swiss_uneq_fake_N=100,wave,1913,10,43,66,76
swiss_uneq_fake_N=100,wave,1914,10,23,66,89
swiss_uneq_fake_N=100,wave,1915,14,18,75,90
swiss_uneq_fake_N=100,wave,1916,10,14,75,89
swiss_uneq_fake_N=100,wave,1917,8,20,43,88
swiss_uneq_fake_N=100,wave,1918,10,14,43,75
swiss_uneq_fake_N=100,wave,1919,4,35,66,85
swiss_uneq_fake_N=100,wave,1920,10,43,66,88
swiss_uneq_fake_N=100,wave,1921,45,64,67,87
swiss_uneq_fake_N=100,wave,1922,14,65,75,89
swiss_uneq_fake_N=100,wave,1923,7,18,23,66
swiss_uneq_fake_N=100,wave,1924,8,31,85,86
swiss_uneq_fake_N=100,wave,1925,42,65,79,89
swiss_uneq_fake_N=100,wave,1926,10,23,66,89
swiss_uneq_fake_N=100,wave,1927,2,7,21,70
swiss_uneq_fake_N=100,wave,1928,7,11,18,28
swiss_uneq_fake_N=100,wave,1929,31,43,66,88
swiss_uneq_fake_N=100,wave,1930,10,60,76,89
swiss_uneq_fake_N=100,wave,1931,35,65,66,89
swiss_uneq_fake_N=100,wave,1932,10,20,27,90
swiss_uneq_fake_N=100,wave,1933,1,7,10,20
swiss_uneq_fake_N=100,wave,1934,7,65,66,76
swiss_uneq_fake_N=100,wave,1935,10,43,83,97
swiss_uneq_fake_N=100,wave,1936,18,20,34,67
swiss_uneq_fake_N=100,wave,1937,2,4,7,45
swiss_uneq_fake_N=100,wave,1938,7,18,81,83
swiss_uneq_fake_N=100,wave,1939,10,43,66,85
swiss_uneq_fake_N=100,wave,1940,65,66,67,72
swiss_uneq_fake_N=100,wave,1941,7,21,65,75
swiss_uneq_fake_N=100,wave,1942,14,18,20,43
swiss_uneq_fake_N=100,wave,1943,4,31,43,50
swiss_uneq_fake_N=100,wave,1944,7,18,35,66
swiss_uneq_fake_N=100,wave,1945,7,50,65,66
swiss_uneq_fake_N=100,wave,1946,18,20,21,42
swiss_uneq_fake_N=100,wave,1947,43,45,77,88
swiss_uneq_fake_N=100,wave,1948,10,43,45,83
swiss_uneq_fake_N=100,wave,1949,18,31,43,79
swiss_uneq_fake_N=100,wave,1950,18,31,43,66
swiss_uneq_fake_N=100,wave,1951,14,18,42,43
swiss_uneq_fake_N=100,wave,1952,7,46,47,75
swiss_uneq_fake_N=100,wave,1953,4,7,35,66
swiss_uneq_fake_N=100,wave,1954,21,23,65,66
swiss_uneq_fake_N=100,wave,1955,31,43,45,95
swiss_uneq_fake_N=100,wave,1956,4,7,20,42
swiss_uneq_fake_N=100,wave,1957,20,43,54,81
swiss_uneq_fake_N=100,wave,1958,18,35,51,89
swiss_uneq_fake_N=100,wave,1959,2,3,62,86
swiss_uneq_fake_N=100,wave,1960,7,22,31,66
swiss_uneq_fake_N=100,wave,1961,14,65,75,89
swiss_uneq_fake_N=100,wave,1962,65,66,88,89
swiss_uneq_fake_N=100,wave,1963,10,43,80,88
swiss_uneq_fake_N=100,wave,1964,77,89,95,98
swiss_uneq_fake_N=100,wave,1965,45,67,88,100
swiss_uneq_fake_N=100,wave,1966,10,11,43,97
swiss_uneq_fake_N=100,wave,1967,11,18,65,89
swiss_uneq_fake_N=100,wave,1968,18,23,66,89
swiss_uneq_fake_N=100,wave,1969,4,7,42,80
swiss_uneq_fake_N=100,wave,1970,9,10,41,43
swiss_uneq_fake_N=100,wave,1971,7,23,65,66
swiss_uneq_fake_N=100,wave,1972,4,7,31,42
swiss_uneq_fake_N=100,wave,1973,18,45,67,72
swiss_uneq_fake_N=100,wave,1974,30,54,80,89
swiss_uneq_fake_N=100,wave,1975,4,5,7,10
swiss_uneq_fake_N=100,wave,1976,9,65,75,89
swiss_uneq_fake_N=100,wave,1977,7,18,20,42
swiss_uneq_fake_N=100,wave,1978,23,56,66,90
swiss_uneq_fake_N=100,wave,1979,46,65,75,89
swiss_uneq_fake_N=100,wave,1980,7,18,28,80
swiss_uneq_fake_N=100,wave,1981,8,46,89,96
swiss_uneq_fake_N=100,wave,1982,11,77,88,89
swiss_uneq_fake_N=100,wave,1983,41,46,67,71
swiss_uneq_fake_N=100,wave,1984,11,18,25,67
swiss_uneq_fake_N=100,wave,1985,18,42,49,67
swiss_uneq_fake_N=100,wave,1986,46,47,67,75
swiss_uneq_fake_N=100,wave,1987,43,46,66,73
swiss_uneq_fake_N=100,wave,1988,8,71,76,89
swiss_uneq_fake_N=100,wave,1989,5,10,43,80
swiss_uneq_fake_N=100,wave,1990,7,18,42,87
swiss_uneq_fake_N=100,wave,1991,10,11,90,98
swiss_uneq_fake_N=100,wave,1992,7,65,66,72
swiss_uneq_fake_N=100,wave,1993,56,85,90,92
swiss_uneq_fake_N=100,wave,1994,10,11,14,89
swiss_uneq_fake_N=100,wave,1995,8,50,65,67
swiss_uneq_fake_N=100,wave,1996,18,46,67,75
swiss_uneq_fake_N=100,wave,1997,11,18,20,89
swiss_uneq_fake_N=100,wave,1998,18,20,27,90
swiss_uneq_fake_N=100,wave,1999,9,10,60,67
swiss_uneq_fake_N=100,wave,2000,10,37,43,45
swiss_uneq_fake_N=100,UPmaxentropy,1,18,31,50,99
swiss_uneq_fake_N=100,UPmaxentropy,2,10,18,56,98
swiss_uneq_fake_N=100,UPmaxentropy,3,18,20,31,67
swiss_uneq_fake_N=100,UPmaxentropy,4,9,31,66,67
swiss_uneq_fake_N=100,UPmaxentropy,5,10,11,20,67
swiss_uneq_fake_N=100,UPmaxentropy,6,18,80,84,90
swiss_uneq_fake_N=100,UPmaxentropy,7,20,23,35,66
swiss_uneq_fake_N=100,UPmaxentropy,8,10,18,43,67
swiss_uneq_fake_N=100,UPmaxentropy,9,23,31,66,84
swiss_uneq_fake_N=100,UPmaxentropy,10,7,10,79,89
swiss_uneq_fake_N=100,UPmaxentropy,11,10,20,43,48
swiss_uneq_fake_N=100,UPmaxentropy,12,11,60,80,89
swiss_uneq_fake_N=100,UPmaxentropy,13,60,75,89,97
swiss_uneq_fake_N=100,UPmaxentropy,14,10,31,43,89
swiss_uneq_fake_N=100,UPmaxentropy,15,18,23,43,67
swiss_uneq_fake_N=100,UPmaxentropy,16,7,43,85,88
swiss_uneq_fake_N=100,UPmaxentropy,17,7,20,72,86
swiss_uneq_fake_N=100,UPmaxentropy,18,10,23,45,66
swiss_uneq_fake_N=100,UPmaxentropy,19,31,43,65,66
swiss_uneq_fake_N=100,UPmaxentropy,20,20,43,45,67
swiss_uneq_fake_N=100,UPmaxentropy,21,6,10,18,84
swiss_uneq_fake_N=100,UPmaxentropy,22,4,20,72,91
swiss_uneq_fake_N=100,UPmaxentropy,23,4,10,11,89
swiss_uneq_fake_N=100,UPmaxentropy,24,7,10,66,89
swiss_uneq_fake_N=100,UPmaxentropy,25,9,10,43,75
swiss_uneq_fake_N=100,UPmaxentropy,26,4,43,67,88
swiss_uneq_fake_N=100,UPmaxentropy,27,13,45,75,88
swiss_uneq_fake_N=100,UPmaxentropy,28,10,67,85,89
swiss_uneq_fake_N=100,UPmaxentropy,29,14,43,50,56
swiss_uneq_fake_N=100,UPmaxentropy,30,11,42,88,89
swiss_uneq_fake_N=100,UPmaxentropy,31,7,10,43,88
swiss_uneq_fake_N=100,UPmaxentropy,32,18,65,66,84
swiss_uneq_fake_N=100,UPmaxentropy,33,8,18,31,67
swiss_uneq_fake_N=100,UPmaxentropy,34,12,14,18,89
swiss_uneq_fake_N=100,UPmaxentropy,35,5,7,75,88
swiss_uneq_fake_N=100,UPmaxentropy,36,18,31,45,85
swiss_uneq_fake_N=100,UPmaxentropy,37,68,75,83,89
swiss_uneq_fake_N=100,UPmaxentropy,38,7,18,42,67
swiss_uneq_fake_N=100,UPmaxentropy,39,14,23,43,65
swiss_uneq_fake_N=100,UPmaxentropy,40,7,10,43,60
swiss_uneq_fake_N=100,UPmaxentropy,41,5,18,71,90
swiss_uneq_fake_N=100,UPmaxentropy,42,23,43,50,65
swiss_uneq_fake_N=100,UPmaxentropy,43,10,34,46,83
swiss_uneq_fake_N=100,UPmaxentropy,44,10,31,62,75
swiss_uneq_fake_N=100,UPmaxentropy,45,7,37,66,67
swiss_uneq_fake_N=100,UPmaxentropy,46,2,10,65,66
swiss_uneq_fake_N=100,UPmaxentropy,47,7,10,43,81
swiss_uneq_fake_N=100,UPmaxentropy,48,9,34,35,75
swiss_uneq_fake_N=100,UPmaxentropy,49,7,18,66,88
swiss_uneq_fake_N=100,UPmaxentropy,50,1,10,76,88
swiss_uneq_fake_N=100,UPmaxentropy,51,4,7,66,80
swiss_uneq_fake_N=100,UPmaxentropy,52,8,23,66,89
swiss_uneq_fake_N=100,UPmaxentropy,53,18,29,66,67
swiss_uneq_fake_N=100,UPmaxentropy,54,4,5,43,83
swiss_uneq_fake_N=100,UPmaxentropy,55,4,18,20,43
swiss_uneq_fake_N=100,UPmaxentropy,56,5,20,42,87
swiss_uneq_fake_N=100,UPmaxentropy,57,7,34,43,46
swiss_uneq_fake_N=100,UPmaxentropy,58,10,43,46,62
swiss_uneq_fake_N=100,UPmaxentropy,59,44,67,75,87
swiss_uneq_fake_N=100,UPmaxentropy,60,18,31,35,43
swiss_uneq_fake_N=100,UPmaxentropy,61,14,23,60,89
swiss_uneq_fake_N=100,UPmaxentropy,62,35,43,46,75
swiss_uneq_fake_N=100,UPmaxentropy,63,4,14,23,67
swiss_uneq_fake_N=100,UPmaxentropy,64,43,67,80,83
swiss_uneq_fake_N=100,UPmaxentropy,65,7,18,20,88
swiss_uneq_fake_N=100,UPmaxentropy,66,7,20,45,88
swiss_uneq_fake_N=100,UPmaxentropy,67,30,65,66,88
swiss_uneq_fake_N=100,UPmaxentropy,68,7,18,20,43
swiss_uneq_fake_N=100,UPmaxentropy,69,45,66,67,97
swiss_uneq_fake_N=100,UPmaxentropy,70,65,67,89,90
swiss_uneq_fake_N=100,UPmaxentropy,71,43,60,62,67
swiss_uneq_fake_N=100,UPmaxentropy,72,10,11,20,43
swiss_uneq_fake_N=100,UPmaxentropy,73,46,65,76,90
swiss_uneq_fake_N=100,UPmaxentropy,74,31,49,56,89
swiss_uneq_fake_N=100,UPmaxentropy,75,7,18,46,79
