pop,method,rep,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8
grid_uneq,wave,1690,24,42,60,61,73,86,89,97
grid_uneq,wave,1691,43,48,72,75,78,91,96,100
grid_uneq,wave,1692,32,48,67,71,80,85,88,93
grid_uneq,wave,1693,26,51,58,64,82,87,90,95
grid_uneq,wave,1694,22,47,69,71,74,86,93,99
grid_uneq,wave,1695,17,43,66,73,80,81,85,98
grid_uneq,wave,1696,46,49,62,65,69,84,87,92
grid_uneq,wave,1697,28,31,56,63,76,79,91,95
grid_uneq,wave,1698,32,40,45,72,78,84,90,97
grid_uneq,wave,1699,45,49,61,68,77,85,92,98
grid_uneq,wave,1700,33,38,63,69,77,82,85,99
grid_uneq,wave,1701,40,52,55,57,80,81,84,87
grid_uneq,wave,1702,38,43,66,68,71,73,94,99
grid_uneq,wave,1703,37,54,66,69,84,85,92,99
grid_uneq,wave,1704,17,56,61,70,77,83,86,98
grid_uneq,wave,1705,21,49,54,75,78,82,96,100
grid_uneq,wave,1706,21,28,35,62,68,85,92,99
grid_uneq,wave,1707,14,40,41,57,82,85,87,90
grid_uneq,wave,1708,42,65,68,72,87,89,90,93
grid_uneq,wave,1709,27,57,61,64,70,83,85,99
grid_uneq,wave,1710,45,51,60,74,77,92,95,99
grid_uneq,wave,1711,43,48,64,66,80,81,84,97
grid_uneq,wave,1712,48,51,54,66,82,84,89,97
grid_uneq,wave,1713,36,51,60,64,77,83,95,99
grid_uneq,wave,1714,46,53,73,76,79,81,94,98
grid_uneq,wave,1715,14,51,57,60,74,88,92,100
grid_uneq,wave,1716,37,54,58,61,76,80,83,86
grid_uneq,wave,1717,49,54,70,73,77,81,84,97
grid_uneq,wave,1718,24,38,61,64,77,80,93,98
grid_uneq,wave,1719,5,52,65,69,83,86,91,99
grid_uneq,wave,1720,15,40,52,65,68,82,89,96
grid_uneq,wave,1721,41,46,67,69,73,84,91,98
grid_uneq,wave,1722,8,37,55,69,72,84,87,99
grid_uneq,wave,1723,44,60,62,66,85,88,92,100
grid_uneq,wave,1724,28,41,54,57,80,82,85,98
grid_uneq,wave,1725,31,40,54,76,79,81,84,98
grid_uneq,wave,1726,29,35,41,67,74,79,92,96
grid_uneq,wave,1727,38,53,66,69,81,82,89,97
grid_uneq,wave,1728,26,51,58,65,70,82,88,95
grid_uneq,wave,1729,40,53,56,68,76,84,91,98
grid_uneq,wave,1730,25,31,59,74,78,81,96,100
grid_uneq,wave,1731,28,54,58,61,76,85,90,93
grid_uneq,wave,1732,35,50,55,67,80,85,92,97
grid_uneq,wave,1733,10,43,57,69,73,88,92,95
grid_uneq,wave,1734,26,50,63,67,81,87,94,99
grid_uneq,wave,1735,24,51,60,64,67,83,96,100
grid_uneq,wave,1736,37,43,63,72,76,79,93,97
grid_uneq,wave,1737,29,47,51,64,78,83,86,90
grid_uneq,wave,1738,14,19,41,57,73,86,91,100
grid_uneq,wave,1739,42,47,66,68,72,80,84,98
grid_uneq,wave,1740,12,55,59,72,84,86,90,93
grid_uneq,wave,1741,20,22,56,63,69,71,87,94
grid_uneq,wave,1742,42,57,72,79,85,91,97,99
grid_uneq,wave,1743,29,55,61,74,76,79,93,97
grid_uneq,wave,1744,36,63,69,77,80,82,84,99
grid_uneq,wave,1745,19,46,52,69,75,81,88,96
grid_uneq,wave,1746,40,42,57,65,72,88,94,96
grid_uneq,wave,1747,42,56,61,69,76,83,89,97
grid_uneq,wave,1748,34,50,51,67,74,83,88,96
grid_uneq,wave,1749,11,46,59,64,72,87,90,95
grid_uneq,wave,1750,42,57,65,72,77,80,93,97
grid_uneq,wave,1751,27,50,53,56,78,82,96,98
grid_uneq,wave,1752,33,54,61,70,77,83,92,98
grid_uneq,wave,1753,5,52,55,59,81,84,87,99
grid_uneq,wave,1754,34,52,59,75,77,81,96,100
grid_uneq,wave,1755,21,26,61,64,68,83,86,89
grid_uneq,wave,1756,25,56,60,63,81,84,87,99
grid_uneq,wave,1757,32,47,50,63,78,92,96,100
grid_uneq,wave,1758,46,60,62,65,75,87,90,93
grid_uneq,wave,1759,42,49,65,68,71,90,94,96
grid_uneq,wave,1760,24,37,53,65,78,81,95,98
grid_uneq,wave,1761,11,36,59,77,85,90,93,97
grid_uneq,wave,1762,32,45,48,72,75,78,93,99
grid_uneq,wave,1763,36,52,59,75,78,82,95,100
grid_uneq,wave,1764,37,44,61,67,70,74,95,98
grid_uneq,wave,1765,46,52,60,65,82,87,95,99
grid_uneq,wave,1766,44,48,62,76,78,90,92,96
grid_uneq,wave,1767,27,56,62,70,78,85,91,97
grid_uneq,wave,1768,28,31,55,73,78,85,91,100
grid_uneq,wave,1769,44,56,72,81,84,87,89,90
grid_uneq,wave,1770,28,44,57,71,74,80,87,89
grid_uneq,wave,1771,35,48,64,71,88,90,93,95
grid_uneq,wave,1772,41,44,57,60,75,82,88,95
grid_uneq,wave,1773,41,46,50,62,78,83,86,100
grid_uneq,wave,1774,41,44,49,75,78,93,97,100
grid_uneq,wave,1775,13,54,57,61,83,86,89,90
grid_uneq,wave,1776,34,49,51,67,74,89,92,96
grid_uneq,wave,1777,33,57,60,63,71,88,94,100
grid_uneq,wave,1778,48,61,73,76,80,92,95,98
grid_uneq,wave,1779,22,47,73,76,79,91,95,98
grid_uneq,wave,1780,14,47,63,69,76,89,92,95
grid_uneq,wave,1781,17,41,55,57,60,83,86,89
grid_uneq,wave,1782,31,37,62,65,68,83,86,90
grid_uneq,wave,1783,27,44,60,71,74,77,83,97
grid_uneq,wave,1784,21,26,69,73,91,94,96,99
grid_uneq,wave,1785,28,51,56,59,83,85,89,98
grid_uneq,wave,1786,23,40,54,71,77,80,83,98
grid_uneq,wave,1787,40,45,51,62,68,75,92,99
grid_uneq,wave,1788,27,53,59,65,83,87,89,95
grid_uneq,wave,1789,48,52,55,75,77,80,82,98
grid_uneq,wave,1790,22,57,60,63,87,92,95,99
grid_uneq,wave,1791,32,36,60,66,72,86,93,99
grid_uneq,wave,1792,14,41,49,54,73,77,94,99
grid_uneq,wave,1793,36,53,66,70,74,83,89,96
grid_uneq,wave,1794,20,53,55,68,81,84,86,90
grid_uneq,wave,1795,36,51,54,60,78,83,86,89
grid_uneq,wave,1796,38,54,57,69,72,85,88,93
grid_uneq,wave,1797,42,47,65,68,73,85,93,98
grid_uneq,wave,1798,42,57,69,71,74,86,93,100
grid_uneq,wave,1799,35,51,58,65,72,87,90,93
grid_uneq,wave,1800,31,50,54,67,80,81,93,97
grid_uneq,wave,1801,53,59,67,71,75,78,80,93
grid_uneq,wave,1802,20,44,55,62,84,89,91,96
grid_uneq,wave,1803,42,47,64,77,80,82,94,98
grid_uneq,wave,1804,27,34,58,73,75,88,91,96
grid_uneq,wave,1805,38,53,59,73,76,91,97,100
grid_uneq,wave,1806,23,49,54,78,80,83,86,100
grid_uneq,wave,1807,30,55,58,74,76,89,92,94
grid_uneq,wave,1808,40,42,68,72,75,87,93,100
grid_uneq,wave,1809,37,62,67,70,75,88,93,96
grid_uneq,wave,1810,29,31,55,67,70,72,85,98
grid_uneq,wave,1811,33,39,69,73,76,91,94,98
grid_uneq,wave,1812,19,33,58,65,81,84,90,98
grid_uneq,wave,1813,44,47,50,71,74,77,94,98
grid_uneq,wave,1814,31,47,60,72,75,78,93,98
grid_uneq,wave,1815,35,51,65,68,73,86,91,98
grid_uneq,wave,1816,15,50,51,56,75,78,83,99
grid_uneq,wave,1817,23,47,60,64,68,73,87,94
grid_uneq,wave,1818,35,59,62,65,78,85,90,91
grid_uneq,wave,1819,11,36,49,76,84,89,92,100
grid_uneq,wave,1820,32,46,49,78,84,87,90,91
grid_uneq,wave,1821,38,53,60,66,82,85,88,100
grid_uneq,wave,1822,20,24,47,63,68,92,95,99
grid_uneq,wave,1823,31,35,64,70,72,77,93,98
grid_uneq,wave,1824,14,49,63,66,85,90,93,97
grid_uneq,wave,1825,35,51,59,67,74,80,82,97
grid_uneq,wave,1826,9,23,57,73,80,87,91,95
grid_uneq,wave,1827,48,52,54,66,80,82,88,95
grid_uneq,wave,1828,39,42,46,63,78,91,96,100
grid_uneq,wave,1829,32,47,64,78,81,90,94,97
grid_uneq,wave,1830,31,50,54,72,79,87,93,99
grid_uneq,wave,1831,35,38,51,65,79,81,86,93
grid_uneq,wave,1832,15,40,63,66,78,91,94,100
grid_uneq,wave,1833,32,48,62,75,78,81,96,100
grid_uneq,wave,1834,35,50,61,67,83,89,91,96
grid_uneq,wave,1835,17,33,57,64,80,82,88,95
grid_uneq,wave,1836,39,44,61,68,74,90,92,96
grid_uneq,wave,1837,33,49,62,75,78,93,95,98
grid_uneq,wave,1838,33,37,65,70,72,78,94,98
grid_uneq,wave,1839,25,32,49,64,66,83,89,96
grid_uneq,wave,1840,22,48,54,67,72,85,91,98
grid_uneq,wave,1841,45,59,62,75,83,88,96,100
grid_uneq,wave,1842,28,45,62,68,84,91,97,100
grid_uneq,wave,1843,29,32,66,73,79,93,96,98
grid_uneq,wave,1844,30,44,67,69,72,75,88,93
grid_uneq,wave,1845,33,40,64,67,82,90,94,97
grid_uneq,wave,1846,11,17,63,66,70,85,88,91
grid_uneq,wave,1847,23,38,69,71,74,77,93,99
grid_uneq,wave,1848,14,38,54,73,76,79,93,97
grid_uneq,wave,1849,40,43,49,66,79,83,86,98
grid_uneq,wave,1850,39,53,56,69,83,86,89,91
grid_uneq,wave,1851,17,40,42,56,71,77,84,99
grid_uneq,wave,1852,29,53,56,72,79,85,91,97
grid_uneq,wave,1853,23,56,59,63,86,89,91,94
grid_uneq,wave,1854,34,50,56,62,69,87,94,99
grid_uneq,wave,1855,27,59,61,67,73,89,91,96
grid_uneq,wave,1856,33,48,54,61,79,83,85,97
grid_uneq,wave,1857,24,59,62,64,80,83,86,88
grid_uneq,wave,1858,43,48,66,71,74,78,94,98
grid_uneq,wave,1859,29,44,57,70,72,88,91,95
grid_uneq,wave,1860,13,46,51,70,74,77,81,96
grid_uneq,wave,1861,27,41,64,76,79,91,94,99
grid_uneq,wave,1862,21,47,64,70,71,77,94,98
grid_uneq,wave,1863,18,43,56,69,83,87,95,100
grid_uneq,wave,1864,44,50,63,65,78,93,95,99
grid_uneq,wave,1865,26,51,64,67,70,82,95,98
grid_uneq,wave,1866,31,46,62,67,70,85,92,98
grid_uneq,wave,1867,44,49,57,71,74,86,89,93
grid_uneq,wave,1868,44,50,62,67,69,81,85,98
grid_uneq,wave,1869,36,49,61,66,74,79,91,96
grid_uneq,wave,1870,20,32,46,69,77,82,94,100
grid_uneq,wave,1871,42,47,73,76,79,91,94,97
grid_uneq,wave,1872,42,45,49,66,72,78,94,100
grid_uneq,wave,1873,25,52,59,66,82,87,90,95
grid_uneq,wave,1874,31,50,55,67,73,86,89,96
grid_uneq,wave,1875,19,34,57,62,64,86,89,94
grid_uneq,wave,1876,10,21,39,66,73,81,86,89
grid_uneq,wave,1877,45,48,62,76,79,84,97,100
grid_uneq,wave,1878,22,51,54,60,67,85,89,92
grid_uneq,wave,1879,23,46,63,69,76,81,84,98
grid_uneq,wave,1880,28,53,56,69,81,84,87,99
grid_uneq,wave,1881,39,44,63,75,78,93,97,100
grid_uneq,wave,1882,43,48,66,73,75,88,91,96
grid_uneq,wave,1883,53,57,74,80,82,86,88,94
grid_uneq,wave,1884,34,37,63,68,76,91,95,99
grid_uneq,wave,1885,30,46,52,65,69,81,87,94
grid_uneq,wave,1886,41,49,55,77,81,83,84,89
grid_uneq,wave,1887,26,54,57,60,61,85,88,92
grid_uneq,wave,1888,26,52,58,65,77,80,82,96
grid_uneq,wave,1889,34,58,63,65,71,87,90,94
grid_uneq,wave,1890,35,40,41,56,74,77,82,99
grid_uneq,wave,1891,12,38,63,76,79,92,94,96
grid_uneq,wave,1892,49,55,62,68,85,87,90,92
grid_uneq,wave,1893,41,46,64,69,71,77,94,99
grid_uneq,wave,1894,16,40,54,68,81,86,94,99
grid_uneq,wave,1895,41,54,59,67,73,91,94,98
grid_uneq,wave,1896,38,44,60,71,79,84,87,99
grid_uneq,wave,1897,25,47,63,70,78,83,86,97
grid_uneq,wave,1898,24,57,62,69,75,92,95,98
grid_uneq,wave,1899,37,41,59,65,81,84,86,89
grid_uneq,wave,1900,39,53,56,78,85,87,90,92
grid_uneq,wave,1901,36,43,60,66,72,88,94,100
grid_uneq,wave,1902,26,40,52,55,68,73,90,96
grid_uneq,wave,1903,39,43,66,69,72,85,91,99
grid_uneq,wave,1904,41,44,49,65,69,82,85,98
grid_uneq,wave,1905,35,42,57,70,73,76,95,98
grid_uneq,wave,1906,15,38,54,76,79,91,95,98
grid_uneq,wave,1907,33,38,63,66,81,94,97,100
grid_uneq,wave,1908,36,53,69,77,82,84,95,99
grid_uneq,wave,1909,38,51,54,66,79,82,85,99
grid_uneq,wave,1910,36,40,42,68,81,84,87,90
grid_uneq,wave,1911,34,59,61,66,74,81,90,96
grid_uneq,wave,1912,39,42,68,72,75,78,93,99
grid_uneq,wave,1913,31,38,54,67,70,82,85,99
grid_uneq,wave,1914,25,50,57,71,74,78,95,100
grid_uneq,wave,1915,29,34,63,76,79,81,94,97
grid_uneq,wave,1916,32,50,64,67,80,83,96,98
grid_uneq,wave,1917,21,55,60,68,73,86,90,91
grid_uneq,wave,1918,46,53,59,75,79,82,96,100
grid_uneq,wave,1919,42,48,73,76,77,80,82,95
grid_uneq,wave,1920,13,27,62,67,84,90,92,96
grid_uneq,wave,1921,27,50,55,73,78,91,96,100
grid_uneq,wave,1922,30,41,54,66,70,82,85,88
grid_uneq,wave,1923,36,51,55,58,64,83,88,90
grid_uneq,wave,1924,13,38,63,66,78,81,84,97
grid_uneq,wave,1925,18,55,63,70,78,85,91,98
grid_uneq,wave,1926,45,48,62,78,81,84,97,100
grid_uneq,wave,1927,33,36,60,63,68,84,92,98
grid_uneq,wave,1928,28,34,67,68,71,74,94,97
grid_uneq,wave,1929,16,53,55,59,74,86,89,91
grid_uneq,wave,1930,32,47,64,71,80,88,93,95
grid_uneq,wave,1931,30,46,52,73,79,91,95,98
grid_uneq,wave,1932,35,39,51,57,68,74,89,93
grid_uneq,wave,1933,35,42,65,69,72,86,90,93
grid_uneq,wave,1934,21,26,39,54,77,81,84,89
grid_uneq,wave,1935,49,51,55,68,83,86,90,97
grid_uneq,wave,1936,19,34,63,67,69,74,88,93
grid_uneq,wave,1937,23,47,70,71,75,78,94,98
grid_uneq,wave,1938,18,46,52,69,75,82,94,98
grid_uneq,wave,1939,36,49,53,66,79,83,86,100
grid_uneq,wave,1940,23,37,65,68,71,90,93,97
grid_uneq,wave,1941,26,39,52,65,67,83,90,96
grid_uneq,wave,1942,32,45,58,71,74,86,89,93
grid_uneq,wave,1943,31,48,55,73,85,87,90,91
grid_uneq,wave,1944,41,46,60,71,74,77,96,100
grid_uneq,wave,1945,34,47,61,75,78,93,97,100
grid_uneq,wave,1946,30,43,56,84,87,89,90,91
grid_uneq,wave,1947,42,47,64,70,78,81,84,97
grid_uneq,wave,1948,36,53,59,79,81,84,87,100
grid_uneq,wave,1949,50,53,57,78,85,92,96,100
grid_uneq,wave,1950,22,53,57,60,82,87,95,100
grid_uneq,wave,1951,31,39,54,62,67,83,86,90
grid_uneq,wave,1952,14,29,57,63,80,81,85,88
grid_uneq,wave,1953,40,51,57,64,79,83,86,100
grid_uneq,wave,1954,29,35,62,67,70,81,89,96
grid_uneq,wave,1955,7,21,53,57,80,82,85,88
grid_uneq,wave,1956,21,48,54,69,72,90,91,94
grid_uneq,wave,1957,26,56,59,73,86,89,91,94
grid_uneq,wave,1958,43,48,56,73,80,85,91,98
grid_uneq,wave,1959,26,44,58,61,74,82,87,90
grid_uneq,wave,1960,22,56,59,62,81,84,90,96
grid_uneq,wave,1961,28,35,53,77,80,84,93,99
grid_uneq,wave,1962,48,52,65,77,80,82,95,98
grid_uneq,wave,1963,38,41,60,64,77,82,95,99
grid_uneq,wave,1964,28,42,45,68,72,75,93,99
grid_uneq,wave,1965,45,49,62,70,77,84,91,99
grid_uneq,wave,1966,40,41,44,68,76,82,95,99
grid_uneq,wave,1967,19,34,56,73,79,87,91,95
grid_uneq,wave,1968,21,54,70,71,78,86,93,98
grid_uneq,wave,1969,42,47,60,72,76,89,91,96
grid_uneq,wave,1970,8,33,63,68,77,92,95,98
grid_uneq,wave,1971,10,32,63,65,68,94,97,99
grid_uneq,wave,1972,12,59,63,82,86,87,88,99
grid_uneq,wave,1973,35,50,62,65,67,85,92,98
grid_uneq,wave,1974,23,51,56,59,72,86,89,93
grid_uneq,wave,1975,36,40,52,66,71,79,84,100
grid_uneq,wave,1976,31,39,64,66,69,81,85,99
grid_uneq,wave,1977,33,39,66,69,81,84,87,99
grid_uneq,wave,1978,45,52,59,66,81,83,86,89
grid_uneq,wave,1979,41,54,59,65,83,87,90,91
grid_uneq,wave,1980,12,36,59,63,67,79,92,97
grid_uneq,wave,1981,45,49,73,76,79,91,95,98
grid_uneq,wave,1982,37,45,51,68,74,86,91,98
grid_uneq,wave,1983,3,55,62,69,85,87,90,92
grid_uneq,wave,1984,23,40,53,56,68,83,86,99
grid_uneq,wave,1985,33,39,66,74,80,81,94,97
grid_uneq,wave,1986,33,37,53,65,77,82,90,96
grid_uneq,wave,1987,43,46,50,69,75,82,89,96
grid_uneq,wave,1988,15,30,41,54,69,77,82,95
grid_uneq,wave,1989,37,62,65,77,90,91,94,96
grid_uneq,wave,1990,38,43,52,55,84,87,91,100
grid_uneq,wave,1991,22,29,57,60,78,82,85,88
grid_uneq,wave,1992,37,42,70,73,78,86,93,98
grid_uneq,wave,1993,24,41,56,68,73,91,95,99
grid_uneq,wave,1994,18,43,65,68,72,85,91,98
grid_uneq,wave,1995,33,49,57,61,78,83,86,89
grid_uneq,wave,1996,35,49,51,63,77,83,90,97
grid_uneq,wave,1997,12,46,60,61,74,77,94,98
grid_uneq,wave,1998,44,49,72,75,78,93,97,100
grid_uneq,wave,1999,23,30,36,51,68,74,93,97
grid_uneq,wave,2000,27,52,55,60,68,82,85,98
clust_uneq,wave,1,7,21,28,38,65,66,89,93
clust_uneq,wave,2,5,12,15,16,37,78,81,83
clust_uneq,wave,3,5,11,20,37,47,55,70,95
clust_uneq,wave,4,8,24,31,39,69,81,86,89
clust_uneq,wave,5,12,17,47,55,60,67,71,79
clust_uneq,wave,6,12,14,50,60,69,78,87,98
clust_uneq,wave,7,25,29,32,37,42,43,45,74
clust_uneq,wave,8,11,20,25,28,29,69,74,90
clust_uneq,wave,9,22,35,42,69,81,90,93,99
clust_uneq,wave,10,4,15,16,40,68,76,77,98
clust_uneq,wave,11,12,16,22,25,32,38,50,95
clust_uneq,wave,12,16,20,23,24,48,53,77,98
clust_uneq,wave,13,13,39,58,61,83,85,89,90
clust_uneq,wave,14,2,5,7,58,68,81,89,99
clust_uneq,wave,15,5,45,56,61,64,67,68,99
clust_uneq,wave,16,24,34,37,42,45,64,70,81
clust_uneq,wave,17,5,21,34,39,44,54,77,99
clust_uneq,wave,18,7,15,20,24,27,37,58,87
clust_uneq,wave,19,21,28,38,44,71,81,83,96
clust_uneq,wave,20,9,24,34,47,62,81,89,97
clust_uneq,wave,21,2,52,65,69,71,81,83,85
clust_uneq,wave,22,5,10,34,42,47,70,94,99
clust_uneq,wave,23,1,14,47,50,55,60,62,99
clust_uneq,wave,24,25,69,70,73,76,87,92,99
clust_uneq,wave,25,2,7,17,24,27,44,86,89
clust_uneq,wave,26,14,15,47,55,60,62,63,94
clust_uneq,wave,27,14,29,65,69,81,83,86,95
clust_uneq,wave,28,7,9,20,47,53,62,76,95
clust_uneq,wave,29,2,12,60,61,62,71,79,83
clust_uneq,wave,30,24,37,69,70,81,87,88,89
clust_uneq,wave,31,14,29,69,72,81,85,87,92
clust_uneq,wave,32,14,26,28,34,38,42,70,94
clust_uneq,wave,33,5,15,22,47,58,61,89,96
clust_uneq,wave,34,8,11,30,40,69,71,74,98
clust_uneq,wave,35,2,5,15,34,42,44,84,92
clust_uneq,wave,36,2,20,22,35,44,55,77,85
clust_uneq,wave,37,23,25,32,35,37,42,84,97
clust_uneq,wave,38,14,27,28,32,38,42,44,77
clust_uneq,wave,39,7,11,15,21,38,40,70,98
clust_uneq,wave,40,1,28,50,67,69,85,87,98
clust_uneq,wave,41,5,16,84,90,92,93,98,99
clust_uneq,wave,42,11,21,25,32,44,64,77,95
clust_uneq,wave,43,2,7,8,14,26,40,60,99
clust_uneq,wave,44,2,15,17,30,53,55,60,83
clust_uneq,wave,45,11,30,34,35,61,70,82,90
clust_uneq,wave,46,24,29,42,54,69,81,86,89
clust_uneq,wave,47,3,14,21,32,33,48,76,81
clust_uneq,wave,48,3,7,20,21,28,38,65,71
clust_uneq,wave,49,59,60,61,62,66,67,84,90
clust_uneq,wave,50,28,52,61,71,76,81,83,91
clust_uneq,wave,51,20,25,30,35,46,61,70,90
clust_uneq,wave,52,2,3,30,34,37,61,63,74
clust_uneq,wave,53,17,20,21,22,25,32,35,48
clust_uneq,wave,54,8,10,28,38,47,55,71,83
clust_uneq,wave,55,23,33,56,69,81,85,89,90
clust_uneq,wave,56,24,34,42,45,58,68,86,87
clust_uneq,wave,57,6,21,34,35,44,77,81,86
clust_uneq,wave,58,24,25,32,42,46,64,77,86
clust_uneq,wave,59,12,16,20,57,59,62,85,98
clust_uneq,wave,60,19,24,37,47,55,89,93,96
clust_uneq,wave,61,23,34,42,56,74,85,88,90
clust_uneq,wave,62,8,10,32,34,35,40,42,48
clust_uneq,wave,63,17,61,65,67,70,71,76,86
clust_uneq,wave,64,5,7,28,29,33,42,89,90
clust_uneq,wave,65,3,16,20,30,46,55,87,95
clust_uneq,wave,66,1,2,29,34,37,71,74,81
clust_uneq,wave,67,14,53,61,74,82,90,94,98
clust_uneq,wave,68,9,21,22,38,56,61,66,83
clust_uneq,wave,69,35,42,61,67,70,79,82,98
clust_uneq,wave,70,3,5,25,27,37,61,83,90
clust_uneq,wave,71,34,47,52,71,76,81,88,89
clust_uneq,wave,72,25,32,35,42,52,59,86,95
clust_uneq,wave,73,12,34,42,62,64,86,88,95
clust_uneq,wave,74,6,8,16,25,48,64,67,100
clust_uneq,wave,75,3,5,31,47,55,67,92,99
clust_uneq,wave,76,3,5,15,21,26,69,82,98
clust_uneq,wave,77,7,14,21,51,52,85,96,99
clust_uneq,wave,78,14,15,19,25,29,60,69,92
clust_uneq,wave,79,9,12,14,22,34,38,42,94
clust_uneq,wave,80,11,16,35,48,55,67,70,98
clust_uneq,wave,81,6,38,47,55,66,73,77,83
clust_uneq,wave,82,5,44,56,61,75,83,90,99
clust_uneq,wave,83,1,20,28,29,47,49,66,98
clust_uneq,wave,84,14,25,32,42,48,50,59,70
clust_uneq,wave,85,3,43,47,55,71,76,82,89
clust_uneq,wave,86,20,35,37,42,59,87,93,95
clust_uneq,wave,87,32,36,62,66,81,85,87,92
clust_uneq,wave,88,16,20,30,55,59,62,74,82
clust_uneq,wave,89,10,44,47,55,60,67,77,99
clust_uneq,wave,90,14,17,30,61,62,63,95,98
clust_uneq,wave,91,7,14,30,52,74,75,89,90
clust_uneq,wave,92,3,21,25,26,35,86,89,99
clust_uneq,wave,93,9,15,20,21,34,56,68,81
clust_uneq,wave,94,5,23,42,81,89,90,91,99
clust_uneq,wave,95,5,7,12,46,62,89,90,99
clust_uneq,wave,96,10,21,37,55,62,64,66,67
clust_uneq,wave,97,9,38,47,55,66,75,83,93
clust_uneq,wave,98,16,20,25,38,44,63,66,82
clust_uneq,wave,99,2,7,17,28,30,46,74,89
clust_uneq,wave,100,3,5,21,52,68,69,72,98
clust_uneq,wave,101,16,34,62,68,71,73,74,94
clust_uneq,wave,102,17,34,42,60,63,66,81,82
clust_uneq,wave,103,4,9,15,16,25,39,77,83
clust_uneq,wave,104,5,16,47,55,58,82,91,98
clust_uneq,wave,105,3,14,15,19,25,60,69,92
clust_uneq,wave,106,6,7,14,62,85,89,90,94
clust_uneq,wave,107,21,27,34,35,37,52,81,95
clust_uneq,wave,108,13,32,42,58,59,60,66,81
clust_uneq,wave,109,4,21,34,48,68,70,71,76
clust_uneq,wave,110,7,43,60,69,84,87,89,93
clust_uneq,wave,111,25,30,32,35,42,44,53,77
clust_uneq,wave,112,5,23,43,67,71,84,98,99
clust_uneq,wave,113,33,34,42,69,70,71,85,89
clust_uneq,wave,114,1,7,29,60,81,85,89,90
clust_uneq,wave,115,9,12,38,47,50,53,66,98
clust_uneq,wave,116,1,3,14,16,25,67,74,90
clust_uneq,wave,117,2,3,35,61,83,86,91,99
clust_uneq,wave,118,21,34,63,74,81,89,93,99
clust_uneq,wave,119,6,28,55,64,67,68,77,87
clust_uneq,wave,120,5,6,19,61,83,90,93,99
clust_uneq,wave,121,69,71,76,79,81,83,93,95
clust_uneq,wave,122,4,20,21,24,38,55,70,92
clust_uneq,wave,123,8,12,25,32,38,42,46,74
clust_uneq,wave,124,2,3,7,15,27,60,89,92
clust_uneq,wave,125,7,11,21,30,44,56,74,98
clust_uneq,wave,126,3,16,28,39,71,76,98,100
clust_uneq,wave,127,3,5,28,43,47,55,67,72
clust_uneq,wave,128,29,42,61,74,82,83,90,91
clust_uneq,wave,129,5,29,59,61,81,82,83,90
clust_uneq,wave,130,11,15,21,30,34,35,56,81
clust_uneq,wave,131,2,7,14,30,58,85,92,100
clust_uneq,wave,132,12,21,28,34,38,50,66,91
clust_uneq,wave,133,8,14,21,22,34,44,48,64
clust_uneq,wave,134,3,10,21,32,38,55,66,82
clust_uneq,wave,135,7,17,20,21,24,62,63,68
clust_uneq,wave,136,5,17,46,62,69,81,89,95
clust_uneq,wave,137,21,23,25,32,35,39,76,82
clust_uneq,wave,138,2,7,20,56,75,76,86,95
clust_uneq,wave,139,42,49,68,70,85,90,95,98
clust_uneq,wave,140,22,24,34,47,55,62,86,93
clust_uneq,wave,141,30,33,47,52,71,76,82,98
clust_uneq,wave,142,15,20,21,25,29,37,75,85
clust_uneq,wave,143,5,15,20,21,54,55,59,94
clust_uneq,wave,144,2,11,17,28,38,61,66,83
clust_uneq,wave,145,3,35,47,55,67,75,86,95
clust_uneq,wave,146,3,10,35,37,47,61,67,95
clust_uneq,wave,147,2,9,11,38,61,66,83,93
clust_uneq,wave,148,2,9,17,38,53,61,66,83
clust_uneq,wave,149,9,10,24,25,32,42,68,93
clust_uneq,wave,150,14,15,16,22,28,34,86,93
clust_uneq,wave,151,20,22,29,30,69,74,81,87
clust_uneq,wave,152,3,16,35,53,55,67,86,95
clust_uneq,wave,153,12,28,47,50,53,55,83,85
clust_uneq,wave,154,3,24,25,32,42,46,64,86
clust_uneq,wave,155,5,9,16,29,34,39,66,100
clust_uneq,wave,156,16,30,35,44,55,56,75,95
clust_uneq,wave,157,24,25,32,42,53,64,86,94
clust_uneq,wave,158,14,25,32,40,42,56,63,86
clust_uneq,wave,159,1,16,37,44,49,67,74,77
clust_uneq,wave,160,5,26,29,48,66,69,87,98
clust_uneq,wave,161,2,20,55,65,76,93,95,98
clust_uneq,wave,162,44,61,68,77,85,88,89,90
clust_uneq,wave,163,5,6,56,61,75,83,90,99
clust_uneq,wave,164,8,11,34,42,62,74,81,90
clust_uneq,wave,165,12,16,31,35,39,50,71,98
clust_uneq,wave,166,1,3,5,7,47,66,82,89
clust_uneq,wave,167,32,35,42,52,86,88,98,99
clust_uneq,wave,168,14,22,23,61,76,82,83,90
clust_uneq,wave,169,1,30,61,64,66,67,82,93
clust_uneq,wave,170,14,15,21,32,60,63,77,81
clust_uneq,wave,171,34,42,49,68,70,77,85,90
clust_uneq,wave,172,14,34,42,46,48,58,81,90
clust_uneq,wave,173,34,42,50,58,85,89,90,91
clust_uneq,wave,174,21,35,61,63,70,71,83,85
clust_uneq,wave,175,26,30,32,35,48,52,87,98
clust_uneq,wave,176,5,44,61,71,77,82,92,98
